,Initial_Fitness
2385,1.1083644005696636e-05
2386,-1.0162495344148604e-06
2387,6.478917910905835e-06
2388,5.267200263767768e-06
2389,-1.8103278021259442e-06
2390,-7.1693127353082804e-06
2391,-4.300022157928525e-06
2392,-2.687948062632644e-06
2393,-1.8753446393928021e-06
2394,3.977902367664739e-06
2395,-4.871722205340202e-07
2396,4.0904378005253745e-07
2397,-8.383407847812589e-07
2398,-3.806291799725016e-06
2399,-1.4765127536989722e-06
2400,4.702030193346152e-06
2401,-2.141728986584833e-06
2402,-1.0880092086513664e-06
2403,-1.0502483890059525e-06
2404,-3.4257380236311e-06
2405,-1.0880092086513664e-06
2406,2.7226386184283514e-06
2407,-5.981230309839534e-06
2408,-8.742217876687393e-07
2409,-1.0880092086513664e-06
2410,-5.365274876953803e-06
2411,2.2105595660738305e-06
2412,-1.0880092086513664e-06
2413,-8.97853124435442e-06
2414,-4.1119991528404516e-06
2415,-3.874929432943998e-06
2416,-2.0800482755272508e-06
2417,-3.8975400722960933e-07
2418,-9.878947931744786e-07
2419,-3.3271481706181976e-06
2420,-1.0880092086513664e-06
2421,-6.065162849204647e-06
2422,-1.0880092086513664e-06
2423,-4.20853039617922e-06
2424,-5.391323962591204e-06
2425,-2.102050726367482e-06
2426,-1.0880092086513664e-06
2427,-3.14210603744545e-06
2428,-2.1519844111415034e-06
2429,-1.9809267068426555e-06
2430,-2.280244145743933e-06
2431,-1.0880092086513664e-06
2432,-1.5918538223093487e-06
2433,-1.2462587868617229e-06
2434,-1.0880092086513664e-06
2435,3.0424280574168e-07
2436,-1.7118791182152386e-06
2437,-9.507999104804757e-06
2438,5.6968007546700634e-06
2439,-5.425748656027344e-06
2440,-1.9831970701700843e-06
2441,-1.536490109376368e-06
2442,1.9776776500767443e-06
2443,-4.138579954149548e-06
2444,-1.7450262951162375e-06
2445,-1.8846425094327301e-06
2446,-1.0880092086513664e-06
2447,-4.351694490358283e-06
2448,-2.290998325235205e-06
2449,-1.6904436753222517e-06
2450,-1.0880092086513664e-06
2451,-1.2008658287425611e-06
2452,-1.394958786026392e-06
2453,1.3065517697595162e-05
2454,-3.4203079954721412e-06
2455,-1.823067675201796e-06
2456,6.378437689769017e-07
2457,-1.799147783789627e-06
2458,-8.827878512342261e-06
2459,-1.9484877069910956e-06
2460,-2.020673220072648e-06
2461,-2.746078562289201e-06
2462,-4.46959059203894e-06
2463,-1.0691287988286595e-06
2464,-2.365950625040332e-06
2465,-9.162057034890715e-07
2466,-2.0987146001582066e-06
2467,-4.712055047818803e-06
2468,-1.0880092086513664e-06
2469,-6.250063813275198e-06
2470,4.3869190933641395e-06
2471,-4.480805902650807e-06
2472,-3.833973656191507e-06
2473,-4.802695131878016e-06
2474,-1.3636561336077775e-06
2475,-4.55693106737659e-07
2476,-2.4905542714150874e-06
2477,-2.0176923481573215e-06
2478,-2.4788072451315267e-06
2479,-1.0880092086513664e-06
2480,6.054071006637991e-07
2481,-1.0880092086513664e-06
2482,-3.2247257679998747e-06
2483,-1.3141482876788027e-06
2484,-2.546663785211513e-06
2485,-6.48844634198234e-06
2486,1.451438813796871e-07
2487,-5.713072022716217e-06
2488,2.698181123055415e-07
2489,8.815857412919037e-07
2490,-2.8996062893900375e-06
