,Initial_Fitness
492,2.602658159673249e-06
493,1.3840628847862914e-06
494,8.336851520115374e-06
495,3.1231933549955443e-06
496,2.942395116292332e-06
497,3.1119183096376392e-06
498,5.194014388878193e-07
499,5.083027791640608e-07
500,2.4801874756927205e-06
501,1.9879383017446688e-05
502,3.1803494331557955e-06
503,3.1803494331557955e-06
504,3.1803494331557955e-06
505,2.6302221808633792e-06
506,2.4773629940244195e-06
507,6.0260125840667635e-06
508,3.1803494331557955e-06
509,2.702787794323e-06
510,2.0545034060946367e-06
511,5.851325910281879e-06
512,3.1803494331557955e-06
513,3.0064872847470496e-06
514,3.5863640526820243e-06
515,3.2358015454070523e-06
516,5.022644344546871e-07
517,2.3368712888148445e-06
518,3.1803494331557955e-06
519,2.9534846234899713e-06
520,3.1803494331557955e-06
521,1.2500137369855981e-05
522,3.1803494331557955e-06
523,2.11581747742112e-06
524,2.433268921775612e-06
525,3.846131505792763e-06
526,6.460679084791542e-06
527,3.1803494331557955e-06
528,3.6998190278755015e-06
529,3.765893469479611e-06
530,2.995981227699097e-06
531,2.874895016019626e-06
532,8.466892705343183e-06
533,3.1803494331557955e-06
534,7.732962392691516e-06
535,4.841070013972966e-06
536,1.9009496949736186e-06
537,4.2971317169371566e-07
538,3.6930867807935358e-06
539,3.1112009040402813e-06
540,4.139223017562608e-06
541,1.8371815963898968e-06
542,6.699617852798344e-08
543,2.2372741435116537e-06
544,2.3304213033268718e-06
545,3.0620733524459757e-06
546,-4.6500332747985926e-06
547,1.1293025559802498e-05
548,9.633790750983164e-06
549,3.1803494331557955e-06
550,2.1580501250884954e-06
551,2.4694174621030175e-06
552,3.9456450345419415e-06
553,3.2160347499920047e-06
554,6.6240254017167455e-06
555,1.0058029613041475e-05
556,1.6982689703992446e-05
557,5.478566083559388e-06
558,-4.171351120206491e-06
559,4.7258023031390364e-07
560,3.557744205324892e-06
561,3.1803494331557955e-06
562,3.1803494331557955e-06
563,3.1803494331557955e-06
564,3.133060424827624e-06
565,3.1803494331557955e-06
566,2.758823356723944e-06
567,3.0982963568012766e-06
568,2.9874476693649484e-06
569,6.3840750829147105e-06
570,2.1814515768493342e-06
571,3.1803494331557955e-06
572,3.1446268843056383e-06
573,1.994360811330587e-06
574,2.4078903950379096e-06
575,4.651224654550755e-06
576,1.6416245396379974e-05
577,1.4688385395265572e-05
578,2.631662190230623e-06
579,6.409090657814788e-07
580,3.137482374535607e-06
581,1.6697002082271326e-05
582,3.1803494331557955e-06
583,1.3430146077325622e-05
584,4.916104005388477e-06
585,3.0229572224764807e-06
586,3.1803494331557955e-06
587,3.056920268351458e-06
588,6.742010068306456e-06
589,3.1803494331557955e-06
590,3.1803494331557955e-06
591,-1.02298954051931e-05
592,1.3584530572577274e-06
593,3.1803494331557955e-06
594,5.083422777319642e-06
595,3.1813170665057238e-06
596,3.1803494331557955e-06
597,2.94458061074476e-06
598,3.7255709353346446e-07
599,9.706735971379964e-06
600,-8.904563234732947e-07
601,-7.886496200622807e-06
602,1.2148637613119823e-06
603,2.387308848682313e-06
604,3.1803494331557955e-06
605,-9.542335745831362e-07
606,2.352919811330087e-06
607,3.173204923385764e-06
608,1.5371121860485788e-06
609,9.135017731105018e-06
610,2.1955276006507726e-06
611,7.793540131458934e-06
612,3.0160257084450736e-06
613,1.5085341469684532e-06
614,3.116048845225513e-06
615,1.1599532909334046e-06
616,1.7948516033793283e-06
617,3.1803494331557955e-06
618,3.1803494331557955e-06
619,-1.799929869127402e-06
620,3.429696128264037e-07
621,4.116538971399121e-06
622,3.964388659540874e-06
623,3.1803494331557955e-06
624,2.408742377992407e-06
625,1.2377974133185645e-06
626,2.3631573355732296e-06
627,2.0275783721203792e-06
628,2.910622141132842e-06
629,2.734778341484173e-06
630,7.125625829573575e-07
631,2.5159655616090633e-06
632,3.387340949537259e-06
633,6.486631909152812e-06
634,5.296110263487249e-06
635,1.3889480579854715e-06
636,3.205088972677625e-06
637,2.558031598077881e-06
638,2.9616523036761168e-06
639,2.952632640535474e-06
640,2.8406124765367126e-06
641,6.980552411582667e-06
642,1.3584994417977943e-06
643,-9.479721879339803e-06
644,2.6802337492535992e-06
645,1.2833326995643898e-05
646,2.18379910623726e-06
647,2.3619303219446103e-06
648,1.3870774808779199e-06
649,6.681140293509461e-06
650,1.6583140481234809e-06
651,2.3977593686640795e-06
652,-5.564530525362608e-06
653,2.6846602752246415e-06
654,1.7554480136433143e-06
655,3.886113969415405e-06
656,3.13108792611382e-06
657,2.831282472314253e-06
658,2.395573874211651e-06
659,2.090332452814106e-06
660,1.9800717917905246e-06
661,3.1803494331557955e-06
662,3.1803494331557955e-06
663,2.2444186532816853e-06
664,3.905690650407127e-06
665,3.6369126866818644e-06
666,1.9350192387179077e-06
667,2.570667612512076e-06
668,3.1803494331557955e-06
669,3.0946153159154187e-06
670,-2.142846493302483e-08
671,3.727763277912282e-06
672,9.430081943942227e-08
673,2.933384605677808e-06
674,8.745943153463381e-07
675,4.256836607831786e-06
676,2.013344889646502e-06
677,2.6313426966226865e-06
678,3.0275967441861474e-06
679,3.1803494331557955e-06
680,3.1803494331557955e-06
681,1.5732097655728581e-06
682,3.1803494331557955e-06
683,2.8606059964795633e-06
684,2.834375486787364e-06
685,-1.5791073585245405e-06
686,1.746650498767415e-06
687,2.1851835785383176e-06
688,2.301574731441936e-06
689,-4.835790528819408e-06
690,1.951493752710399e-06
691,2.0843084588033816e-06
692,2.930291591204697e-06
693,3.1803494331557955e-06
694,3.8454324052476455e-06
695,1.6380428428497011e-06
696,2.0213413823710305e-06
697,3.1803494331557955e-06
698,3.0640647781214895e-06
699,-1.1060695910059811e-06
700,2.3492943075104156e-06
701,1.3482241218562015e-05
702,1.658568852139112e-06
703,2.4444649268425637e-06
704,-1.4564374075945676e-06
705,2.6802337492535992e-06
706,2.6014866831108157e-06
707,4.547464939818273e-06
708,3.451048934791736e-06
709,2.742242344862141e-06
710,1.8619211359117262e-06
711,2.2012321010535605e-06
712,7.218988256989566e-06
713,2.5570630900887144e-05
714,3.012400204625402e-06
715,2.961110661803437e-06
716,1.8943376745501476e-06
717,1.2714363893225463e-06
718,2.390401863155424e-06
719,2.9596196916330673e-06
720,3.058892767065262e-06
721,2.833787460374618e-06
722,2.798546440067895e-06
723,2.5802106124731596e-06
724,2.045247243990603e-06
725,1.0961285095907942e-05
726,3.1803494331557955e-06
727,-1.0777783897829049e-06
728,2.9832896761987157e-06
729,1.5394642916995647e-06
730,-7.369489968923445e-07
731,1.7585919889195516e-06
732,1.587767317917731e-06
733,6.29759445254594e-07
734,5.941528361770304e-06
735,2.7909204017544294e-06
736,2.7083394123164094e-06
737,2.408742377992407e-06
738,1.686405982397112e-06
739,2.2683062098490175e-06
740,3.565416628178424e-06
741,5.665948263198241e-06
742,1.1779187750962655e-06
743,1.7710150076151223e-06
744,2.0173408478772362e-06
745,4.4849284311262294e-06
746,2.765648372886039e-06
747,1.5049223719379604e-06
748,3.1803494331557955e-06
749,8.217027282216324e-07
750,2.7184704386902395e-06
751,2.013823775236421e-05
752,2.368704377303579e-06
753,4.013122253499349e-06
754,7.943005115269085e-06
755,8.703899376400397e-07
756,-6.417852858220342e-06
757,1.6575697676680696e-05
758,7.69209071410043e-06
759,3.122290411237921e-06
760,3.460826395060574e-05
761,3.263365566597183e-06
762,2.4652575546630412e-05
763,1.075492571861714e-06
764,2.6992687883726407e-06
765,-1.7207842690857287e-06
766,2.8349079761339247e-06
767,2.6222812252050373e-06
768,3.4835301630224625e-06
769,2.3133587629216344e-06
770,2.5689081095368962e-06
771,3.1052788316358097e-06
772,8.083721895053784e-07
773,2.6958562802915933e-06
774,2.5038110757183027e-06
775,1.7134930513068685e-06
776,3.406380564919361e-06
777,2.3939764061719693e-06
778,9.984621791062945e-06
779,2.7101452998316557e-06
780,3.041089317837899e-06
781,6.504402702629288e-06
782,2.4280969107193848e-06
783,1.6996881378189316e-05
784,2.094383948111026e-06
785,2.91605810873082e-06
786,3.056813770482146e-06
787,2.5605365861382453e-06
788,1.5640973333520819e-06
789,3.029782238638576e-06
790,-2.0809178558096114e-06
791,2.259934686450367e-06
792,2.4829609965578955e-06
793,1.8596428723791642e-06
794,1.5042696559329088e-06
795,1.1966709307118483e-06
796,-3.4912891805555787e-06
797,1.918864218333353e-06
798,4.297138565062364e-06
799,-2.713871127120089e-06
800,2.920535595504989e-06
801,2.2729966923618105e-06
802,1.0668915565998515e-05
803,-1.6493391713854152e-06
804,3.112478878472027e-06
805,1.3762525528436049e-05
806,1.9003107077577457e-06
807,3.1803494331557955e-06
808,3.28570661592796e-06
809,2.077589940510599e-06
810,2.754984857165648e-06
811,2.790813903885117e-06
812,9.54142403640493e-07
813,3.062735842886618e-06
814,1.5247447044191938e-06
815,2.5198218025350945e-05
816,2.4765619718730487e-06
817,3.3162571537218896e-06
818,3.1803494331557955e-06
819,7.0898500155193796e-06
820,3.0845398266077742e-06
821,3.1803494331557955e-06
822,4.975204502774703e-06
823,2.220799629519163e-06
824,2.1277080067701304e-06
825,7.617450497083784e-07
826,2.126647604340069e-06
827,2.9051260602056194e-06
828,2.598926157984265e-06
829,3.432474809454787e-05
830,2.9015005563859476e-06
831,2.0884664519696142e-06
832,8.185191267417205e-06
833,2.6703712556845787e-06
834,3.1105573405613492e-06
835,2.298750249773635e-06
836,2.178427828231588e-06
837,2.7445343371838816e-06
838,2.4326299345597395e-06
839,-9.236784605261455e-07
840,2.145835525868489e-06
841,1.8040195726662904e-06
842,2.774339389892626e-06
843,3.1803494331557955e-06
844,2.4154608962851897e-06
845,2.735310830830734e-06
846,1.8042881054711002e-06
847,2.623077671093348e-06
848,2.32962485743856e-06
849,9.846824566427592e-06
850,3.1803494331557955e-06
851,3.342788230060315e-06
852,2.5033805079779946e-06
853,3.0926428172016146e-06
854,2.2246982424067044e-06
855,1.1855163568102414e-05
856,2.8945690423545404e-06
857,3.1803494331557955e-06
858,1.4266164794551664e-05
859,1.1466873357512591e-05
860,3.1803494331557955e-06
861,3.1803494331557955e-06
862,2.3626248462266687e-06
863,3.1803494331557955e-06
864,3.1803494331557955e-06
865,3.1803494331557955e-06
866,1.315632383177606e-06
867,1.930810284748549e-06
868,-1.549316034604976e-06
869,2.7031072879309365e-06
870,4.641302047652489e-06
871,2.8746820202810017e-06
872,2.7532253541904685e-06
873,2.972839156216949e-06
874,3.3452611842792636e-06
875,3.1555079720277135e-06
876,6.0783207210417824e-06
877,1.7585919889195516e-06
878,3.0677967798104733e-06
879,2.4474514434463627e-06
880,2.4365422762364576e-06
881,3.1803494331557955e-06
882,2.41194189033483e-06
883,1.6608795010812002e-05
884,3.0981343218657785e-06
885,4.079974214030062e-06
886,5.964954999247347e-07
887,3.1803494331557955e-06
888,2.2086961044315285e-06
889,8.213832346136955e-07
890,8.383902379527473e-07
891,2.4316204929328043e-06
892,3.1803494331557955e-06
893,2.8304396418858746e-06
894,1.2755797790603617e-05
895,1.4542071267395629e-06
896,2.159805051800616e-06
897,2.8316019659221893e-06
898,2.4373204170725325e-06
899,2.3230082607520305e-06
900,3.1803494331557955e-06
901,3.0392187407303477e-06
902,3.0838453023257157e-06
903,2.517035116565244e-06
904,2.859823279380431e-06
905,2.9761451664286846e-06
906,3.1803494331557955e-06
907,3.844390307869822e-06
908,3.1803494331557955e-06
909,5.191771674868139e-06
910,3.1803494331557955e-06
911,3.1803494331557955e-06
912,-3.349732496652883e-06
913,-4.204834909400182e-07
914,2.9588696302848228e-06
915,5.442769692590808e-06
916,2.3288238352871897e-06
917,6.15538670259087e-06
918,4.7258023031390364e-07
919,2.7888414051713133e-06
920,2.680020753514975e-06
921,2.3824053704308955e-06
922,1.7611525140461022e-06
923,2.37585346333667e-06
924,2.184460974768432e-06
925,3.4062923721022866e-06
926,2.051572426557024e-06
927,2.4230313975324697e-06
928,5.222729899087079e-06
929,2.762235864804992e-06
930,2.4519844672867173e-06
931,3.890618913767931e-06
932,6.981670655479823e-07
933,3.0303147279851364e-06
934,3.6399776216671468e-06
935,2.663814772327294e-06
936,1.9005975456147938e-06
937,2.7368573380672896e-06
938,4.1542415215365286e-07
939,7.835216786554979e-06
940,1.2446270057437198e-06
941,2.394453358452344e-06
942,-3.869781587168683e-06
943,2.6878088267639385e-06
944,1.264555836094265e-06
945,2.0735384452136786e-06
946,2.4730429659226893e-06
947,1.7912071725979482e-06
948,3.1803494331557955e-06
949,3.1803494331557955e-06
950,3.1803494331557955e-06
951,1.749581478305028e-06
952,2.822591455307666e-06
953,1.5359962465523313e-06
954,-2.4280907363188346e-06
955,1.1155861096167275e-06
956,3.0350607475641155e-06
957,2.760476361829812e-06
958,2.7442148435759452e-06
959,2.5741866184624353e-06
960,3.1863224663633935e-06
961,3.0088811986750424e-06
962,3.048122753475559e-06
963,2.4185584870213604e-06
964,5.660119561240208e-08
965,1.7187114469031624e-06
966,2.538251073873654e-06
967,1.8516326508654572e-06
968,4.042936458734211e-06
969,3.1803494331557955e-06
970,3.8684611307352684e-07
971,2.7561053729249555e-06
972,2.456461954060886e-06
973,2.5802106124731596e-06
974,2.7278468274527663e-06
975,2.222985123971591e-06
976,2.794545905574101e-06
977,2.5944996320132224e-06
978,2.278168703418038e-06
979,2.082756753394294e-06
980,1.8594161478513615e-06
981,7.386729066044393e-06
982,2.9770526864493674e-06
983,-9.865525406921498e-06
984,6.8489137583151775e-06
985,1.834037621113659e-06
986,3.4390519075734137e-06
987,2.6675467740162778e-06
988,2.1314400084591146e-06
989,2.3991484172281964e-06
990,2.804996425555868e-06
991,2.163324057750975e-06
992,2.5637360984806687e-06
993,2.168709064545827e-06
994,1.8650141503848372e-06
995,2.1842250977145088e-06
996,1.952081779123145e-06
997,3.1803494331557955e-06
998,3.0731817866053248e-06
999,3.044603747525199e-06
1000,2.4908509914131115e-06
1001,2.963296156255865e-06
1002,1.981405303288456e-06
1003,3.5302729532148943e-06
1004,7.172850993115677e-07
1005,2.8335744646359934e-06
1006,7.326116399663942e-07
1007,2.9177620746398145e-06
1008,1.2254181984004929e-05
1009,1.2288332872441083e-06
1010,3.1803494331557955e-06
1011,1.7014359107593004e-06
1012,1.9796458003132758e-06
1013,4.749455632605125e-06
1014,8.700809255698902e-06
1015,1.5123191049610552e-05
1016,1.8915131928818466e-06
1017,2.0443723797208065e-06
