,Initial_Fitness
356,4.114645592587826e-08
357,-4.062564835117131e-06
358,4.114645592587826e-08
359,1.637088250848134e-06
360,4.114645592587826e-08
361,-4.6610986114273247e-07
362,-6.12986289689752e-07
363,-1.3541322983254073e-06
364,-8.832763148171102e-07
365,4.114645592587826e-08
366,-2.4264510572955427e-06
367,4.114645592587826e-08
368,-3.1444204536129472e-06
369,-3.034475862822179e-06
370,-1.1787534295993027e-07
371,-2.1545818620917618e-06
372,4.114645592587826e-08
373,-1.6651666804373564e-06
374,-1.8509016412994567e-06
375,-3.66012971784913e-06
376,-1.3185471097870296e-06
377,2.983305139515774e-06
378,1.1417294407483696e-06
379,-1.5698052237954855e-06
380,-2.0508236706830326e-06
381,1.974411623108596e-06
382,-1.1634374912420228e-06
383,9.872867649678191e-07
384,1.2097619126169413e-06
385,2.617076727051339e-07
386,5.010759510004407e-07
387,-1.8209355704911225e-06
388,2.509472216745732e-06
389,2.7462826351738087e-06
390,-1.5034107132264812e-06
391,4.114645592587826e-08
392,-2.471623756305479e-06
393,-1.454113212138541e-07
394,3.0266411560361287e-07
395,9.484874944875943e-08
396,-3.364383102682505e-07
397,-1.5972696471373018e-06
398,-1.3419026093855498e-06
399,-3.383696742051487e-06
400,1.0605397101165808e-06
401,-1.1982790896705732e-06
402,-7.936975206741565e-07
403,5.457165699464602e-06
404,1.1370174578970274e-06
405,-3.4680518830569015e-07
406,-3.7013340241175523e-06
407,-6.306624192297552e-06
408,-1.3643963353930348e-07
409,-1.5047777973890143e-06
410,1.7206237554332652e-06
411,4.114645592587826e-08
412,-1.9550041773332444e-07
413,8.049304372514627e-08
414,-1.1994621941195735e-06
415,1.0809259417090533e-06
416,2.8029337617580782e-06
417,3.10672640735181e-06
418,3.55127092276781e-07
419,7.741359219089182e-07
420,-1.1491374620958123e-07
421,4.5856077297019857e-07
422,-7.935620821056399e-07
423,4.114645592587826e-08
424,-1.830055460423152e-06
425,3.668329482763976e-07
426,1.3310680147822678e-07
427,-3.1442006964433594e-06
428,1.0116056118457536e-06
429,3.0777216408237705e-07
430,-3.182542721931924e-08
431,-5.479869694836375e-07
432,-1.8731864612504008e-06
433,2.410454715423615e-07
434,-4.494690053623169e-06
435,1.75406249224323e-06
436,1.8802179284043308e-06
437,4.056132388914758e-06
438,-9.453140382728752e-07
439,4.114645592587826e-08
440,5.141488911625899e-07
441,4.114645592587826e-08
442,2.149843589589666e-06
443,5.482440222366255e-06
444,1.3709582694315207e-06
445,6.241496943540706e-07
446,-8.221891749517977e-07
447,4.114645592587826e-08
448,4.114645592587826e-08
449,3.0331463726653023e-06
450,1.0165296806109854e-06
451,-3.192206689067511e-07
452,4.5356514929286004e-07
453,8.110677596651708e-07
454,-3.2604332603045435e-07
455,-1.6862371098815967e-07
456,4.2977780661086455e-07
457,2.857849844752749e-06
458,3.34274211570261e-06
459,-1.9512478705056188e-07
460,-1.945051887291969e-06
461,4.114645592587826e-08
462,-1.5771670563708247e-06
463,1.6212995995180623e-07
464,4.114645592587826e-08
465,1.0556315196860568e-07
466,-3.7196581225826804e-06
467,-9.471487429749375e-07
468,-7.33410183319385e-07
469,-2.07658624906887e-06
470,-2.545699517731872e-06
471,4.114645592587826e-08
472,4.196511206876702e-07
473,3.0805498420047194e-06
474,-2.2738149800166966e-06
475,-5.614151053838905e-07
476,8.383047545817036e-07
477,-1.5695363244459683e-07
478,-1.9156780244786354e-07
479,2.484693420583966e-06
480,-3.487319494891701e-06
481,-3.6653093212400022e-06
482,-1.3176399749083281e-06
483,1.9439421543046794e-06
484,4.114645592587826e-08
485,1.4578591076501203e-06
486,9.384369852980619e-07
487,-3.186457159990613e-07
488,-1.191936816775361e-06
489,-1.9980131695274567e-06
490,-1.0715052518900308e-06
491,-1.4706204620238294e-07
492,6.674800174062477e-07
493,1.28318349496784e-06
494,-2.0677576712185347e-06
495,2.5125647606662493e-07
496,-4.94361323306128e-07
497,-1.0862877082638548e-06
498,1.5212409015013262e-06
499,3.4596633245543416e-07
500,2.7467502557133375e-06
501,-3.1742587571084605e-06
502,5.169731367685067e-08
503,4.114645592587826e-08
504,4.114645592587826e-08
505,2.9707310407392547e-07
506,3.032083364273424e-06
507,-1.6527095630722148e-06
508,4.114645592587826e-08
509,-5.415322717869996e-07
510,-3.1194261910916326e-08
511,-5.427629655190141e-06
512,5.169731367685067e-08
513,-5.048201912003338e-07
514,-8.655757104046875e-07
515,-7.848817065127829e-07
516,5.866505749458265e-07
517,7.154584396533571e-07
518,4.114645592587826e-08
519,7.279902917879549e-08
520,4.114645592587826e-08
521,-2.4310429440897622e-06
522,4.114645592587826e-08
523,5.678460922522072e-07
524,4.237942405747093e-06
525,-1.209821400901316e-06
526,7.644033238256319e-08
527,4.114645592587826e-08
528,-2.2298785484223192e-07
529,-2.0146430942923034e-06
530,2.639051777763448e-06
531,-7.558866542395602e-07
532,-2.5690192398743386e-06
533,4.114645592587826e-08
534,-1.4996901838549098e-06
535,1.1623354295104296e-06
536,2.020064706347022e-06
537,7.580298300843126e-07
538,-1.8581152716173173e-06
539,-3.871815858632152e-07
540,7.880674558047535e-07
541,1.5736176469975104e-07
542,9.098854677282916e-06
543,3.0331463726653023e-06
544,-5.43998141797464e-07
545,-3.2625343507452903e-06
546,-1.529827470687815e-06
547,-2.4386603112907417e-06
548,-2.492789355463834e-06
549,4.114645592587826e-08
550,-5.996016025012503e-07
551,5.043135173210894e-07
552,-1.59175786177542e-06
553,-2.0469953383315815e-07
554,9.457716700562062e-06
555,1.2451324364189968e-06
556,-1.9728919413165486e-06
557,-3.6889765678648744e-06
558,6.051177832351683e-07
559,4.697632309742326e-07
560,-1.6333863398716191e-06
561,4.114645592587826e-08
562,4.114645592587826e-08
563,4.114645592587826e-08
564,-9.914143071061725e-07
565,4.114645592587826e-08
566,9.239177348055749e-07
567,-1.3094067849103414e-06
568,-6.078271212435398e-07
569,5.250397999190233e-06
570,3.480418303066585e-08
571,4.114645592587826e-08
572,1.0445160243171271e-07
573,-5.082008673451969e-07
574,-1.3357800936599232e-06
575,-2.4558294115072253e-06
576,-2.4429046736025554e-06
577,-1.949728092687259e-06
578,2.1016530814286674e-06
579,-1.4168778344349472e-06
580,-6.3643457817025905e-09
581,-2.511857044038789e-06
582,4.114645592587826e-08
583,-1.7555120784572298e-06
584,-2.0310455906318685e-06
585,3.892844928535648e-08
586,4.114645592587826e-08
587,-1.5907197797265498e-07
588,-1.6805215108964378e-06
589,4.114645592587826e-08
590,4.114645592587826e-08
591,3.5329488673018067e-06
592,9.511342947774484e-07
593,4.114645592587826e-08
594,1.0435903670696824e-06
595,-7.318795543879783e-07
596,4.114645592587826e-08
597,1.1147358178034316e-07
598,7.309691436256146e-07
599,-1.1317082706437336e-06
600,-1.2559446835017045e-06
601,-6.916181604543114e-07
602,4.376839070711055e-07
603,5.300405355931067e-06
604,4.114645592587826e-08
605,3.0254012381515023e-06
606,1.556430024412284e-06
607,2.944059992626184e-08
608,3.883256369725e-07
609,-4.2435801418721926e-06
610,3.2144816335257176e-07
611,-1.2635109307352357e-06
612,4.938731717956264e-08
613,2.357395749863182e-06
614,-5.445219747377055e-07
615,-2.186661185994889e-06
616,5.830731553984687e-07
617,4.114645592587826e-08
618,4.114645592587826e-08
619,3.2394525420913704e-08
620,-1.8701609808436412e-06
621,-2.1000771872359067e-06
622,-2.5073367121566764e-06
623,4.114645592587826e-08
624,6.267791091334082e-07
625,3.0895292009349692e-06
626,-1.2302434099498428e-06
627,1.4410993725733244e-07
628,-1.5753323516687627e-06
629,-6.148286656475114e-07
630,4.8968356753590795e-06
631,-1.6587043114850208e-06
632,-1.1587397884324453e-08
633,5.504193538121259e-06
634,-1.6271590706002643e-06
635,3.86805932535501e-06
636,-3.81727925477961e-08
637,-1.2022679173567467e-06
638,6.662330293008371e-07
639,-2.0205586165373064e-06
640,-3.1243888167236605e-07
641,-1.0338656014800043e-06
642,3.02796676927443e-06
643,-8.73138842992472e-08
644,8.667351040253668e-07
645,-2.536643511456253e-06
646,2.224542845068765e-06
647,6.5509106846519965e-06
648,2.496427382783939e-06
649,-4.047544229628187e-07
650,-2.032520007162562e-06
651,1.1628746049620654e-06
652,-2.051779346706748e-06
653,-1.627902660710093e-06
654,5.687583195641731e-07
655,-8.118861805707674e-07
656,5.271687335697691e-08
657,3.275706790781984e-07
658,-1.6999801726655503e-06
659,-5.21033615393101e-07
660,8.065193215827018e-07
661,4.114645592587826e-08
662,4.114645592587826e-08
663,1.3044283202939998e-06
664,-3.8948391110480573e-07
665,-2.2760017658111093e-07
666,6.168159679790876e-07
667,1.4496085973532263e-07
668,4.114645592587826e-08
669,3.513656930158917e-07
670,1.5804729017199185e-06
671,-2.1230698198406276e-06
672,3.831050840253388e-06
673,-1.0104181120247178e-06
674,2.8524785903926475e-06
675,2.36757660518797e-07
676,7.300620087469138e-07
677,1.4623513333318768e-06
678,-8.412926409828066e-07
679,4.114645592587826e-08
680,4.114645592587826e-08
681,-2.945944734559709e-06
682,4.114645592587826e-08
683,-5.111828990402054e-07
684,-8.88080287525219e-07
685,2.0490674298759438e-06
686,-9.80998887923718e-07
687,6.484283653224445e-06
688,3.980255722454836e-07
689,6.567170737413863e-07
690,3.2254356923365024e-06
691,2.0096850646206215e-06
692,-9.326575986828065e-07
693,4.114645592587826e-08
694,-1.3173997827940832e-06
695,-1.0985173972037121e-06
696,-5.981629634266098e-07
697,4.114645592587826e-08
698,-5.66527645261003e-08
699,-8.363327947615221e-07
700,3.1289473436463447e-06
701,-1.469072512793514e-06
702,4.259739170213849e-06
703,3.020165422359919e-06
704,2.71516156611683e-06
705,2.7272615099563476e-07
706,2.218923727338721e-06
707,-1.6297373654121545e-06
708,-8.740587415601352e-08
709,-1.3733635316692374e-06
710,8.454136313538357e-07
711,-4.61617635460976e-07
712,-8.832124311607004e-07
713,-3.204472691286738e-06
714,-4.201341797649078e-08
715,3.1449006766035137e-07
716,1.0797070598039993e-06
717,8.089340716257182e-07
718,-6.804719148509902e-07
719,-3.280610585840476e-06
720,6.224817142782308e-08
721,1.4460331555933814e-06
722,-2.3108030301736622e-06
723,2.368138258583385e-06
724,1.7555854499189384e-06
725,-1.233828500752898e-06
726,4.114645592587826e-08
727,5.175558212709353e-06
728,-3.459900432837551e-07
729,3.2739379475238533e-06
730,-7.553327251868272e-06
731,-1.2035864603742647e-06
732,7.900707977089539e-07
733,-6.227577798748428e-07
734,-8.461962748033793e-07
735,-2.841516420529172e-07
736,1.0009831991826734e-06
737,2.6152644350814524e-06
738,2.0339047862094086e-07
739,4.113946185003366e-06
740,5.193846533718427e-06
741,-2.505657880967792e-06
742,-2.2022331948011244e-06
743,5.184009247301011e-07
744,7.403292256718898e-07
745,-1.124239105700234e-06
746,4.654830912063657e-07
747,2.2871376000983915e-06
748,4.114645592587826e-08
749,7.91989277749907e-06
750,4.131419360990505e-06
751,-2.708689709359196e-06
752,1.0232558564795732e-07
753,-1.4346704287041363e-06
754,-2.4791772398500484e-06
755,-1.4421676998479926e-06
756,-1.816663101978952e-06
757,-2.6511799890412393e-06
758,-1.328574134597761e-06
759,-1.7019068672243782e-06
760,-5.6209257708525056e-06
761,-1.0367633145739443e-06
762,1.9008054656127065e-05
763,3.2215516181960553e-06
764,-8.605596517826892e-07
765,2.5407568305715844e-06
766,7.491092623772097e-07
767,-1.8146290750519626e-06
768,-1.1249545896097053e-06
769,2.871042880972021e-06
770,4.2074025749238766e-08
771,-4.054349284414546e-09
772,-1.0558028969485433e-06
773,9.398321756609512e-07
774,-7.07688474822864e-07
775,8.21843467018994e-07
776,-1.5838849599487997e-06
777,1.3907133357155917e-06
778,-1.9370869956085843e-06
779,4.9315762267455537e-08
780,-9.910744538794632e-07
781,-1.3375662572169698e-06
782,1.338766520726967e-06
783,-3.7373306207947468e-06
784,1.3037767200409377e-06
785,-2.3096480319250177e-06
786,-2.8190552921203924e-07
787,3.3029483423084724e-06
788,-2.0975116561129795e-06
789,-1.3179236157343243e-06
790,4.205940330224251e-07
791,4.816389534837118e-06
792,-4.2769084316682555e-07
793,-1.1579819182808522e-06
794,9.718808145412916e-07
795,3.785451390593239e-06
796,-8.90993343130553e-07
797,-4.810520737187528e-06
798,1.7687376162488926e-06
799,1.7499740034445921e-06
800,-1.5694295931127228e-06
801,8.955742827854135e-07
802,-2.0025820425545838e-06
803,3.037629014515445e-07
804,-1.5056568260673596e-06
805,-3.1238706772515994e-06
806,6.238941597284299e-07
807,4.114645592587826e-08
808,-6.52560305914304e-07
809,-1.5436797784158456e-06
810,-2.1016844635126855e-06
811,-1.1355897659617466e-06
812,1.3071624886190649e-06
813,2.9585422216887164e-07
814,1.7967264785193576e-08
815,-3.2606919747875313e-06
816,-1.5238812634200242e-06
817,-1.5762675927478208e-06
818,9.867661118849266e-08
819,-4.912361817869046e-07
820,-6.058646492286582e-07
821,4.114645592587826e-08
822,1.0224094253999327e-06
823,1.6788036263678359e-06
824,1.2367152667074765e-06
825,2.6410704621790427e-06
826,-3.3541906205269844e-06
827,-1.2588877578833108e-07
828,-1.947418096189971e-06
829,2.109226999917896e-06
830,-6.69276527067738e-08
831,-1.7365363797390396e-06
832,8.145250831554051e-07
833,-6.98796013316118e-07
834,1.7894355948677185e-06
835,-4.816078014260285e-07
836,-9.759036031339156e-07
837,8.416649957819071e-07
838,-1.379330173881687e-06
839,4.4855924151854e-06
840,-1.2053572814199164e-06
841,1.4220367764316338e-07
842,-1.0677004039173895e-06
843,4.114645592587826e-08
844,2.371807667987508e-06
845,-7.537044250550918e-07
846,-1.6060573550983197e-06
847,-3.974692377328506e-07
848,3.7338597713427204e-06
849,-4.860080372510176e-07
850,4.114645592587826e-08
851,2.101737400029736e-06
852,-7.931660164782178e-07
853,7.037244774533844e-07
854,-1.7954727545748231e-09
855,-3.02698626293402e-06
856,4.6258537811242576e-07
857,4.114645592587826e-08
858,-2.625670366458608e-06
859,3.511704041975648e-06
860,4.114645592587826e-08
861,4.114645592587826e-08
862,-8.272966876072488e-08
863,4.114645592587826e-08
864,4.114645592587826e-08
865,4.114645592587826e-08
866,3.413463394608581e-07
867,2.0502582055806407e-06
868,1.9773527849142867e-06
869,-1.2160997901401185e-06
870,-1.6776519040028541e-06
871,-1.2691300484652796e-06
872,-1.9019975338100917e-06
873,-1.618994856691952e-06
874,-4.258484672090656e-07
875,-2.4794889868764006e-06
876,1.069588045136502e-06
877,5.053841969686642e-07
878,-5.883556957854655e-07
879,-1.454333505131441e-06
880,-2.1737134343231294e-06
881,4.114645592587826e-08
882,1.1792285601566142e-06
883,-3.3538149898442225e-06
884,-3.120274735335498e-07
885,-4.818403222845761e-07
886,-1.155224736188695e-06
887,4.114645592587826e-08
888,3.3812045823902685e-06
889,8.880388792264625e-06
890,9.346806784704367e-07
891,-2.5789108261165527e-06
892,4.114645592587826e-08
893,-1.231610494112376e-06
894,-5.438392598855003e-06
895,-1.3111949914665002e-07
896,1.1794125398701474e-06
897,-5.670342231139345e-07
898,1.4072231644233164e-06
899,3.592413388378947e-06
900,4.114645592587826e-08
901,-2.6242643249826727e-07
902,-5.871010364243578e-07
903,3.170747037767115e-06
904,-2.026009097065212e-06
905,-9.572319801863802e-07
906,4.114645592587826e-08
907,-1.8633198665627952e-07
908,4.114645592587826e-08
909,3.336554395602526e-08
910,4.114645592587826e-08
911,4.114645592587826e-08
912,-3.9656977410984655e-07
913,8.636970381449169e-06
914,1.2749094350805351e-06
915,-1.2129746486208953e-06
916,-8.852822355437426e-07
917,-1.4904655403771515e-06
918,6.807937507175568e-08
919,4.101070589278629e-07
920,2.829371555198985e-07
921,-2.985507964882819e-07
922,6.0362802419308e-07
923,-1.6354842504550184e-06
924,-2.789311687727286e-07
925,-3.1828752490449075e-06
926,8.430320799444404e-07
927,3.4454168637748043e-06
928,-3.1443713114330143e-07
929,-3.520205691526151e-07
930,7.44169851100584e-07
931,-1.085620765499399e-06
932,3.908803682339601e-06
933,2.1355612185753745e-08
934,-4.6506219526225043e-07
935,3.1290322632823327e-07
936,-2.7542942514526074e-06
937,-4.411522810037883e-10
938,6.053908820819399e-06
939,-2.3781685592777768e-06
940,-3.6392477595167718e-06
941,1.3370876895380821e-06
942,3.455116799047788e-06
943,-1.5603735868371036e-06
944,-3.011648687562249e-07
945,-2.3743918175054927e-06
946,-1.1313530749056302e-06
947,-2.096568743778225e-06
948,4.114645592587826e-08
949,4.114645592587826e-08
950,4.114645592587826e-08
951,4.626014146035783e-06
952,-7.120606044474971e-07
953,-1.954923038589525e-06
954,7.481382438420981e-07
955,9.883421021039995e-07
956,-4.999804410361716e-07
957,-5.355375233741934e-07
958,-8.684810947543247e-07
959,2.0140853004456113e-06
960,-3.9971535057372856e-07
961,-5.919688927888763e-07
962,-1.1422718920836682e-06
963,9.606425790812035e-07
964,1.1574803368348735e-06
965,2.176832721136256e-06
966,-1.25225226033049e-06
967,-1.7273321712059432e-06
968,-1.8280291047518595e-06
969,4.114645592587826e-08
970,7.939954498376228e-06
971,-1.2007091822249839e-06
972,1.8104223067458069e-06
973,9.121837726056021e-07
974,-2.141705665332107e-06
975,1.2399400693391647e-06
976,-9.045339038322314e-07
977,1.1414534711780706e-06
978,-1.4913650040001556e-06
979,-2.1988678611676562e-06
980,3.052965322605783e-06
981,-1.930356328341648e-06
982,-1.3387416904102731e-06
983,1.7055480091902336e-07
984,-4.143874661806044e-06
985,9.917636481381801e-07
986,-8.194115579149808e-07
987,-2.843790704782009e-07
988,7.987665158132054e-07
989,2.117743830741878e-06
990,3.1112473402688347e-07
991,3.767432574756961e-09
992,1.5742302899371695e-06
993,-5.903335103117415e-07
994,2.844524419399113e-07
995,5.256835311376347e-07
996,1.474169614132919e-06
997,4.114645592587826e-08
998,5.169731367685067e-08
999,2.2875189894609362e-07
1000,-1.2330987994152504e-08
1001,-1.6928866384048129e-06
1002,4.5536887707103835e-06
1003,4.6920362057793735e-07
1004,-3.1616815436861964e-06
1005,-1.434973903439874e-07
