18,49
257,298
739,614
789,973
77,22
100,59
1509,1387
1228,1182
618,630
840,649
856,817
326,370
414,798
388,327
1237,1494
765,671
1693,1559
883,2517
943,1126
544,802
964,1064
669,760
364,290
966,1120
12,19
715,964
358,324
348,463
23,96
1826,2248
672,739
3281,3822
306,371
1449,1310
1861,1547
186,522
330,513
1210,1070
1086,889
569,842
2207,2565
627,715
256,962
546,523
862,973
1782,1306
13,6
842,754
1023,1402
1027,1134
975,1049
614,751
626,756
733,648
1084,1601
888,917
1049,866
15,49
1137,1134
1102,1042
1444,1821
620,619
81,472
166,313
1177,1709
128,79
386,627
1527,1536
398,1010
2900,2894
483,1164
5180,4984
183,401
74,128
860,1145
258,295
604,1768
213,149
1515,1823
1102,933
2131,2019
3216,2618
312,639
1101,1434
669,865
1343,2151
542,633
4,14
738,767
1452,945
660,596
912,1523
1172,1604
537,556
878,954
1110,1106
1479,1331
672,670
671,970
1004,969
952,1102
2461,3033
739,1220
121,123
834,737
1560,1168
1042,1724
785,1351
329,1481
583,657
144,224
448,1212
816,895
1036,1142
113,186
89,47
324,376
1336,1310
433,425
98,101
1135,1959
679,441
820,775
1806,1945
664,856
152,298
6768,7086
692,623
108,98
604,1083
1132,1434
1461,1860
1864,1834
835,1066
53,195
1256,1720
1739,1692
340,175
440,375
672,1031
2142,2597
1998,2669
834,843
1895,1789
1055,1257
1245,2243
1317,1088
998,1291
1049,659
344,519
1603,1549
529,697
542,659
3503,3914
1241,1490
179,562
945,742
1484,822
1206,899
1451,1453
2545,3727
977,1240
1460,882
34,298
887,1554
1212,1101
631,1218
1441,1710
1861,1295
266,669
846,1064
1791,1193
1534,1275
856,840
1320,1315
2196,2017
900,787
1848,1954
793,1167
1128,1443
1902,1888
2345,2238
2849,2880
1841,1193
1325,1079
458,459
1184,1826
1924,2706
726,791
163,249
2277,2037
1194,1444
1233,1146
781,797
1269,1656
2106,1390
729,942
2172,1638
1059,311
1998,1593
2567,2058
3120,2601
2696,1834
1187,1500
585,449
1403,999
662,780
1167,1444
2032,1600
1532,1016
550,217
2337,2132
138,125
1748,2462
251,150
579,593
1456,1349
1820,1198
2095,1832
1096,1122
950,1367
624,1765
862,830
1807,3394
867,683
1455,1377
1763,1161
944,757
1352,1301
2252,2549
1468,2735
387,867
519,813
1103,1495
194,885
674,998
247,360
272,693
434,503
2702,2006
795,1099
4829,5048
1197,753
1434,1335
1559,1184
1204,617
23,151
270,141
376,488
1767,1749
391,710
733,1154
424,643
855,1049
453,610
1283,1054
1892,3081
131,472
1734,1659
100,77
245,665
426,577
1037,1025
3325,3665
973,1171
643,1030
215,330
1539,1999
2021,1945
2044,3432
2184,1831
1437,1231
2311,2305
1506,1735
91,31
700,755
153,688
541,404
1601,1592
928,1257
654,582
1632,2100
125,57
685,876
1136,1772
841,732
679,913
1107,1139
826,960
2989,3441
1037,686
646,670
194,451
677,760
630,502
461,626
256,349
1722,2369
852,969
1295,1059
1073,1460
968,1557
1515,1290
457,705
1005,1126
441,827
1311,2015
359,819
922,416
688,770
666,660
1960,2004
549,1145
777,1207
222,264
791,1051
670,730
2332,1633
7,56
1541,989
1228,1274
538,672
736,945
1258,1151
960,817
1397,1066
1371,1138
905,896
648,524
1341,1109
247,311
622,692
893,1020
891,643
1076,810
330,623
979,1196
3062,2634
1387,1603
1777,1280
451,1189
980,1109
1258,1218
484,191
1022,1108
506,729
2212,2150
54,319
500,450
1083,1347
1552,2158
897,1091
1043,1034
410,698
139,230
1313,985
24,55
2190,1838
1651,2154
2422,2976
682,1606
415,440
1184,1708
103,422
167,324
90,187
961,653
931,1206
1326,2139
630,1397
1985,2122
1278,2147
363,565
537,637
893,1091
2519,1986
189,547
812,901
1046,1493
1407,1261
1612,2142
800,825
615,438
1105,906
1928,2250
1195,1024
8,23
352,527
845,1476
276,557
214,824
1764,1523
1664,1618
1305,1130
641,515
2801,2198
33,97
22,256
772,717
2331,1973
1135,1812
1480,936
1603,1814
749,1253
1679,1856
304,395
1322,677
1026,1014
101,109
252,319
783,2102
0,2
144,111
1362,1678
858,756
788,1105
657,796
2135,2199
956,993
1485,1557
1182,975
400,615
473,278
2173,1702
1216,1181
2117,2103
53,66
1261,1578
899,664
2193,1886
1651,1539
301,312
320,611
286,348
2715,1866
653,824
2395,2175
2470,2547
2246,1865
914,976
882,1192
781,813
623,687
1209,2394
267,413
666,743
450,482
473,722
182,195
1067,1001
1613,1733
1220,1366
155,162
652,674
251,100
408,177
433,663
257,603
1217,1433
32,47
1051,1449
443,405
647,614
646,1186
615,878
870,1207
2376,2847
1780,1820
938,842
36,411
1470,1407
239,466
1187,1601
2365,2254
770,1236
701,763
1548,2103
249,407
817,726
142,401
609,1461
600,923
226,169
969,1180
378,525
364,505
31,27
179,111
1081,842
1932,2104
494,173
509,511
540,708
1783,2036
1065,928
198,258
455,387
2511,2119
2620,2341
1947,1493
539,729
1065,1380
714,1180
1241,946
961,832
957,1335
725,1805
458,390
1232,1375
761,589
1376,1264
2486,1846
1784,1557
786,581
204,387
207,178
2203,2188
159,877
808,1216
888,1329
33,200
637,785
1891,1326
1004,917
848,922
957,673
782,1018
844,1374
2047,1861
1382,2334
925,1159
175,399
1157,1222
655,652
450,346
1196,1396
1339,2080
1515,1923
1140,1036
1675,1844
508,485
39,44
1559,1891
1187,1977
1048,728
940,913
1569,1387
1766,1574
1173,1055
257,646
898,1379
429,859
1276,1502
1338,1704
2257,5333
3179,2813
702,717
1491,1069
1026,742
1261,1057
344,272
493,519
235,396
752,726
598,1153
1981,1753
410,464
1425,1038
227,70
2704,3812
135,520
1292,1991
3,4
2418,2499
139,823
1440,993
1123,934
1681,1329
49,139
1046,692
40,59
390,508
3350,3320
834,1311
75,644
76,124
835,1173
159,213
32,318
868,923
299,443
216,615
832,915
1580,1887
1184,1090
288,239
465,136
154,137
1451,1995
1573,1462
1255,2015
1234,1288
1892,2521
165,748
1182,687
906,1566
1525,1646
337,362
140,259
522,1445
1159,1503
869,880
10,11
839,791
108,155
4167,3739
448,925
180,1329
992,1293
1096,1158
1008,681
2230,1720
1413,1302
1445,1768
155,199
387,541
686,959
805,1438
1256,1453
1654,2424
1160,1994
875,1087
1403,1224
2578,3223
1598,2116
1478,2905
43,44
249,301
475,597
574,739
444,634
765,964
817,1265
644,629
458,417
1112,684
1063,1142
1736,2979
1748,2484
1462,1506
1923,1498
236,246
2235,2089
1592,1326
1841,2055
455,472
1908,2162
1347,1432
755,1058
1180,1763
115,148
1992,1092
2141,1392
2379,2130
1756,1200
1436,1194
857,689
1675,1532
151,357
139,77
200,968
742,966
1382,2181
621,554
433,824
992,1564
662,1183
328,633
365,429
417,913
538,1291
581,387
174,185
138,16
186,45
1330,1516
1502,2228
583,906
671,652
57,321
1640,2101
366,1106
691,399
285,357
1364,1459
1296,1216
1071,1255
317,406
20,29
1415,928
1295,1452
693,777
1819,1997
1902,1709
519,616
993,1142
837,1051
1011,744
477,790
1015,624
90,162
613,623
607,963
