597,0,342
2173,1071,2127
73,31,40
644,35,23
1546,861,2738
11,7,3
857,604,617
480,162,248
1,0,0
15,0,0
171,25,56
1238,1259,1283
132,0,24
117,8,37
104,0,15
222,33,68
330,83,130
3110,1,2828
41,0,10
63,0,7
3,3,0
255,91,192
572,147,343
2,0,0
1736,2055,2671
353,0,151
728,307,506
180,27,61
36,0,17
771,525,524
285,0,42
4091,2351,4220
259,60,130
239,30,56
309,71,130
435,116,245
0,0,0
249,0,357
0,0,0
2132,1188,2067
303,0,318
97,0,38
92,0,28
395,0,331
0,0,0
0,0,0
1781,0,1431
187,0,72
174,29,24
166,0,67
98,0,21
52,10,1
13,0,0
33,5,9
96,0,39
228,35,61
6,0,0
682,184,229
1,0,0
318,255,274
266,185,175
0,0,0
570,0,547
840,469,577
231,94,125
34,4,7
183,68,50
1147,975,1081
0,0,0
287,99,93
750,167,353
179,29,46
152,51,55
197,24,51
137,14,30
76,36,43
192,37,30
1861,1031,1297
2870,3023,3562
247,53,78
154,18,57
0,0,0
39,0,5
143,152,116
11,4,1
1006,991,847
745,249,566
287,39,16
1202,874,599
147,30,44
1863,718,1416
1393,942,1085
9,0,0
68,16,17
1866,827,1471
944,255,576
375,0,148
99,0,17
2592,2195,3006
0,0,0
0,0,0
0,0,0
78,1,4
187,40,57
627,457,466
0,0,0
124,26,37
208,23,57
2882,1450,2077
1,0,1
378,158,218
198,114,84
137,65,89
2995,1167,2089
155,17,30
0,0,0
35,2,14
0,0,0
1428,1217,1255
0,1,0
150,0,37
146,19,34
548,286,217
2170,1171,2058
0,0,0
3419,1555,2768
849,415,559
211,83,122
46,2,6
1404,955,1311
0,0,0
287,412,785
2965,1424,2672
225,21,63
386,0,517
2481,1137,1764
269,116,134
945,481,1520
189,0,65
448,6,192
133,0,27
248,58,72
2311,1022,2019
1097,0,964
968,937,959
1043,867,1004
0,0,0
499,159,425
105,3,15
2084,976,1589
1054,472,544
4490,2214,4418
4070,2241,3953
1607,1576,1531
1683,893,1632
1030,0,867
380,0,202
959,451,236
0,0,0
0,0,0
0,0,0
230,100,110
0,0,0
60,1,12
154,64,110
28,1,2
6534,3109,4932
179,18,34
0,0,0
6,0,4
167,0,52
181,33,44
624,370,543
1556,1518,1475
1252,1275,1025
107,14,11
772,186,198
7,0,0
735,1170,3036
0,0,0
1044,1104,1205
542,350,274
41,9,3
0,0,0
34,8,4
547,466,820
0,0,0
0,0,0
1878,0,1405
712,204,413
0,0,0
4636,2183,4105
522,233,350
0,0,0
34,0,18
394,0,199
1509,1079,4300
1795,546,1387
1550,0,1111
339,29,40
112,0,23
0,0,0
1157,258,623
155,18,53
2,0,5
231,0,29
1753,1152,1758
195,26,70
894,686,965
24,0,7
235,0,57
10,1,0
760,213,337
451,115,175
0,0,0
0,0,0
2704,894,1031
634,106,142
2862,1333,2134
500,272,264
0,0,0
109,0,43
812,241,589
194,36,74
223,28,58
342,136,161
133,32,27
443,44,246
240,66,59
893,411,719
1333,800,2956
1430,769,2022
546,132,301
20,11,11
151,29,16
701,299,542
107,34,32
80,15,18
581,496,856
256,0,150
1773,0,1351
71,0,30
2053,1516,1802
282,64,129
147,15,38
252,0,94
1773,1008,2935
989,346,845
133,11,18
1225,0,979
149,36,44
315,52,75
183,126,189
246,107,91
115,30,25
167,26,61
194,19,40
169,0,114
0,0,0
0,0,0
132,0,28
789,397,996
447,228,631
209,16,82
138,24,17
0,0,0
13,0,2
2345,845,1296
304,170,140
853,188,371
76,19,15
463,63,733
650,357,1141
371,93,159
134,26,27
101,36,25
0,0,0
0,0,0
345,54,85
0,0,0
48,2,3
155,48,85
1523,382,1734
305,47,55
165,12,60
124,0,41
1123,0,1060
173,0,84
251,44,63
36,1,1
0,0,0
155,111,124
291,34,56
298,61,85
0,0,0
33,8,12
1933,594,440
160,20,35
1313,1227,1208
214,0,101
104,0,49
650,0,448
71,0,17
246,74,184
351,242,255
482,232,427
105,20,28
208,11,16
165,13,14
624,530,714
2193,2372,2445
29,3,0
144,51,54
181,0,46
531,118,185
152,19,47
270,107,112
18,0,0
54,3,9
169,52,59
85,0,30
1593,639,1790
974,919,901
0,0,0
597,0,587
78,23,9
635,181,262
2234,751,1607
200,0,174
471,111,168
358,0,163
2191,1148,2114
60,3,4
559,220,202
109,0,28
574,163,235
223,43,61
612,297,335
3328,1637,2485
598,142,189
205,4,59
184,10,52
663,377,801
86,13,14
1143,405,744
0,0,0
412,37,66
607,242,364
6033,3743,6300
328,96,108
601,320,348
1976,1177,664
969,288,200
2663,588,477
3753,2506,3094
1782,1075,1666
236,102,114
3655,3586,14079
68,36,65
13773,7470,11673
363,31,84
120,24,23
687,0,559
110,28,40
297,98,158
1203,555,734
183,28,43
136,23,32
16,3,0
333,0,3
107,18,20
363,120,216
696,219,349
1243,568,1106
302,86,139
1232,973,1180
105,18,26
317,133,489
2393,1273,2013
131,12,9
2216,1848,2202
153,0,64
184,66,83
43,12,34
90,2,21
663,195,269
67,21,14
2339,714,2387
177,22,24
166,31,34
1154,432,628
294,27,67
3082,1249,2837
973,18,897
218,19,38
258,185,197
826,0,753
107,32,30
128,0,14
2475,1569,2987
677,0,400
161,68,57
984,1098,1940
279,45,55
0,0,0
139,69,44
216,28,56
83,11,24
69,7,9
371,27,63
296,125,201
372,63,138
2773,2607,2663
104,3,4
119,62,156
0,0,0
386,416,1399
111,44,78
0,0,0
2178,1082,2073
169,16,35
200,24,46
2013,746,1166
591,198,261
53,7,17
161,36,23
1846,2763,4631
58,9,9
201,22,40
3209,1741,2919
151,36,30
22,6,8
212,40,63
1188,467,753
62,0,21
200,43,86
1438,385,827
175,14,10
279,39,84
105,22,26
0,0,0
144,17,41
88,12,20
407,96,135
79,0,16
466,155,409
3082,1788,3853
0,0,0
2247,1011,1281
98,2,10
29,8,13
593,205,533
1835,1358,1451
41,0,5
0,0,0
1219,1234,1674
3154,1921,3819
0,0,0
0,0,0
239,56,153
0,0,0
0,0,0
1,0,0
262,0,77
414,107,208
663,0,354
97,14,27
257,206,226
64,10,25
81,10,2
57,13,6
79,46,79
292,129,180
878,572,1439
200,0,62
19,2,2
153,23,28
1527,634,1839
0,0,0
140,15,45
2915,2135,3012
17,3,4
75,90,131
758,177,368
0,1,1
137,0,57
439,49,104
358,14,10
436,148,137
0,0,0
789,330,700
1673,1342,5154
456,96,162
200,26,49
88,18,20
105,0,72
121,0,26
0,0,0
23,2,1
19,3,4
451,160,341
1169,501,1134
79,23,35
0,0,0
1750,821,1568
0,0,0
1658,864,1625
0,0,0
0,0,0
915,0,582
505,0,263
32,0,5
338,292,259
383,118,354
2352,1233,2993
380,0,227
85,14,34
89,9,30
225,51,66
285,39,89
628,230,441
1733,710,1649
2456,1108,2059
305,66,92
107,0,28
398,305,249
73,7,17
222,54,81
1912,896,2115
454,48,255
22,1,9
2147,985,1590
253,81,102
1611,638,1537
108,21,17
388,0,145
3249,1737,3181
1139,387,691
111,0,62
1464,213,1034
335,119,154
359,41,31
257,46,68
100,0,22
2718,1124,2316
0,0,0
0,0,0
0,0,0
208,4,46
96,21,25
476,110,228
786,0,498
290,0,94
73,24,11
71,6,16
89,13,24
142,26,34
99,45,82
25,0,3
24,3,3
485,169,265
573,61,178
255,23,76
165,34,46
324,62,90
1246,609,1022
0,0,2
392,0,235
139,36,43
145,20,46
85,0,20
116,24,24
135,0,29
55,0,9
83,0,18
143,8,7
3396,1444,2045
269,38,74
915,670,2031
153,56,84
1827,0,1614
705,543,597
304,52,74
441,213,287
239,75,106
186,18,63
317,93,259
76,11,10
204,28,76
121,16,36
201,27,33
248,29,43
246,48,89
274,46,98
0,0,0
16,0,3
20,0,3
102,3,52
110,36,26
207,18,58
116,74,83
2455,940,1945
72,11,13
557,96,211
40,2,6
1267,1130,1094
364,41,110
0,0,0
208,0,74
205,17,64
1967,974,1673
2281,1360,1727
1427,1380,1057
269,40,114
160,0,40
113,8,15
112,12,21
124,25,27
43,5,6
56,0,15
472,56,127
527,170,220
118,0,31
3966,1956,3242
11,1,1
60,14,16
1527,1398,4873
676,248,324
198,35,123
5243,3607,7792
184,14,9
45,0,2
198,0,28
356,150,251
1471,0,1052
869,0,999
0,0,0
362,0,362
2044,899,1159
14,0,2
2097,0,1163
438,89,238
294,49,93
19,0,5
3,0,0
1551,1576,1607
74,4,16
128,14,12
0,0,0
903,287,402
0,0,0
2453,2699,3558
0,0,0
460,368,512
1006,1284,2116
2247,1022,1582
1,0,0
125,0,36
0,0,0
286,33,63
307,37,60
285,0,112
211,26,69
0,0,0
20,8,5
377,104,202
1585,0,1146
3,0,0
43,0,7
22,0,2
451,93,128
0,0,0
306,105,224
0,0,0
2258,1190,1772
1059,0,902
145,0,51
230,0,36
1004,303,1620
1102,817,1069
460,125,179
1925,344,1302
1252,0,769
309,0,106
107,11,29
1649,818,1996
196,23,29
1963,1042,1729
3385,1789,3135
854,364,589
99,0,27
2852,1277,1881
183,0,55
206,40,62
232,70,106
10,0,2
123,18,49
3,2,1
58,0,8
116,13,28
10,0,8
0,0,0
543,0,329
573,0,275
48,2,1
261,17,15
479,248,261
169,16,40
1907,897,1657
1431,1177,1401
2672,1037,1768
176,70,54
30,1,1
2125,771,1250
185,3,69
0,0,0
451,41,72
462,317,560
786,223,282
739,278,547
111,26,31
135,19,23
54,6,7
1340,409,1613
3797,2488,4076
1040,943,1019
86,21,21
63,0,17
726,491,357
157,22,36
4305,2430,5981
1178,0,762
522,64,140
2228,789,2008
1276,902,1112
152,0,58
315,137,319
181,48,68
585,0,413
2368,903,2038
2083,844,1936
510,0,99
307,82,156
133,0,24
1005,0,488
1464,0,1522
1037,0,1644
165,21,60
144,19,47
428,0,237
153,19,35
164,7,43
46,15,24
250,23,69
53,11,6
117,12,40
240,50,84
426,126,267
0,0,0
2595,1306,2431
11,0,0
985,314,644
134,28,48
1126,1191,1375
467,251,197
191,64,53
44,18,14
1591,1450,1733
594,0,227
281,95,143
2825,1744,4508
323,53,109
835,386,738
72,10,11
185,19,15
80,36,35
1055,0,924
0,0,0
727,322,458
341,144,187
176,28,51
984,0,404
92,9,19
0,0,0
311,59,72
652,0,338
106,0,21
111,31,20
0,0,0
93,0,24
494,350,273
2302,1314,2400
0,0,0
584,0,185
302,58,111
81,1,15
12,0,0
126,18,32
0,0,0
231,0,135
443,57,163
168,0,37
1841,0,1480
157,43,39
1043,489,1516
181,14,29
212,38,81
293,0,272
140,97,96
348,0,319
657,138,260
284,77,158
242,24,57
118,40,47
30,6,10
0,0,0
75,11,12
1666,499,920
112,45,64
27,2,10
1289,341,1007
338,415,635
511,259,489
88,37,39
113,0,34
885,86,539
265,0,135
231,111,104
104,1,47
203,34,53
2164,1194,2589
510,0,395
407,94,124
1153,373,1196
1124,235,296
387,77,204
0,0,0
0,0,0
555,293,327
106,24,21
143,45,38
0,0,0
1767,1545,1326
4130,2344,3609
106,15,18
29,3,4
578,97,182
120,76,137
3229,2567,8285
15,0,2
196,23,36
113,28,22
1315,1034,1008
145,74,62
338,70,120
511,0,157
419,113,164
988,0,1137
758,202,752
2997,1475,2515
53,18,14
843,0,644
96,0,19
1,0,0
631,203,387
1776,556,1114
641,0,636
1500,1240,1246
0,0,0
515,129,256
406,0,186
103,0,14
0,0,0
4,0,0
71,11,11
209,145,138
27,0,4
0,1,0
467,0,1075
241,1,67
0,0,0
87,0,32
474,137,249
2,0,4
129,0,26
467,105,179
70,0,4
527,385,357
269,124,119
29,4,0
1058,1020,1025
1409,2,1028
2402,1263,1971
25,21,7
23,3,2
46,13,7
0,0,0
375,280,217
1158,27,1032
297,238,252
62,7,6
15,1,1
2630,1201,2172
3307,1620,2661
13,0,14
992,1012,1174
481,60,582
26,26,55
1197,1118,1292
1546,0,1053
137,45,35
0,0,0
1921,1925,2139
1664,202,1458
626,542,690
272,42,142
499,121,148
209,59,81
529,182,372
263,76,139
101,0,29
122,23,52
439,112,219
3902,1776,3757
3235,1043,326
310,35,84
117,13,21
1245,632,1122
277,45,72
2656,1541,2421
3462,1819,3031
571,163,263
1147,363,514
149,37,72
1237,648,1378
4413,1982,4493
1596,1574,1824
501,80,150
236,22,50
860,0,699
64,0,30
243,37,64
53,0,12
1501,1438,4414
1513,652,1272
216,0,200
161,9,48
136,26,50
1794,1739,1828
213,40,61
1431,0,1190
1323,1241,4096
1042,413,729
4002,1985,3517
601,0,560
3108,1067,1927
250,25,86
0,0,0
1763,781,1597
1118,0,1622
1311,0,1079
451,290,202
2723,1096,1840
213,185,210
166,44,65
132,29,47
556,122,259
2892,1528,2139
257,0,98
1220,1159,1261
1141,904,996
1826,1811,1727
2441,1223,2262
270,27,87
105,0,11
1563,1491,1533
0,0,0
216,37,44
249,170,148
600,0,167
0,0,0
2189,1874,1693
978,879,885
89,12,14
1501,1,1475
1503,0,1523
941,1016,926
538,154,205
327,229,338
460,0,244
3943,2330,2865
1240,1019,4053
3111,1702,2500
216,12,9
1291,0,536
306,200,252
1173,1,925
12,3,5
687,214,208
2275,1405,2906
611,0,430
324,56,103
0,0,0
1167,0,734
1623,0,1108
83,0,52
169,51,85
0,0,0
198,0,146
162,0,45
283,116,75
672,0,591
438,208,253
0,0,0
176,55,73
141,38,38
0,0,0
263,177,195
153,0,30
230,140,174
15,2,0
545,660,1157
183,24,48
143,45,33
812,149,259
2301,0,2074
693,377,967
1310,0,873
379,95,209
149,25,42
1805,1070,1354
1400,59,1242
96,0,17
151,48,42
281,65,73
6,0,0
297,185,141
119,34,72
175,51,62
59,4,21
1248,471,1122
144,10,23
154,10,28
435,288,372
19,1,0
137,31,45
254,51,82
308,40,80
205,58,69
234,38,62
0,0,0
1784,0,1689
176,31,61
8,0,0
107,0,18
311,155,504
91,15,16
2759,1528,3027
195,28,50
77,24,13
1301,0,1110
64,0,15
243,104,290
72,0,16
1493,1367,1237
585,137,309
0,0,0
173,0,51
4245,2519,4058
210,3,97
127,25,32
134,47,54
0,0,0
600,279,104
3511,1796,2715
3227,1784,2369
175,31,28
1186,0,868
1600,0,1206
2827,929,1264
401,110,130
5,0,1
64,0,11
0,0,0
2902,1728,3134
62,12,17
946,560,1950
447,133,210
2273,2364,2519
49,5,13
3599,1951,4227
1675,698,1593
135,14,17
684,266,592
155,45,55
304,62,168
566,230,405
690,12,553
797,0,679
2905,1058,1366
1868,1052,1658
856,254,408
380,0,229
1847,1092,1958
240,0,66
137,14,14
0,0,0
272,75,93
0,0,0
84,5,2
226,51,129
1554,0,1264
408,152,114
175,16,24
215,111,103
1409,511,1172
0,0,0
2256,724,1200
343,70,109
2364,1008,2053
2046,986,1936
189,38,58
137,18,25
272,100,124
2632,1081,2738
732,300,429
1091,0,1022
1125,557,1489
3720,1334,4423
203,23,35
2447,1217,2158
0,0,0
1827,1341,1918
1685,2006,2089
995,0,909
4,0,1
591,0,266
2062,0,1705
0,0,0
0,1,1
0,0,0
53,2,3
1716,884,1665
1354,672,1062
907,0,743
1,0,0
0,0,0
557,271,408
2926,1943,2457
2040,1316,5552
2530,899,3435
42,1,1
966,1200,1458
0,0,0
1055,1081,1230
445,101,168
3573,2014,2705
1152,1112,1225
1,0,0
0,0,0
0,0,0
2491,2462,2307
1881,1657,1756
15,10,44
0,0,0
812,746,694
1242,1089,1079
2588,1415,2393
444,119,188
97,8,9
2453,2487,3042
0,0,0
0,0,0
167,0,42
1,0,0
311,0,231
2199,1217,2083
27,2,1
3793,2153,3658
2508,2569,2554
2973,2972,2992
146,56,37
100,11,3
377,0,608
2761,1650,2722
625,0,555
199,0,153
511,0,247
1453,386,1001
31,4,8
41,0,1
1545,2,1101
1871,1707,1796
632,421,1875
2,0,0
2615,1199,2619
0,0,0
145,35,46
167,26,65
31,0,5
0,0,0
1982,1346,2141
54,32,52
18,0,1
125,11,24
153,37,105
396,136,199
3008,1155,1953
178,0,81
423,279,568
275,51,87
3595,1810,3087
270,74,65
398,78,105
234,169,124
146,33,62
338,79,127
117,0,47
2051,823,2218
432,41,94
591,131,270
773,0,778
2633,1439,2951
4016,2441,4396
1982,1042,1701
122,0,56
804,722,642
122,36,51
2043,0,1150
221,77,41
186,47,53
1250,17,749
1872,1090,1855
1795,44,1638
32,4,3
2382,2379,2246
2827,1315,2448
1273,0,1122
1865,1782,1789
1551,0,991
2605,1288,2297
292,57,119
65,0,13
4400,2635,4933
184,45,73
410,25,92
306,48,101
195,43,69
62,6,11
51,0,8
913,0,789
183,20,40
500,189,299
257,46,71
217,0,90
323,0,268
2472,1974,2588
0,0,0
961,340,472
642,0,467
1079,200,383
1826,929,2093
175,12,22
54,10,13
205,78,80
3429,1678,2852
1889,1669,1858
89,18,28
0,0,0
1,0,0
9,0,0
2114,1257,2536
230,0,71
2506,1053,1775
211,135,105
207,37,68
236,85,188
0,0,0
1368,657,1229
726,619,689
273,40,66
715,559,826
4245,2462,4531
3361,1775,2774
20,1,2
0,0,0
77,17,39
242,152,176
612,203,276
220,58,104
1240,0,874
0,0,0
261,39,88
800,394,143
4426,2330,3197
903,941,1074
133,49,16
72,0,6
1543,767,1355
96,34,37
852,769,995
1,0,0
9868,4401,6231
131,0,40
844,0,1157
201,115,99
0,0,0
1032,1183,1288
0,0,0
0,0,1
299,24,83
226,73,208
281,105,190
16,4,5
304,0,200
2442,948,2574
582,0,740
1216,0,430
987,919,854
661,146,297
957,470,327
303,47,89
2226,1303,2257
0,0,0
198,17,51
1083,556,1182
126,0,50
1712,1291,1990
972,893,831
127,37,25
562,178,248
1318,1399,1618
588,0,542
564,232,536
265,29,98
96,1,36
5357,5437,5297
789,100,659
0,0,0
1825,1534,1465
8,0,0
1459,774,1285
1576,1392,1321
769,196,453
2786,972,1747
1163,943,792
343,31,20
227,23,74
101,0,22
79,33,52
0,0,0
71,0,8
266,153,204
1094,681,697
357,256,245
913,0,1226
83,4,8
720,244,479
1527,7,1743
267,45,146
1882,867,2135
89,0,16
1481,0,1328
157,49,56
167,29,48
1498,820,1394
560,290,501
146,48,54
2747,1233,2278
458,88,140
0,0,0
2286,2284,2342
1459,761,1962
243,35,115
17,3,2
3230,1884,3115
1196,494,895
227,24,44
1425,548,1166
1679,1308,1642
68,16,34
17,0,1
459,201,264
3189,1658,2790
2228,1694,2349
579,0,446
66,0,15
151,0,24
274,82,122
878,272,511
669,273,506
1174,486,950
516,111,182
244,31,64
1689,1494,1515
1602,459,864
3206,1743,2966
273,0,172
2592,1349,2291
1441,10,993
1066,1112,737
124,24,45
139,0,139
822,812,705
103,0,28
1266,0,1101
4522,1948,3373
47,4,6
1093,634,1545
491,76,187
280,156,173
1,0,0
1774,945,1643
9,5,4
1074,458,952
223,1,70
125,0,27
305,86,151
2774,986,2523
5752,3008,5537
54,7,10
955,0,981
221,21,31
1598,449,1195
279,0,134
2006,739,1650
87,15,22
582,96,206
689,297,784
294,19,38
0,0,0
0,0,0
149,10,55
113,0,31
103,54,21
38,15,24
156,28,43
134,7,12
1320,533,976
1044,539,724
190,31,42
51,1,6
0,0,0
115,0,35
307,75,192
0,0,0
144,34,26
2880,1456,2364
72,7,10
541,176,375
0,0,0
371,97,130
19,1,1
1644,1030,927
408,18,178
102,16,31
238,39,45
41,7,1
450,355,338
1232,0,2197
124,24,30
102,12,28
56,9,12
267,82,130
189,22,58
181,25,65
2179,2401,2752
1066,498,954
2200,2094,2125
326,81,114
2680,1519,2675
248,32,41
255,147,204
245,40,77
54,9,9
140,1,66
1478,694,1148
185,92,53
6,3,3
840,122,401
0,0,0
903,254,422
181,0,95
146,67,78
108,18,21
635,468,726
3327,1772,2888
202,27,32
6,0,3
240,0,89
184,26,38
65,5,8
0,0,1
2922,2459,8330
786,487,492
264,0,223
1390,694,2083
282,72,141
1241,786,2515
0,0,0
3892,2175,3840
3179,1470,2073
0,0,0
1013,18,662
1,0,0
591,165,212
240,64,47
1019,1060,1292
280,104,187
0,0,0
172,0,37
0,0,0
122,0,28
1879,0,1721
10,1,0
212,10,32
2164,1234,2221
16,0,4
140,31,52
1405,0,904
532,249,415
512,842,733
3646,2129,4483
2281,1544,3236
0,0,1
508,74,993
501,141,364
95,37,64
111,30,31
1151,0,1062
465,82,118
0,0,0
993,0,737
212,0,66
2,0,1
1714,1799,1912
0,0,0
520,0,443
71,0,12
1058,0,1025
0,0,0
0,0,0
1367,0,1101
88,35,37
209,52,71
1,0,0
539,553,548
241,81,110
115,2,66
0,0,0
1859,453,1424
1077,509,926
1424,516,1347
2982,1634,3057
80,0,19
1767,1639,1580
1284,672,1139
2585,1426,2798
360,0,266
264,44,86
2019,0,2029
538,169,245
107,0,24
212,33,63
76,10,18
1657,511,1098
770,0,675
415,71,114
166,67,37
1506,396,784
99,24,16
262,36,47
2079,0,1923
987,658,681
0,0,0
400,56,39
3241,1475,2567
1053,1036,1200
865,231,445
260,107,86
2424,0,2227
605,82,74
71,0,14
0,0,0
79,38,19
0,0,0
1582,833,958
184,16,42
1989,1134,2357
8,0,0
575,333,426
2725,1418,2546
1188,356,755
1874,805,1611
319,199,225
19,0,1
0,0,0
95,0,14
0,0,0
3600,2085,3574
109,19,29
135,16,20
0,0,0
4281,3062,6865
3240,2600,7582
949,233,216
1476,661,940
918,498,915
167,25,33
413,218,288
1650,1062,2330
0,0,0
407,90,167
0,0,0
0,0,0
2593,824,1596
434,122,140
1321,789,1579
21,0,7
359,25,136
869,0,829
0,0,0
0,0,0
469,150,189
4483,2618,4098
533,136,206
74,0,9
7,0,1
103,30,33
12,0,4
3512,1664,2685
1,0,0
1479,0,1039
136,18,25
2907,1507,2517
1376,0,692
3653,1947,2324
3959,2232,4235
3220,1824,3600
363,77,122
28,0,6
21,0,1
1647,748,1580
1566,661,1321
239,123,166
0,1,1
396,108,172
1754,1504,1299
548,150,219
1770,745,1320
229,32,54
1299,1100,1025
9,0,0
159,77,72
41,0,2
859,0,933
244,55,53
29,15,5
1274,556,1390
556,221,376
473,72,157
486,205,273
439,352,396
1179,242,297
43,2,9
533,229,613
848,693,738
599,190,165
16,1,4
102,31,35
0,0,0
163,4,9
1286,594,749
2016,1038,1931
62,6,3
223,109,94
285,2,49
3295,1863,3566
217,35,49
15,3,2
268,43,76
2711,975,2026
88,10,22
194,23,55
187,57,56
33,1,4
448,154,516
388,35,81
1121,397,502
351,73,143
106,0,18
97,5,19
1374,576,818
289,64,106
1920,888,1700
203,36,52
14,2,3
663,302,543
313,55,97
122,47,32
776,0,291
169,0,88
18,0,1
594,109,249
16,0,3
2011,1971,1936
43,2,5
226,11,63
2116,2,1671
138,9,31
289,58,113
136,25,22
92,0,17
881,291,402
219,43,71
78,10,10
