151,59,57,18,8,1,0,2
425,494,475,331,195,191,19,88
243,448,350,163,91,89,10,184
1172,1255,1187,716,485,349,32,149
153,73,69,10,4,1,1,30
174,123,81,75,14,14,2,14
593,756,424,197,167,83,2,39
610,701,763,962,586,553,72,616
0,0,0,0,0,1,0,0
646,600,512,801,822,763,0,459
291,238,214,96,34,10,2,62
12,7,5,3,1,0,0,0
407,490,281,152,88,90,24,18
0,0,0,0,0,0,0,0
914,625,691,710,363,319,61,227
0,0,0,2,0,0,0,0
702,930,849,2207,1618,1715,1,682
0,1,0,1,0,0,0,0
157,126,109,70,48,28,3,7
476,466,724,651,354,343,51,357
