7,27
125,100
155,137
0,0
0,0
0,18
3,0
1605,1380
279,789
408,326
0,0
79,119
48,656
6,5
665,1690
4,20
1092,1558
129,1245
197,896
61,873
798,786
553,717
53,70
309,415
3,16
126,668
48,96
38,200
4,283
1682,1584
142,288
1055,777
40,219
1272,1007
499,1195
8,442
137,600
1128,1226
768,813
52,426
2012,2308
461,600
0,0
0,0
625,621
889,1106
10,24
714,991
592,748
256,655
959,1067
388,808
261,698
627,606
849,695
563,631
942,993
0,0
0,0
410,544
1162,1677
136,229
38,571
0,0
0,0
23,68
0,0
54,886
18,1718
0,0
31,165
2186,4313
109,412
0,0
194,726
5,1
335,2193
0,0
1576,2155
448,665
346,467
463,1405
99,413
97,892
341,440
0,0
26,393
11,4
104,944
402,341
126,352
295,2469
120,1102
0,0
516,841
415,924
264,441
0,0
77,937
107,583
612,1221
0,0
715,1271
175,168
343,820
400,299
552,4621
264,2378
93,3188
0,0
7,53
0,0
131,722
443,686
68,427
1,0
2,6
329,1321
53,203
46,202
0,0
19,39
0,0
1203,1629
0,0
17,251
1797,2575
179,341
1,9
34,35
580,1777
1318,1658
1433,2141
2,1
62,285
1636,2115
1379,1525
4,35
54,37
0,1
994,1388
1108,1310
663,612
542,737
1078,1694
696,1967
1006,1596
0,0
206,275
176,228
723,1237
162,674
122,326
1583,1829
780,1433
110,296
0,0
347,492
553,1096
206,61
1971,2132
0,0
651,824
16,394
279,1111
409,494
436,1369
868,1037
230,431
0,0
225,1252
391,680
77,159
234,461
545,638
1824,2017
1002,1230
968,1024
627,927
496,1205
1861,1681
2178,2663
1707,2071
710,991
585,756
124,609
1001,2656
123,115
5,50
4,301
1242,1723
715,1488
451,470
523,748
996,2049
504,491
255,685
821,1227
6,7
0,0
900,1404
1981,1985
417,540
265,526
127,266
295,533
339,374
1438,2283
831,735
633,937
8,10
1142,1004
7,5
0,1
0,0
617,879
716,471
88,72
1311,1445
742,1188
149,669
355,1853
0,0
1338,1383
433,581
1296,989
1,5
157,118
0,0
1910,2360
653,1641
197,322
225,605
705,1419
106,375
164,752
0,0
95,464
96,73
888,662
79,129
1026,1709
1,1
935,888
469,393
204,219
1,130
17,13
110,478
1090,1343
9,98
378,1288
40,969
381,1296
236,851
648,320
1392,2179
51,175
996,1121
1,6
125,484
0,2
677,914
2082,2910
862,1653
299,758
241,495
1445,2016
562,1134
1807,2646
749,810
1164,1177
2036,2396
327,993
1,0
266,462
49,360
148,79
554,726
582,826
0,3
643,829
0,1
358,600
38,844
23,217
213,613
2,1
292,790
2418,2094
18,11
0,0
0,0
378,510
220,256
174,526
194,266
1244,1043
498,961
379,386
528,1198
213,368
554,1134
100,273
503,1020
3,696
188,989
199,1051
3,4
256,671
430,394
620,601
437,1301
469,1072
10,35
0,0
0,0
391,772
0,0
229,741
600,913
0,0
717,815
599,815
95,111
777,679
659,668
598,748
160,247
123,154
141,387
268,697
698,810
0,0
564,630
210,548
624,902
1982,1818
162,387
0,1
0,0
739,670
326,413
18,31
630,747
295,893
1628,2693
29,94
195,309
538,830
1150,1140
1,2
1142,886
250,471
5,22
227,291
0,0
1425,1418
0,0
1435,831
0,0
109,134
491,616
106,670
186,641
0,0
186,185
0,0
985,1597
503,1317
636,637
1517,2156
0,0
215,538
661,931
690,765
149,492
29,686
479,923
365,451
922,1481
474,672
270,304
80,328
79,232
379,504
5,30
268,835
368,1664
133,581
379,3487
0,0
575,893
656,700
29,56
970,1466
18,153
7,217
966,1129
1628,1354
950,801
618,1424
702,638
136,1002
969,1326
195,256
33,50
236,597
1,3
155,494
300,1274
0,0
2,4
1150,1206
515,703
667,628
487,628
476,1177
664,696
1110,1400
593,1198
12,53
52,35
1,1
829,1145
710,1036
7,0
1451,2175
87,203
916,1107
1556,1471
10,4
130,460
172,317
1560,2010
147,260
1401,1407
1677,2976
724,850
0,0
396,356
0,0
255,616
2665,2597
78,228
720,587
440,379
0,0
0,0
388,1104
483,545
856,920
56,143
420,483
4,6
0,1
119,95
15,396
537,866
0,2
256,601
0,1
37,164
336,361
0,0
605,668
654,1255
642,752
26,13
15,677
569,443
0,0
672,1712
1081,2120
