242,65
206,149
528,293
0,0
83,31
156,31
1,1
929,823
438,362
567,349
0,0
251,188
445,397
418,254
876,308
502,298
1113,1018
522,558
943,701
542,379
662,622
653,575
353,243
710,621
40,15
614,465
322,227
331,237
26,24
957,1070
807,191
502,1
267,243
829,645
1056,457
317,184
322,265
813,686
664,563
519,284
1582,694
629,436
0,0
0,0
651,565
1043,489
50,23
574,552
610,698
877,634
654,561
596,450
435,359
523,435
408,586
654,428
706,563
0,0
0,0
715,580
1130,939
437,0
274,0
0,0
0,0
185,78
0,0
368,302
330,304
0,0
69,0
2413,1027
230,0
0,0
914,305
297,49
472,0
0,0
842,899
396,0
344,0
956,797
496,0
487,388
435,0
0,0
431,364
22,0
676,495
1608,680
687,362
736,621
794,610
0,1
559,405
478,282
448,278
0,0
634,382
562,309
1139,574
0,0
374,0
168,0
548,457
607,0
1020,563
921,417
686,251
0,0
156,94
0,0
1037,273
792,390
82,5
353,66
724,92
565,503
285,164
86,61
0,0
595,324
0,0
1346,602
0,0
127,101
2255,1907
522,378
147,52
98,0
1140,326
1195,525
1238,561
0,0
189,0
810,386
1028,495
336,78
251,0
0,0
478,0
646,0
633,629
1184,443
583,0
1086,519
995,542
0,0
329,0
231,0
652,71
572,492
499,174
764,1
717,788
332,0
0,0
624,0
491,19
745,72
1213,644
0,0
508,0
89,7
461,0
757,251
600,167
570,0
586,369
0,0
1036,327
1087,598
522,336
557,200
559,452
1234,584
632,545
382,0
540,0
811,374
1423,741
1511,703
1470,803
909,345
663,491
385,303
609,58
330,257
333,160
281,101
1553,699
690,407
1000,788
579,514
871,441
1193,499
910,327
1153,458
1723,159
0,0
1535,597
2099,1131
1000,0
1380,520
318,301
903,358
391,0
570,22
643,0
754,82
118,44
1146,412
298,50
1,0
0,0
407,324
844,304
611,102
1246,554
970,179
460,0
464,343
0,0
708,582
459,0
1024,556
2,1
564,193
0,0
2008,1022
887,701
460,0
454,0
1352,726
619,0
809,418
0,0
389,43
236,0
1312,663
594,0
1199,1036
9,14
1169,437
593,0
491,0
81,27
369,156
372,275
1163,372
367,128
435,177
455,310
882,489
495,323
887,467
1111,632
270,0
964,489
84,19
243,0
0,0
948,623
1936,838
489,0
925,381
211,115
1181,523
455,0
1890,1006
1317,455
781,0
1284,609
1615,560
471,34
629,399
310,60
372,192
1257,508
887,442
0,0
898,756
122,0
551,0
422,308
139,0
676,278
2,2
825,391
1333,694
874,213
0,0
0,0
546,276
325,0
425,310
357,0
538,406
624,278
375,0
1076,479
450,0
900,278
763,226
780,643
138,92
861,684
319,60
980,143
820,342
597,436
1029,431
593,0
698,323
136,0
0,0
0,0
650,551
0,0
795,263
1025,471
0,0
350,0
828,363
867,173
903,310
809,302
417,0
377,0
586,0
441,0
804,97
713,522
0,1
536,0
337,0
466,0
1613,697
413,310
0,0
0,0
472,1
389,0
185,0
583,247
432,176
1350,597
165,0
156,0
911,396
506,0
0,0
563,548
400,0
46,0
879,210
0,0
698,0
1,0
506,578
0,0
354,90
331,0
222,0
368,0
0,0
394,0
1,0
687,0
630,0
584,0
961,608
0,0
365,5
444,0
652,0
274,0
255,179
1086,380
407,0
1418,723
604,461
274,1
320,267
178,148
662,247
76,14
746,303
834,403
340,153
464,0
1,0
486,0
723,332
586,181
1128,526
50,1
122,0
606,417
1470,559
733,599
1025,247
470,0
657,570
631,102
214,0
1297,417
836,326
72,0
177,1
619,176
0,0
159,95
932,380
357,0
607,519
677,455
558,440
1154,569
1037,361
764,597
157,36
438,182
1,0
1083,374
1409,484
49,26
635,0
520,161
1264,430
950,425
236,90
290,0
678,332
1277,530
522,302
1488,643
1270,601
1148,438
0,0
415,308
0,0
683,335
483,603
255,161
533,395
305,242
0,1
0,0
788,646
672,464
915,362
157,100
549,483
165,0
329,93
126,0
315,207
701,333
75,14
800,312
0,0
300,0
177,0
1,0
624,502
613,1
356,0
254,0
207,0
504,0
0,0
866,178
1447,666
835,392
422,0
977,636
339,109
178,0
685,237
560,0
577,0
408,113
682,302
0,0
302,363
54,0
86,0
306,0
1738,766
661,73
576,0
391,136
1166,771
686,62
88,20
227,0
943,157
1246,557
9,9
436,361
673,0
0,0
0,0
0,0
639,98
742,357
344,0
0,0
403,155
952,378
1233,566
0,0
524,149
233,0
131,0
1082,441
372,55
0,0
7,1
0,0
428,0
0,0
191,89
849,478
329,0
577,269
0,0
903,453
1023,9
571,230
262,0
455,0
0,0
284,0
1095,420
1325,539
677,685
810,346
728,0
462,166
112,19
1417,1068
912,624
717,193
879,299
955,834
464,0
439,0
0,0
930,495
632,334
1064,495
1192,553
2580,919
1746,739
394,1
1009,458
32,38
573,237
481,1
0,0
0,0
0,0
516,0
0,0
378,259
713,308
532,52
2530,1186
289,91
0,0
8,5
896,685
318,6
532,0
455,0
363,0
401,64
1082,192
134,36
217,0
0,0
725,0
411,0
347,0
0,0
118,0
152,0
0,0
0,0
213,187
508,202
0,0
1109,458
286,108
0,0
441,106
708,490
1096,654
724,551
584,424
1410,824
207,170
0,0
1082,596
1018,313
0,0
252,56
485,0
863,332
67,0
14,7
759,514
91,0
2384,997
478,136
0,0
0,0
654,217
852,252
1081,604
607,0
0,0
308,257
395,268
650,264
869,432
514,0
552,0
835,551
473,0
718,165
1067,631
981,526
942,571
22,18
304,0
391,105
532,0
352,169
447,0
365,448
527,445
161,98
423,4
652,287
1212,602
528,537
897,447
974,370
497,83
700,621
685,0
1154,558
344,0
376,0
375,0
904,420
857,450
173,160
0,0
0,0
891,571
864,266
905,285
716,356
506,0
0,0
154,72
305,74
488,0
487,74
287,0
299,250
651,336
645,280
379,5
326,0
0,0
0,0
873,241
0,0
494,39
458,55
1022,648
1326,663
634,467
508,393
23,31
464,513
475,161
281,0
0,0
620,0
874,339
947,398
0,0
80,0
579,35
819,303
397,0
418,346
538,421
319,322
514,410
577,213
381,0
384,56
335,0
290,137
305,28
