row_number,reads_t1,reads_t2,freq_t1,freq_t2,freq_ratio,ln_freq_ratio,abs_ln_freq_ratio
3626,14.0,0.0,2.6227169249168597e-06,0.0,3.812694628054145e-05,-10.17458927435829,10.17458927435829
2296,11.0,0.0,2.0607061552918185e-06,0.0,4.8524699784701294e-05,-9.933437615745417,9.933437615745417
1285,11.0,0.0,2.0607061552918185e-06,0.0,4.8524699784701294e-05,-9.933437615745417,9.933437615745417
811,10.0,0.0,1.8733692320834714e-06,0.0,5.3376910753314445e-05,-9.838132288399297,9.838132288399297
2572,9.0,0.0,1.6860323088751243e-06,0.0,5.930732687680564e-05,-9.732777703491745,9.732777703491745
2475,8.0,0.0,1.4986953856667772e-06,0.0,6.672024811146083e-05,-9.615002081223743,9.615002081223743
1765,7.0,0.0,1.3113584624584298e-06,0.0,7.625098534386084e-05,-9.481480220017811,9.481480220017811
1688,7.0,0.0,1.3113584624584298e-06,0.0,7.625098534386084e-05,-9.481480220017811,9.481480220017811
1072,7.0,0.0,1.3113584624584298e-06,0.0,7.625098534386084e-05,-9.481480220017811,9.481480220017811
480,7.0,0.0,1.3113584624584298e-06,0.0,7.625098534386084e-05,-9.481480220017811,9.481480220017811
1755,7.0,0.0,1.3113584624584298e-06,0.0,7.625098534386084e-05,-9.481480220017811,9.481480220017811
3794,7.0,0.0,1.3113584624584298e-06,0.0,7.625098534386084e-05,-9.481480220017811,9.481480220017811
1274,6.0,0.0,1.1240215392500827e-06,0.0,8.895835237416713e-05,-9.327342248607358,9.327342248607358
613,6.0,0.0,1.1240215392500827e-06,0.0,8.895835237416713e-05,-9.327342248607358,9.327342248607358
2809,6.0,0.0,1.1240215392500827e-06,0.0,8.895835237416713e-05,-9.327342248607358,9.327342248607358
497,6.0,0.0,1.1240215392500827e-06,0.0,8.895835237416713e-05,-9.327342248607358,9.327342248607358
1958,6.0,0.0,1.1240215392500827e-06,0.0,8.895835237416713e-05,-9.327342248607358,9.327342248607358
2521,5.0,0.0,9.366846160417357e-07,0.0,0.00010674812362156126,-9.145038483325608,9.145038483325608
3579,5.0,0.0,9.366846160417357e-07,0.0,0.00010674812362156126,-9.145038483325608,9.145038483325608
2825,5.0,0.0,9.366846160417357e-07,0.0,0.00010674812362156126,-9.145038483325608,9.145038483325608
2152,5.0,0.0,9.366846160417357e-07,0.0,0.00010674812362156126,-9.145038483325608,9.145038483325608
3871,5.0,0.0,9.366846160417357e-07,0.0,0.00010674812362156126,-9.145038483325608,9.145038483325608
957,4.0,0.0,7.493476928333886e-07,0.0,0.0001334315936338885,-8.921921618686211,8.921921618686211
835,4.0,0.0,7.493476928333886e-07,0.0,0.0001334315936338885,-8.921921618686211,8.921921618686211
1305,4.0,0.0,7.493476928333886e-07,0.0,0.0001334315936338885,-8.921921618686211,8.921921618686211
1424,4.0,0.0,7.493476928333886e-07,0.0,0.0001334315936338885,-8.921921618686211,8.921921618686211
3222,4.0,0.0,7.493476928333886e-07,0.0,0.0001334315936338885,-8.921921618686211,8.921921618686211
2923,4.0,0.0,7.493476928333886e-07,0.0,0.0001334315936338885,-8.921921618686211,8.921921618686211
3719,4.0,0.0,7.493476928333886e-07,0.0,0.0001334315936338885,-8.921921618686211,8.921921618686211
685,4.0,0.0,7.493476928333886e-07,0.0,0.0001334315936338885,-8.921921618686211,8.921921618686211
2080,4.0,0.0,7.493476928333886e-07,0.0,0.0001334315936338885,-8.921921618686211,8.921921618686211
3833,4.0,0.0,7.493476928333886e-07,0.0,0.0001334315936338885,-8.921921618686211,8.921921618686211
573,4.0,0.0,7.493476928333886e-07,0.0,0.0001334315936338885,-8.921921618686211,8.921921618686211
3898,4.0,0.0,7.493476928333886e-07,0.0,0.0001334315936338885,-8.921921618686211,8.921921618686211
516,4.0,0.0,7.493476928333886e-07,0.0,0.0001334315936338885,-8.921921618686211,8.921921618686211
3659,4.0,0.0,7.493476928333886e-07,0.0,0.0001334315936338885,-8.921921618686211,8.921921618686211
2212,4.0,0.0,7.493476928333886e-07,0.0,0.0001334315936338885,-8.921921618686211,8.921921618686211
3149,4.0,0.0,7.493476928333886e-07,0.0,0.0001334315936338885,-8.921921618686211,8.921921618686211
1304,0.0,4.0,0.0,6.404902568622126e-07,6405.902568622126,8.764975120659454,8.764975120659454
2790,3.0,0.0,5.620107696250414e-07,0.0,0.00017790087897925433,-8.634284022443227,8.634284022443227
6,3.0,0.0,5.620107696250414e-07,0.0,0.00017790087897925433,-8.634284022443227,8.634284022443227
1401,3.0,0.0,5.620107696250414e-07,0.0,0.00017790087897925433,-8.634284022443227,8.634284022443227
2931,3.0,0.0,5.620107696250414e-07,0.0,0.00017790087897925433,-8.634284022443227,8.634284022443227
1022,3.0,0.0,5.620107696250414e-07,0.0,0.00017790087897925433,-8.634284022443227,8.634284022443227
3332,3.0,0.0,5.620107696250414e-07,0.0,0.00017790087897925433,-8.634284022443227,8.634284022443227
1108,3.0,0.0,5.620107696250414e-07,0.0,0.00017790087897925433,-8.634284022443227,8.634284022443227
12,3.0,0.0,5.620107696250414e-07,0.0,0.00017790087897925433,-8.634284022443227,8.634284022443227
1088,3.0,0.0,5.620107696250414e-07,0.0,0.00017790087897925433,-8.634284022443227,8.634284022443227
2656,3.0,0.0,5.620107696250414e-07,0.0,0.00017790087897925433,-8.634284022443227,8.634284022443227
885,3.0,0.0,5.620107696250414e-07,0.0,0.00017790087897925433,-8.634284022443227,8.634284022443227
