,Initial_Fitness
534,-3.183800298796152e-06
535,4.420754892164258e-06
536,-4.052374967752777e-06
537,-3.092639827101458e-08
538,2.7801648792091916e-06
539,-5.317110474160563e-06
540,-2.5676418415869255e-06
541,-1.8543676312600234e-06
542,-3.475677128916285e-06
543,-2.5499152473635735e-06
544,-2.651303948439195e-06
545,2.629099646718101e-06
546,-7.014268133638832e-07
547,-1.8754066696963115e-06
548,-4.270792541691362e-06
549,-1.6803416201942628e-06
550,-3.709544800248923e-06
551,-2.7450180186849345e-06
552,1.6539020923345356e-06
553,-1.7263524160026053e-06
554,-1.3493872510814272e-06
555,7.079125447695271e-06
556,-3.4224364302763443e-06
557,-7.361603566501938e-07
558,3.838407196315647e-06
559,-1.256921664114823e-06
560,-4.655347494673602e-06
561,-1.6803416201942628e-06
562,-1.6803416201942628e-06
563,-1.6803416201942628e-06
564,-4.497124872396082e-06
565,-1.6803416201942628e-06
566,-2.007999538059629e-06
567,-2.936251917633867e-06
568,-2.057853081496374e-06
569,1.5123764384182441e-05
570,-3.5436359500662367e-06
571,-1.6803416201942628e-06
572,-1.6889013111305293e-06
573,-2.4231129915110674e-06
574,-3.2246262291477757e-06
575,-4.025128178848148e-06
576,-3.7082440674817366e-06
577,-2.3033165055193766e-06
578,-3.3102231385104406e-06
579,-4.005138882815872e-06
580,-1.6889013111305293e-06
581,-3.7688938789196458e-06
582,-1.6803416201942628e-06
583,-4.784425514707044e-06
584,-4.041350170890647e-06
585,-2.4607780975753703e-06
586,-1.6803416201942628e-06
587,-2.006052405825583e-06
588,-3.4461161213630437e-06
589,-1.6803416201942628e-06
590,-1.6803416201942628e-06
591,1.079139066138453e-05
592,-5.212497834882645e-06
593,-1.6803416201942628e-06
594,1.7417435121100076e-05
595,-1.804855782142182e-06
596,-1.6803416201942628e-06
597,-1.7325848259182464e-06
598,-2.197817340838346e-06
599,-4.214643474424001e-06
600,-4.145027698519218e-06
601,5.2121167959699345e-06
602,-4.250929473489037e-06
603,-2.642036209417821e-06
604,-1.6803416201942628e-06
605,-6.136501925946237e-06
606,-3.450541421894966e-06
607,-1.6803416201942628e-06
608,-1.7336468980459078e-06
609,-4.494697488289532e-06
610,-3.8106679832926298e-06
611,-4.696211146844537e-06
612,-1.6975495080774341e-06
613,-2.4381967351389163e-06
614,-1.7316997658118618e-06
615,-5.495801911694499e-06
616,-3.190475971413348e-06
617,-1.6803416201942628e-06
618,-1.6803416201942628e-06
619,4.719268207785549e-06
620,-2.6462721682048166e-06
621,1.5796078275895614e-06
622,-4.081745900912728e-06
623,-1.6803416201942628e-06
624,-2.2250895218386377e-06
625,7.272566159721677e-07
626,-3.674597988418749e-06
627,-3.587584982885869e-06
628,-3.933601366772707e-06
629,-3.275895868754736e-06
630,-3.1723199095088163e-06
631,-3.5159212390127527e-06
632,-2.9977628623792248e-06
633,-3.8114652700367395e-06
634,-5.522202827608784e-06
635,-4.940066935007306e-06
636,-1.7744982204931945e-06
637,-2.769989043408627e-06
638,-2.0969727381985687e-06
639,-2.5717000557042814e-06
640,-2.0579415875070127e-06
641,-3.935877130953643e-06
642,-1.596097693086837e-06
643,1.030300802614483e-05
644,-1.9904376261339036e-06
645,-3.626061170714659e-06
646,-3.0514221642734236e-06
647,-2.7803188545576622e-06
648,-1.1288803241133788e-06
649,-4.417697991682444e-06
650,-3.470746184416195e-06
651,-2.941536886176511e-06
652,-2.490616952884177e-06
653,-3.7045884636531702e-06
654,-4.506038587374902e-06
655,-2.4375771930644473e-06
656,-3.167275066902425e-06
657,-2.5642024368956762e-06
658,-3.4189578384690533e-06
659,-3.2350445463074496e-06
660,-1.355832196892568e-06
661,-1.6803416201942628e-06
662,-1.6803416201942628e-06
663,-2.233029670700435e-06
664,-3.0527243623373373e-06
665,-3.089883824433472e-06
666,-3.218987236562578e-06
667,-3.4642975753632384e-06
668,-1.6803416201942628e-06
669,-1.6803416201942628e-06
670,-2.2144138470791614e-07
671,-4.1604647335412575e-06
672,-4.355201151096415e-06
673,-2.5985297066513808e-06
674,-5.598592900534421e-08
675,-3.393683573894134e-06
676,-3.368307740936562e-06
677,-3.257979932786457e-06
678,-2.8986499254845395e-06
679,-1.6803416201942628e-06
680,-1.6803416201942628e-06
681,-2.8586836631436373e-06
682,-1.6803416201942628e-06
683,-1.9036016326223e-06
684,-1.972610196176263e-06
685,-4.686411639110969e-06
686,-4.781541805526924e-06
687,-4.396090195363014e-06
688,-2.4551391049901726e-06
689,4.799254447252133e-06
690,-2.2696580967327395e-06
691,-3.1659474767428482e-06
692,-1.9201899784310023e-06
693,-1.6803416201942628e-06
694,-3.4403001167565693e-06
695,-3.9155084187831504e-06
696,-3.6335696539501865e-06
697,-1.6803416201942628e-06
698,-2.0317314786343824e-06
699,-3.823704491600508e-06
700,-3.346232022468276e-06
701,-2.2590388407528524e-06
702,-2.1013849763584775e-06
703,-2.12290426666727e-06
704,8.30896421781426e-07
705,-2.119541038263009e-06
706,-3.125804202380669e-06
707,-3.9420979437939974e-06
708,-3.623050501056224e-06
709,-2.332117215499457e-06
710,-2.115760671901219e-06
711,-2.2982324757969445e-06
712,-2.0567917420170765e-06
713,-3.868274531791335e-06
714,-1.9201899784310023e-06
715,-3.568695480800567e-06
716,-2.1770060986146613e-06
717,-5.3175783963094174e-06
718,-3.0200787067837635e-06
719,-2.598175682608827e-06
720,-1.6803416201942628e-06
721,-2.3247081027014906e-06
722,-3.766984468504912e-06
723,-1.9406725887077964e-06
724,-3.8101246175051493e-06
725,-5.185820536509522e-06
726,-1.6803416201942628e-06
727,-2.2975120979881874e-06
728,-2.306703660722573e-06
729,-4.770200706441553e-06
730,-7.14486457487192e-06
731,-1.5268490035966218e-06
732,-4.172084413030556e-06
733,-1.978565490984702e-06
734,2.647041707430405e-06
735,-1.8004428113339094e-06
736,-2.6918897528545666e-06
737,-2.455581635043365e-06
738,-4.985052647858937e-06
739,-4.0514014016357535e-06
740,-3.777428177760249e-06
741,2.126149776245648e-06
742,-4.665891307014862e-06
743,-2.0354487310811973e-06
744,-3.526428062183065e-06
745,-2.0210737681868205e-06
746,-2.821435695036864e-06
747,-3.722732195834052e-06
748,-1.6803416201942628e-06
749,-5.510443125269156e-06
750,-3.3181255655529257e-06
751,1.5715660597401448e-05
752,-3.368307740936562e-06
753,-3.085129891954659e-06
754,-1.826844459896558e-06
755,-3.7897051211433304e-06
756,-4.912289110038847e-06
757,1.4124337685139143e-06
758,-1.5020187343716206e-06
759,-3.193042645721863e-06
760,7.171954457834623e-06
761,-3.2118436417965266e-06
762,0.00018372338343168945
763,-4.0724150479763785e-06
764,-3.087317150124957e-06
765,1.3278895321487146e-06
766,-3.456357426501441e-06
767,-4.1200559411471626e-06
768,-3.500837495384904e-06
769,-4.2466811849783915e-06
770,-2.7460800908125962e-06
771,-1.8603606478877751e-06
772,-2.695784017322658e-06
773,-2.8399711730796125e-06
774,-2.9691884833150193e-06
775,-3.4917090465654944e-06
776,-3.0262487354327917e-06
777,-3.2605719991906353e-06
778,-4.083441310135235e-06
779,-2.7025735880461558e-06
780,-3.3415034820851254e-06
781,7.944999612532734e-08
782,-2.3410309304782774e-06
783,-5.550194653769468e-06
784,-2.2220803174769303e-06
785,-3.5636760302898385e-06
786,-1.8977856280158254e-06
787,-2.0599772257516973e-06
788,-4.867543523123469e-06
789,-2.640797125268883e-06
790,2.9802617089456184e-06
791,-3.058211734996921e-06
792,-3.560047283853662e-06
793,-4.597843979854272e-06
794,-3.658186654631324e-06
795,-5.634590933450872e-06
796,-2.4042234894257655e-06
797,-4.365985822022292e-06
798,-3.4781299051184992e-06
799,-2.1119549134437653e-06
800,-3.233539944126596e-06
801,-1.8649629604409743e-06
802,-1.040213294419122e-06
803,-1.98893302395305e-06
804,-3.1725600354450687e-06
805,-3.051145049166223e-06
806,-3.758690295600561e-06
807,-1.6803416201942628e-06
808,-2.451333346532719e-06
809,-3.610520369364877e-06
810,-2.674150828907564e-06
811,-2.022817763655562e-06
812,-3.553700243183357e-06
813,-5.289661281138995e-06
814,-4.219345890063124e-06
815,-2.947772959333967e-06
816,-2.648294744077488e-06
817,-3.294165828765569e-06
818,-1.6803416201942628e-06
819,-2.042440705921635e-06
820,-2.8932764509312575e-06
821,-1.6803416201942628e-06
822,-1.5221349908822112e-06
823,-3.0722334064971087e-06
824,-2.9976743563685862e-06
825,-4.117984046379892e-06
826,-4.004633238847703e-06
827,-2.1104503112629116e-06
828,-1.9214290625799407e-06
829,-5.341348058703484e-06
830,-1.964139011250635e-06
831,-3.0626116434331804e-06
832,7.16510177319615e-06
833,-3.1663015007854016e-06
834,-3.0948147689335622e-06
835,-4.32601955968139e-06
836,-4.7034301852492135e-06
837,-2.1023331503798375e-06
838,-3.483275583459179e-06
839,-6.5733624659190715e-06
840,-2.7441329585785502e-06
841,-4.591635496737568e-06
842,-3.095168792976116e-06
843,-1.6803416201942628e-06
844,-2.57293913985322e-06
845,-2.460866603586009e-06
846,-3.853731956005877e-06
847,-2.2136091325513024e-06
848,-4.696766842355667e-06
849,4.218849487747389e-06
850,-1.6803416201942628e-06
851,5.568119831390172e-06
852,-2.623943261428265e-06
853,-2.015231638836319e-06
854,-4.357830939319905e-06
855,-6.6423340403020856e-06
856,-1.9550482842505377e-06
857,-1.6803416201942628e-06
858,-5.005877685103e-06
859,2.7502998991563546e-06
860,-1.6803416201942628e-06
861,-1.6803416201942628e-06
862,-3.1105434467315434e-06
863,-1.6803416201942628e-06
864,-1.6803416201942628e-06
865,-1.6803416201942628e-06
866,-1.737629668524638e-06
867,-3.866274417420874e-06
868,2.019340479667233e-06
869,-3.1471464806681844e-06
870,-3.3028648099037997e-06
871,-3.1108720786784343e-06
872,-2.9668619349427567e-06
873,-2.246254788104876e-06
874,-2.2204872092854385e-06
875,-3.953021904921839e-06
876,-1.0877264944632279e-06
877,-1.9773895207507393e-06
878,-1.7317882718225003e-06
879,-3.1990356623496143e-06
880,-4.848957260889394e-06
881,-1.6803416201942628e-06
882,-2.917539427569842e-06
883,-5.783817297225953e-07
884,-1.988756011931773e-06
885,-2.162782022997534e-06
886,-3.162078604370419e-06
887,-1.6803416201942628e-06
888,-2.2870429966371877e-06
889,-5.5924366802913074e-06
890,-2.38726878985086e-06
891,-4.061554200763512e-06
892,-1.6803416201942628e-06
893,-4.16466297050894e-06
894,-3.8062564777810832e-06
895,-3.5628794761940924e-06
896,-3.1458442826042707e-06
897,-2.9404748140488496e-06
898,-1.7956003728444576e-06
899,-2.532087817405933e-06
900,-1.6803416201942628e-06
901,-1.8945109056222028e-06
902,-1.817473687195804e-06
903,-3.687582979886938e-06
904,-5.054794651593671e-06
905,-2.7805843725895775e-06
906,-1.6803416201942628e-06
907,1.7418509421651273e-06
908,-1.6803416201942628e-06
909,1.682135509728201e-06
910,-1.6803416201942628e-06
911,-1.6803416201942628e-06
912,-2.4882272905969387e-06
913,-2.1128907577414757e-06
914,-1.8092680203020914e-06
915,-2.3722481601379865e-06
916,-3.4947182509272018e-06
917,-5.731313475409953e-06
918,-8.637323092060565e-07
919,-2.2981439697863064e-06
920,-2.8978533713887934e-06
921,-3.1500671790192532e-06
922,-4.369614568458469e-06
923,-5.112082699924046e-06
924,-4.264154590893479e-06
925,4.394178429525426e-06
926,-2.8889396564099735e-06
927,-2.275739619371129e-06
928,-1.929988753516207e-06
929,-2.7443984766104654e-06
930,-3.7658338903666123e-06
931,-3.782270616249701e-06
932,-3.4980183654164868e-06
933,-1.6804301262049011e-06
934,-2.8471931420777453e-06
935,-3.3217920338084145e-06
936,-3.898364377463318e-06
937,-2.6067353735450935e-06
938,-2.489137742798986e-06
939,8.253535504357241e-06
940,-4.7904054689627815e-06
941,-1.7870406819081911e-06
942,3.2503036791820815e-06
943,-4.1120272862747265e-06
944,-2.6653764041307085e-06
945,-5.075846019753608e-06
946,-2.32585868083979e-06
947,4.61722297546451e-06
948,-1.6803416201942628e-06
949,-1.6803416201942628e-06
950,-1.6803416201942628e-06
951,-2.3924144681915397e-06
952,-2.7534892036105624e-06
953,-3.892155894346614e-06
954,-3.655131770618429e-07
955,-2.1875383138806366e-06
956,-2.4461368840007138e-06
957,-2.4868111944267236e-06
958,-3.0427485752308557e-06
959,-3.2168630923072553e-06
960,-2.8915948367291267e-06
961,-1.9547827662186224e-06
962,-1.8607146719303289e-06
963,-3.7660362944835522e-06
964,-5.729151609335319e-06
965,-4.582102239684278e-06
966,-3.7643292881857586e-06
