,Initial_Fitness
424,-3.636645879080921e-06
425,-1.3666056860243328e-06
426,1.1372394412932257e-07
427,4.0327219570466676e-06
428,-2.165682933595424e-06
429,-3.6925350945937958e-06
430,-4.7215220151937286e-07
431,-1.0979389829625077e-06
432,3.0629960888840647e-06
433,-4.0513647113634325e-06
434,-4.407039570612562e-07
435,-1.5043507960887102e-06
436,-2.8506791071887945e-06
437,2.0750877500542945e-06
438,-1.865624606252258e-06
439,2.319359181667788e-08
440,-1.5880857192187328e-06
441,2.319359181667788e-08
442,1.413487222218094e-06
443,-7.39999393378472e-07
444,3.391315246709583e-07
445,-2.063242951217471e-06
446,-1.615281553959404e-06
447,2.319359181667788e-08
448,2.319359181667788e-08
449,-9.492025060387832e-07
450,-1.3076365963192801e-06
451,-1.3238976103093535e-06
452,-4.515398036045309e-07
453,-9.360496022612491e-07
454,-5.778839023102403e-07
455,-3.622051901312574e-06
456,1.2635411119003655e-07
457,6.081089720928133e-07
458,3.7716843123803717e-06
459,-3.710542448568822e-07
460,-6.786992765650348e-07
461,2.319359181667788e-08
462,-5.14431110426991e-08
463,2.7551674489755363e-06
464,2.319359181667788e-08
465,-1.3749501733895115e-07
466,2.8287869144216315e-06
467,8.75843145802441e-07
468,1.2063043923061374e-06
469,2.7292572419776336e-06
470,3.989482134630442e-07
471,2.319359181667788e-08
472,2.6391224161541294e-06
473,3.22871404272524e-06
474,-3.919355439037854e-06
475,1.1948891888692616e-06
476,8.412867170637569e-07
477,2.151165526904482e-06
478,8.158339869616043e-08
479,7.014648522103019e-07
480,2.7437663635488413e-06
481,3.475412130078554e-06
482,-1.5743959607141954e-06
483,-1.482411959314481e-08
484,2.319359181667788e-08
485,-1.282969588965576e-06
486,1.7878204403177458e-07
487,2.1698336364197323e-07
488,-4.604632775231744e-08
489,2.766427132096342e-06
490,-2.6286479531211582e-06
491,1.025173023561917e-06
492,6.235646669583714e-07
493,2.190864318478185e-06
494,1.7348219383627561e-06
495,4.7636809009672267e-07
496,3.38707688093429e-07
497,1.976433986785716e-06
498,8.639475596792869e-07
499,2.7078711065345205e-08
500,7.88971876439518e-07
501,1.5273424080329225e-06
502,2.319359181667788e-08
503,3.419907668620522e-08
504,2.319359181667788e-08
505,6.649164508116515e-07
506,3.0224495500872736e-06
507,-6.123837849401753e-07
508,2.319359181667788e-08
509,-8.845964787342227e-07
510,-1.945813464582031e-06
511,-9.892546182071425e-07
512,2.319359181667788e-08
513,-8.17814796501292e-07
514,1.1643645378469365e-07
515,-1.3507913403342887e-07
516,1.6586876894718467e-06
517,2.7743670089199276e-06
518,2.319359181667788e-08
519,2.319359181667788e-08
520,2.319359181667788e-08
521,1.3467055399851633e-06
522,2.319359181667788e-08
523,-1.4954590157409418e-07
524,-1.6668194596155412e-06
525,3.4475434426028517e-07
526,1.8144457059451656e-06
527,2.319359181667788e-08
528,3.486007896380733e-06
529,3.442649947789279e-06
530,1.1788118571475897e-06
531,9.303054794027145e-07
532,2.3284682484407577e-06
533,2.319359181667788e-08
534,2.268497311003725e-08
535,5.310422679177327e-07
536,-2.2310519259939602e-06
537,-3.646620008526985e-06
538,-1.3215382731125815e-06
539,4.144175451634182e-06
540,-1.6343346035721582e-07
541,-2.2302411285035552e-07
542,-2.8226779533236077e-06
543,-5.09738027466499e-06
544,-2.6377886014903732e-06
545,-1.3609122023160765e-06
546,-3.2756264153047076e-06
547,2.5807326092746463e-06
548,1.51341249521926e-06
549,2.319359181667788e-08
550,7.012576716071508e-08
551,1.4606455079291044e-06
552,8.339403151439499e-07
553,1.1741118903137987e-07
554,6.660518057418886e-06
555,3.438708282431861e-06
556,1.4402451023710556e-06
557,4.5003397245326286e-07
558,5.297480005306722e-08
559,-2.7891952340389264e-06
560,-6.906089066303432e-07
561,2.319359181667788e-08
562,2.319359181667788e-08
563,2.319359181667788e-08
564,3.248605903644676e-06
565,2.319359181667788e-08
566,-2.2738870638005653e-06
567,-2.2267853241983054e-06
568,-4.496641834986489e-06
569,6.923166266266191e-06
570,2.2421055977844757e-06
571,2.319359181667788e-08
572,2.319359181667788e-08
573,-2.6935365628334143e-06
574,2.976675792258324e-06
575,2.597620294078559e-07
576,2.1747022786954315e-06
577,2.202745786591161e-06
578,-3.0469639920148085e-07
579,-4.435553636461816e-06
580,6.344343019559253e-08
581,2.3578962842185485e-06
582,2.319359181667788e-08
583,3.8808914879205864e-06
584,3.0483315210648145e-06
585,5.321495436219294e-08
586,2.319359181667788e-08
587,-3.98772816314375e-07
588,1.4461505043680776e-06
589,2.319359181667788e-08
590,2.319359181667788e-08
591,4.46261945422096e-07
592,1.6691987477129405e-06
593,2.319359181667788e-08
594,6.885662207520729e-07
595,-2.2483247730994584e-07
596,2.319359181667788e-08
597,-2.8988262461566704e-06
598,-2.177281819300703e-06
599,3.1414189367847885e-06
600,3.964739429200081e-06
601,-1.6396377428850512e-06
602,5.19344482073161e-07
603,5.604138316548014e-07
604,2.319359181667788e-08
605,4.140813069102338e-06
606,-6.997354369893777e-07
607,3.419907668620522e-08
608,-3.5951190526035283e-07
609,2.8380546989504995e-06
610,-1.0793187058436878e-06
611,1.2014303457325773e-06
612,1.1001379343673878e-08
613,-9.470550871307762e-07
614,4.28461031369946e-07
615,-4.387660843881276e-06
616,4.725112068684164e-07
617,2.319359181667788e-08
618,2.319359181667788e-08
619,2.0921682011790664e-06
620,-3.996083014696489e-06
621,-1.478694935478142e-06
622,8.246160585743609e-07
623,2.319359181667788e-08
624,-2.0766642453244934e-06
625,-2.0174779811688686e-07
626,6.733365621854607e-07
627,1.950099943210285e-06
628,2.666614951312677e-06
629,2.8334208066860655e-06
630,8.560219490019368e-07
631,1.522242325160418e-06
632,1.4790962948577291e-06
633,7.162814652117575e-06
634,1.1590330143776252e-06
635,2.452919200557765e-06
636,-9.095829441602749e-08
637,-2.978727339984967e-07
638,4.5124901014512843e-07
639,1.522581379608836e-06
640,-4.1687043078440113e-07
641,1.1418113831510488e-06
642,1.414024076945096e-06
643,-4.315349986036505e-07
644,-2.577641497894162e-07
645,6.860515113752854e-07
646,1.9731563863829817e-06
647,4.900982652146032e-06
648,-1.7520660467872773e-06
649,-8.172355877437475e-07
650,-2.85041064279128e-06
651,-1.5132229800604103e-06
652,-3.440623906218505e-06
653,2.12165270899758e-06
654,3.3904666847382096e-07
655,5.382191796473432e-07
656,1.927071810125976e-06
657,2.4188573465835683e-06
658,-1.1648619934333e-06
659,6.020810975537147e-08
660,-4.142655349806412e-08
661,2.319359181667788e-08
662,2.319359181667788e-08
663,-3.888712439636226e-06
664,-9.83617606539607e-07
665,-3.0513348982476158e-06
666,-4.314818239335253e-06
667,8.989278249954997e-07
668,2.319359181667788e-08
669,-7.671386820103937e-07
670,3.0985979169883646e-06
671,8.428408092040404e-07
672,3.010144319464797e-06
673,1.020298976988357e-06
674,1.2766462573494982e-06
675,9.267876506228263e-07
676,3.788868623534123e-07
677,2.290563629248435e-06
678,7.590776500536562e-07
679,2.319359181667788e-08
680,2.319359181667788e-08
681,-1.7332903234204154e-06
682,2.319359181667788e-08
683,-3.920711656831527e-06
684,-2.4848278768015365e-06
685,-2.4610227346811e-06
686,-2.026595723747555e-06
687,1.2461162760973416e-06
688,-2.7605956453802655e-07
689,2.233180065143855e-08
690,1.0020883443688583e-06
691,2.104219159482237e-06
692,-8.922819351024458e-07
693,2.319359181667788e-08
694,1.9907595001565475e-06
695,-1.57465030710153e-06
696,-6.908773710278583e-07
697,2.319359181667788e-08
698,3.590798576311166e-07
699,1.792321718056638e-06
700,-1.845402849004888e-07
701,7.99129688153987e-07
702,2.578830748973625e-07
703,-1.0033963752415423e-06
704,8.184140302274897e-07
705,-2.522449987654191e-06
706,2.3337378955714852e-06
707,1.3311650629904936e-06
708,1.5983059099323973e-06
709,8.733566724460147e-07
710,1.197706002961785e-07
711,-9.384036832962168e-08
712,6.678974248645373e-07
713,2.642230526366669e-06
714,-6.209310324736377e-07
715,1.4136002403675667e-06
716,-3.74295686269736e-06
717,1.6877201246924682e-06
718,1.0694068813287917e-06
719,1.5599491440741567e-06
720,2.319359181667788e-08
721,-2.868954851493309e-07
722,1.5421199940016455e-06
723,-4.530373496360645e-07
724,2.018266153325276e-06
725,1.833730048018668e-06
726,2.319359181667788e-08
727,5.680427419142741e-07
728,-2.1445337550216088e-06
729,1.581960113813212e-06
730,-3.3370961704443955e-06
731,-1.4459609892092271e-06
732,5.969338488970368e-07
733,-3.6348516326315105e-06
734,5.517111378732961e-07
735,-7.971318085355477e-07
736,-2.082555529311335e-06
737,-4.1644005341115914e-06
738,1.6719253753784923e-06
739,-8.872242803285098e-07
740,4.208696696809633e-06
741,8.359888339126665e-07
742,-3.0091495592494584e-06
743,4.5204561555732555e-08
744,-2.6356129465620046e-06
745,-2.5649320270702246e-06
746,-3.4101876430118616e-07
747,5.057447013536548e-06
748,2.319359181667788e-08
749,9.702726613059069e-07
750,2.5434495528704088e-06
751,2.0795565935420302e-07
752,3.517616917316726e-07
753,1.6090853585029794e-06
754,2.119674854347795e-06
755,2.1058861957039657e-06
756,7.952728049256807e-07
757,2.395052130395104e-06
758,2.7092382448985453e-06
759,-9.353008292454819e-07
760,1.0096748265297634e-06
761,-8.500683600839267e-07
762,-1.9489076049204454e-06
763,1.3100864744675817e-06
764,3.2336022813770092e-06
765,-9.841826972869708e-07
766,7.200479573923571e-08
767,1.8496236974719356e-06
768,1.0535114667575251e-08
769,-2.4666455542704272e-06
770,1.3349512820998684e-06
771,-2.2800467381168945e-06
772,-2.953952570643599e-06
773,-1.6619736490623435e-06
774,-6.654563344965832e-08
775,3.62469957973946e-06
776,-2.9909106906095987e-06
777,-2.2244542230218942e-06
778,1.1591743426154888e-06
779,-2.0591459136800386e-06
780,-1.9580056770550346e-06
781,-1.3435492428516358e-06
782,-2.6807227135042977e-06
783,2.8674120706093595e-06
784,-2.384238612913715e-06
785,1.6288641272049142e-06
786,-7.835268321601218e-07
787,-1.167193020541684e-06
788,-1.2023993221568425e-06
789,5.254901124473372e-07
790,-2.728304835792837e-06
791,1.382476858279658e-06
792,1.4085425115256029e-06
793,-4.05530637672085e-06
794,8.631564326329773e-07
795,4.81496334921561e-07
796,-3.4197148819538156e-06
797,-9.150699879456555e-07
798,3.7969218147792993e-07
799,-1.3720871773757986e-06
800,3.198848126427768e-06
801,-1.3260167191289735e-06
802,2.5403838707564402e-06
803,-6.33386230978268e-08
804,2.039726150327148e-06
805,3.872005185938705e-06
806,2.443722080147827e-06
807,2.319359181667788e-08
808,2.3609814145725312e-07
809,2.4269807575395017e-06
810,-2.0036946527548724e-06
811,-1.6250014110861624e-06
812,3.841121958159924e-06
813,4.02835652917975e-06
814,-1.8046635438872387e-06
815,3.1995121173144227e-06
816,-6.4248338881908916e-06
817,8.117598552147006e-07
818,-9.872853291336215e-08
819,-8.16763918769788e-08
820,2.2154659178747607e-07
821,2.319359181667788e-08
822,3.72289159381347e-07
823,1.338794047317995e-06
824,9.125751554014673e-07
825,1.967491138695087e-06
826,4.690889512300121e-06
827,-5.66341562713711e-07
828,1.459020825737917e-06
829,1.192840670100545e-06
830,-7.244871524041641e-07
831,-9.317830745336216e-07
832,-1.118466598748238e-06
833,1.5241919437898415e-06
834,6.667867656778519e-08
835,1.1130614562700931e-06
836,-2.4117170300620823e-06
837,-2.425802315055759e-06
838,2.4600961122873752e-06
839,5.428935107455287e-06
840,-6.043541155016284e-06
841,-4.699063710542386e-06
842,4.1177618080234175e-07
843,2.319359181667788e-08
844,1.5257459618620975e-06
845,1.4517218858744026e-07
846,-2.048931629924848e-06
847,-3.455768782656006e-06
848,5.564024253973044e-06
849,2.809064617760419e-06
850,2.319359181667788e-08
851,1.4758610484855363e-06
852,-1.019106416494435e-06
853,-2.390525423389697e-06
854,2.4111435801269548e-06
855,5.186870986434436e-06
856,-1.9393146617492565e-06
857,2.319359181667788e-08
858,2.352824437366404e-06
859,3.6000750004843262e-06
860,2.319359181667788e-08
861,2.319359181667788e-08
862,-4.82437149393494e-07
863,2.319359181667788e-08
864,2.319359181667788e-08
865,2.319359181667788e-08
866,-2.5960075026936753e-07
867,3.7018416857190815e-07
868,2.4848815420884126e-07
869,1.0634732433114075e-06
870,7.723576899908451e-07
871,1.3534586151372443e-06
872,1.2399707197911944e-06
873,-3.019503232959164e-08
874,2.8100959731838816e-06
875,2.036801722383013e-06
876,3.4802720586419324e-06
877,1.2968825770152123e-07
878,1.0637840617394646e-06
879,-7.005406820458665e-07
880,-3.835055425160469e-06
881,2.319359181667788e-08
882,1.412724331192147e-06
883,2.7745223810999427e-06
884,4.316962777421386e-07
885,-1.563729530293086e-06
886,-3.1343492843822336e-06
887,2.319359181667788e-08
888,1.7310267833369788e-07
889,3.362701169700602e-06
890,1.3423965841589666e-06
891,2.203084841039579e-06
892,2.319359181667788e-08
893,-3.570245605326949e-06
894,6.195382194718425e-07
895,2.6090303894896837e-06
896,-8.669933649606565e-07
897,1.158849406177251e-06
898,-2.730362364545986e-07
899,5.509341288371686e-07
900,2.319359181667788e-08
901,5.237382940964971e-07
902,6.054723827181762e-08
903,1.5041305926802114e-06
904,1.183558693493468e-06
905,7.829534562930244e-07
906,2.319359181667788e-08
907,6.391192619632211e-07
908,2.319359181667788e-08
909,1.336985682858405e-06
910,2.319359181667788e-08
911,2.319359181667788e-08
912,-1.056573081099047e-06
913,1.939574841027037e-06
914,2.1191151678982926e-07
915,2.6599236784311513e-07
916,1.6322265097367606e-06
917,-4.341307729158726e-06
918,-1.2351614303780913e-06
919,1.215275476417129e-06
920,-9.826234230529072e-08
921,-7.120547856220353e-07
922,-4.0910026635509383e-07
923,6.397832528498771e-07
924,-7.673365563570078e-07
925,-3.424880743123577e-07
926,1.4930262076713922e-06
927,6.940530423333709e-08
928,-5.842272588949725e-07
929,-1.748746018285973e-06
930,9.104984006123901e-07
931,-9.756495677636884e-07
932,-1.5021751411603407e-06
933,-2.655343882867509e-07
934,-1.3284219531069781e-08
935,-6.082391372103969e-08
936,6.997270778016152e-07
937,-1.2803559794494964e-06
938,-3.160833666179954e-07
939,-8.12700595618606e-07
940,-1.9571438858897955e-06
941,-5.61029561552441e-07
942,-2.325198933157758e-06
943,2.7242984132749625e-06
944,-1.0078465852375733e-06
945,1.3735905562977782e-06
946,-1.8949113137921877e-06
947,7.019643127964552e-08
948,2.319359181667788e-08
949,2.319359181667788e-08
950,2.319359181667788e-08
951,2.070157231440012e-06
952,2.0041102042126673e-06
953,1.0382976172510633e-06
954,3.335651771223547e-07
955,-2.6042352921547886e-06
956,-5.66214426554058e-07
957,-9.527909248695749e-07
958,1.0827717033950915e-06
959,2.0235358004560045e-06
960,1.1794334940037035e-06
961,-5.713003914163825e-07
962,-7.474729314579312e-07
963,9.875932667398035e-07
964,-1.136757572083342e-07
965,1.7663455105573888e-07
966,1.9752190231618776e-06
967,-2.454509887906171e-06
968,1.5052654377925336e-07
969,2.319359181667788e-08
970,1.1064073553253327e-06
971,3.4174513418703803e-07
972,1.893589090841295e-06
973,-7.649152687536216e-08
974,2.1165526261250742e-06
975,-1.0409337039650854e-06
976,-1.872829679934202e-06
977,-1.9742242629465396e-06
978,-5.272078618873702e-07
979,6.008097359571777e-08
980,2.955681985864523e-06
981,-2.9444729418939936e-06
982,1.436119828813262e-06
983,-1.4881463282073858e-06
984,3.2872310598324044e-06
985,3.0142978290429502e-06
986,1.6796673778554661e-06
987,-1.1437410508798462e-06
988,1.881340406327569e-06
989,1.5218749606236109e-06
990,-4.877632685649443e-07
991,-3.109925159340078e-08
992,1.237823300883186e-06
993,-4.016328048074524e-06
994,-4.0705784633860335e-06
995,5.274114209883709e-07
996,-2.0369513357406087e-06
997,2.319359181667788e-08
998,2.319359181667788e-08
999,6.602880369131056e-08
1000,-1.3880514909479968e-06
1001,6.583188219076124e-07
1002,1.3036725278319461e-06
1003,2.3662087817407453e-07
1004,9.262649139060055e-07
1005,-1.266567320805667e-06
1006,2.2023642299761466e-06
1007,-1.8561024753360562e-06
1008,1.7872216351841327e-06
1009,1.3427964779935674e-07
