,Initial_Fitness
244,-2.530659646613955e-06
245,-2.54534011745981e-06
246,-1.990801183190903e-06
247,-1.7944679160640694e-06
248,2.050202000188438e-06
249,-5.520798385986962e-06
250,-2.2358692689171715e-06
251,1.0463723176770344e-06
252,1.0043101201611502e-05
253,1.1369080535565452e-05
254,2.0632474865343055e-06
255,-2.2818782056402906e-06
256,-5.020859975984743e-06
257,1.3021044236489922e-06
258,-5.1602748408379085e-06
259,-1.524973286478852e-06
260,-2.989004667294625e-06
261,-1.426690610563954e-06
262,-3.2420212829695206e-06
263,-7.783623748081881e-06
264,-6.430877724592182e-06
265,-3.209826581862282e-06
266,-2.2862878149965737e-06
267,-4.3099033744758705e-06
268,3.0263943044001515e-06
269,-9.287974279119896e-06
270,-3.5861378248580556e-06
271,-5.860320492284912e-06
272,-4.878426525481746e-06
273,-4.986937257951522e-06
274,-1.4690438420875869e-06
275,-2.8074642020868236e-06
276,-2.8207536492262265e-06
277,-1.8843378926244152e-06
278,-5.869722149521867e-06
279,-4.123548265065093e-06
280,-1.4199025041301379e-06
281,-3.507221603294275e-06
282,-1.9468810087944446e-06
283,-4.543656959804898e-06
284,2.849454212828225e-06
285,-8.93806564320343e-07
286,-3.4952108487881468e-06
287,-1.4477511839742893e-06
288,2.5652746588631846e-06
289,-4.519064888358825e-06
290,-2.832992034901352e-06
291,-1.426690610563954e-06
292,-1.426690610563954e-06
293,-2.4793718962819354e-06
294,-2.769578229967384e-06
295,-2.853066619451928e-06
296,-3.1746058725486052e-06
297,-2.506819994813359e-06
298,5.471515520370991e-06
299,-2.809031144959649e-06
300,-5.318374751046522e-06
301,-3.117802770370758e-06
302,1.4724213048514348e-05
303,-1.5128546544335117e-06
304,-3.267317031081087e-06
305,-2.55746765657308e-06
306,-3.4510024241521373e-06
307,7.784850976459989e-06
308,-4.457036169086024e-06
309,4.854310747279626e-06
310,-2.9952694697632847e-06
311,-4.153194487973711e-06
312,-3.968639890650043e-06
313,-2.7709707381851578e-06
314,-1.5254374558847764e-06
315,-1.426690610563954e-06
316,-1.426690610563954e-06
317,6.6144111984254595e-06
318,-1.426690610563954e-06
319,4.43182207095097e-06
320,-3.963476377136962e-06
321,-1.426690610563954e-06
322,-3.0209170562075982e-06
323,-3.5701727233336403e-06
324,-2.8529528038674295e-06
325,-4.084794573204358e-06
326,-4.0987743364073616e-06
327,-3.522769793881426e-06
328,-2.0457461232337306e-06
329,-3.1601560018943908e-06
330,-3.2249623150461326e-06
331,-4.4122467904369474e-06
332,-2.798993852684361e-06
333,-1.426690610563954e-06
334,-3.7059910175465515e-06
335,-4.190209771329212e-06
336,-3.89130248804966e-06
337,-8.024919344001522e-06
338,-1.7884337137870502e-06
339,-1.426690610563954e-06
340,-1.426690610563954e-06
341,-1.8343968765528324e-06
342,-3.0597269136049224e-06
343,-2.414043763676359e-06
344,-3.3130923985899223e-06
345,-2.6689170569749527e-06
346,-7.458606193463414e-06
347,-1.8497587563943577e-06
348,-7.51661364056897e-07
349,-3.4618512706321325e-06
350,-3.974672608415741e-06
351,-1.426690610563954e-06
352,-3.300444524534139e-06
353,-2.8184298331739603e-06
354,-1.6590531721865288e-06
355,-3.944155696743184e-06
356,-1.426690610563954e-06
357,-5.3223172219742365e-06
358,-1.426690610563954e-06
359,-2.2075593886897384e-06
360,-1.426690610563954e-06
361,-2.0603644904977106e-06
362,-2.807934309538034e-06
363,-2.9803583987257886e-06
364,-3.472235947706203e-06
365,-1.426690610563954e-06
366,-2.767730459411615e-06
367,-1.426690610563954e-06
368,-5.284837769212812e-06
369,-4.6304521851788235e-06
370,-3.6247687940663634e-06
371,-6.476123850090574e-06
372,-1.426690610563954e-06
373,1.3201523494547846e-06
374,-4.7565244063786414e-06
375,-3.162834625302048e-06
376,-3.913579650511395e-06
377,5.247694318800683e-06
378,-4.3976831041982345e-06
379,-2.9526324415340654e-06
380,-4.204609414492124e-06
381,-2.79783342916955e-06
382,-8.446060918036621e-07
383,2.241314103754282e-06
384,-1.7293157026248667e-06
385,-2.652091658265849e-06
386,4.447365183313223e-07
387,5.434778095675791e-06
388,-2.677397675817174e-07
389,-2.3575333652720273e-06
390,-5.7607635772707036e-06
391,-1.426690610563954e-06
392,1.4865452053881635e-06
393,-4.054970946618044e-06
394,-2.536519414235922e-06
395,-7.167815936742256e-06
396,-8.40829148463069e-07
397,-3.0029282649610395e-06
398,-2.4568641336285594e-06
399,-6.3271935124159545e-06
400,-3.3376342425446917e-06
401,1.1685274417937385e-05
402,-3.227923250648054e-06
403,-1.306661498709085e-06
404,-6.396291165805516e-06
405,-1.8419846611007824e-06
406,-4.656272721766868e-06
407,-4.044361607397619e-06
408,-1.4337108017007324e-06
409,-1.7514288220108005e-06
410,-4.0742369459865575e-06
411,-1.426690610563954e-06
412,-1.524973286478852e-06
413,-4.309669805261587e-06
414,-9.820857236872269e-08
415,-2.973048472838138e-06
416,-2.755364897550096e-06
417,-2.5745798210104137e-06
418,-4.405806068801914e-06
419,-4.085023688884677e-06
420,1.3276084665641117e-05
421,-1.6973456636639828e-06
422,-2.0326902453086115e-06
423,-1.4199025041301379e-06
424,-4.320752220955866e-06
425,-4.172522590924097e-06
426,-1.426690610563954e-06
427,4.353185314698304e-07
428,-2.2547257799050257e-06
429,-4.025967781304368e-06
430,-4.151396944909244e-06
431,-1.6101439189320421e-06
432,-3.097627730837577e-06
433,-2.968525047897356e-06
434,1.0808273829805236e-05
435,-2.965391162151705e-06
436,-5.571274582114275e-06
437,-5.452512286802109e-06
438,-6.2973758238749276e-06
439,-1.426690610563954e-06
440,-2.420020315905468e-06
441,-1.426690610563954e-06
442,6.511077340070655e-06
443,-1.005483595891213e-06
444,-2.016329016005432e-06
445,-2.503681655533743e-06
446,-1.387472749297294e-06
447,-1.426690610563954e-06
448,-1.426690610563954e-06
449,5.343469836940334e-06
450,-2.86960228341016e-06
451,-4.421760778747079e-06
452,-1.7047738586700969e-06
453,-2.7657495746241672e-06
454,-2.0633815916362203e-06
455,-1.4901044154979221e-06
456,-2.2042495837777134e-06
457,-2.500838989050285e-06
458,-3.6693246035011557e-06
459,-1.4688117573846245e-06
460,-3.659460261369598e-06
461,-1.426690610563954e-06
462,-2.103706679903746e-06
463,-2.4501913272905635e-06
464,-1.426690610563954e-06
465,-5.07520132631155e-07
466,-4.418631346535393e-06
467,-2.855969905005939e-06
468,-1.5820631543849284e-06
469,-3.749679107240048e-06
470,-3.0335604767294168e-06
471,-1.426690610563954e-06
472,-4.813498974188897e-06
473,-6.6157250256893625e-06
474,-4.74608207925666e-06
475,-2.5278169801304976e-06
476,-4.531241170452077e-06
477,-3.5189987885861192e-06
478,-2.5952338750627345e-06
479,-2.226702665405822e-06
480,-5.395072065074606e-06
481,3.02633220081828e-06
482,-2.022420868330361e-06
483,-3.6745457670621458e-06
484,-1.426690610563954e-06
485,-1.7664448015648657e-06
486,-1.8439581233316224e-06
487,-1.6513367269408637e-06
488,-1.235185348241991e-06
489,-6.539317446412152e-06
490,-2.958776005861619e-06
491,-1.0035220097509456e-06
492,-3.4203110778245285e-06
493,-3.85626957399293e-06
494,5.631927492680798e-07
495,-1.4971246066347006e-06
496,-2.0453957694123044e-06
497,-5.947414359477639e-06
498,-5.2178939507544284e-06
499,-2.783504796656442e-06
500,-2.290871859007909e-06
501,-6.256873331929705e-06
502,-1.426690610563954e-06
503,-1.426690610563954e-06
504,-1.426690610563954e-06
505,-2.1160618501860134e-06
506,-4.988192198403652e-06
507,-2.514707905691433e-06
508,-1.426690610563954e-06
509,-2.513312428451016e-06
510,-5.089375190849917e-06
511,5.496735804298792e-06
512,-1.426690610563954e-06
513,-2.56245821994243e-06
514,-1.957614555178619e-06
515,-1.590011684333556e-06
516,-6.0985457905520965e-06
517,-4.323652537487233e-06
518,-1.426690610563954e-06
519,-1.5506755539484327e-06
520,-1.426690610563954e-06
521,4.2377491539226776e-07
522,-1.426690610563954e-06
523,-1.300560739316226e-06
524,-3.23790140836411e-06
525,-4.074640496321928e-06
526,2.9294494556777612e-06
527,-1.426690610563954e-06
528,1.179727743560711e-06
529,-7.4063901043195445e-06
530,-2.6113630196629523e-06
531,-2.314948049045432e-06
532,-4.027352866965533e-06
533,-1.426690610563954e-06
534,-2.4617349433681242e-06
535,6.287350655437669e-06
536,-5.415205784184414e-06
537,5.61347947734954e-07
538,4.557838126614198e-06
539,-4.824118704988573e-06
540,-1.9903444363415864e-06
541,2.7199702472224545e-06
542,-3.829981898976318e-06
543,-3.488539526961473e-06
544,-3.2681862353337043e-06
545,4.220055913332804e-06
546,5.763812100894421e-06
547,1.680680348137803e-06
548,-3.56814161105489e-06
549,-1.426690610563954e-06
550,-4.543541659709077e-06
551,-3.1797664170390424e-06
552,2.0312138594802267e-06
553,-2.9962658502022943e-06
554,-4.0209330430936353e-07
555,7.619893433679079e-06
556,8.678430155624556e-07
557,3.868936994443348e-06
558,2.545906720000748e-06
559,-1.1530835289299335e-06
560,9.49331589645496e-08
561,-1.426690610563954e-06
562,-1.426690610563954e-06
563,-1.426690610563954e-06
564,-4.03292438434795e-06
565,-1.426690610563954e-06
566,-2.0647740998539937e-06
567,-3.4826797593395057e-06
568,-2.2709702246010634e-06
569,1.6511405060431264e-05
570,-5.1034155731234735e-06
571,-1.426690610563954e-06
572,-1.5394778381583332e-06
573,-3.2953977956282007e-06
574,-4.125577892832522e-06
575,-3.2322175599085165e-06
576,1.0098152656821718e-06
577,2.9770566321509536e-07
578,-2.60498143258715e-06
579,-3.6918427577337825e-06
580,-1.4617915662478461e-06
581,-2.389966089127514e-06
582,-1.426690610563954e-06
583,-2.1580234074648477e-06
584,-2.487153414132119e-06
585,-2.4265172030770904e-06
586,-1.426690610563954e-06
587,-1.8083338636825741e-06
588,-3.311757540420059e-06
589,-1.426690610563954e-06
590,-1.426690610563954e-06
591,8.709035769943283e-06
592,-3.7251446858418867e-06
593,-1.426690610563954e-06
594,1.8693036404761105e-05
595,-1.2323929092498354e-06
596,-1.426690610563954e-06
597,-1.5961035366584853e-06
598,-2.5287453189423465e-06
599,-5.256473207960111e-06
600,-4.015875808003814e-06
601,4.5161338907307935e-06
602,-6.535129530179579e-06
603,-2.5672698951227627e-06
604,-1.426690610563954e-06
605,-7.110906441536518e-06
606,-4.223281099245675e-06
607,-1.4617915662478461e-06
608,-1.7833293348332016e-06
609,-4.487264830519029e-06
610,-4.57765662653321e-06
611,-2.0801020818287557e-06
612,-1.5188814341539226e-06
613,-3.1979266739180096e-06
614,-1.5460338598891872e-06
615,-7.91985004616413e-06
616,-3.523001878584388e-06
617,-1.426690610563954e-06
618,-1.426690610563954e-06
619,8.776433366228339e-06
620,-3.4970143298978997e-06
621,3.482063670695809e-06
622,-3.9942253735124815e-06
623,-1.426690610563954e-06
624,-2.3797558467084954e-06
625,1.053685212587327e-06
626,-4.104808538684381e-06
627,-4.296442461704058e-06
628,-3.9776911940655714e-06
629,-3.5290937309093175e-06
630,-3.6012691045079422e-06
631,-3.990569668312996e-06
632,-4.388284415983923e-06
633,-3.5220898693970773e-06
634,-1.8842582208003104e-06
635,-5.3077033082442205e-06
636,-1.5179530953420735e-06
637,-3.3692539276841497e-06
638,-1.8296901098890683e-06
639,-2.026656043031592e-06
640,-2.1946188108604398e-06
641,-4.020971279889732e-06
642,-1.7305352606989097e-06
643,7.965129078659053e-06
644,-1.876041977877005e-06
645,6.104661642805627e-06
646,-3.4104482202042925e-06
647,-2.7011753461753877e-06
648,-8.280659743114656e-07
649,-5.260238275210132e-06
650,-3.6255833172937138e-06
651,-2.7015818655334023e-06
652,-3.46469393711559e-06
653,-3.807522879302922e-06
654,-5.615658925916658e-06
655,-2.715911982557831e-06
656,-2.2940633948014704e-06
657,-2.190905455613043e-06
658,-4.423502156274957e-06
659,-4.105330358138215e-06
660,-1.341814166395601e-06
661,-1.426690610563954e-06
662,-1.426690610563954e-06
663,-3.1787227781313727e-06
664,-3.058102320684186e-06
665,-3.3191266008669417e-06
666,-3.010006106145728e-06
667,-3.57753881475788e-06
668,-1.426690610563954e-06
669,-1.4477511839742893e-06
670,3.5656082257169425e-06
671,-4.305551415167498e-06
672,-4.802017461693211e-06
673,-2.729081676067449e-06
674,-9.365042116201153e-07
675,-3.2569914885662482e-06
676,-3.3607274127450987e-06
677,-2.8338050736173807e-06
678,-3.0809619216703097e-06
679,-1.426690610563954e-06
680,-1.426690610563954e-06
681,-2.9695672022937037e-06
682,-1.426690610563954e-06
683,-1.9644026616124353e-06
684,-1.97821095918303e-06
685,-4.760761065591194e-06
686,-6.55659662294793e-06
687,-3.6219822931194946e-06
688,-2.6508735847031273e-06
689,3.6556172545542525e-06
690,-2.0173164893765122e-06
691,-3.3390844008103756e-06
692,-1.5961035366584853e-06
693,-1.426690610563954e-06
694,-3.8103655457863793e-06
695,-4.724965340309737e-06
696,-5.132773545792541e-06
697,-1.426690610563954e-06
698,-1.801545757248758e-06
699,-5.248762578620234e-07
700,-3.903543842747428e-06
701,7.561630149689425e-07
702,-2.61194545818734e-06
703,-2.110899821184255e-06
704,3.1975964804179795e-07
705,-2.681564931030736e-06
706,-3.913638785070627e-06
707,-2.489471292139098e-06
708,-2.560314776590503e-06
709,-2.2653425416820587e-06
710,-2.054331772732013e-06
711,-2.273987325739573e-06
712,8.024099744403099e-07
713,3.1509646553316615e-06
714,-1.6377605140732312e-06
715,-3.4957341527533033e-06
716,-3.3433210600229283e-06
717,-6.87117481946706e-06
718,-4.540407773963425e-06
719,-3.3873550500038855e-06
720,-1.5460338598891872e-06
721,-2.2449205723327e-06
722,-4.08119503354146e-06
723,-2.4262274683262177e-06
724,-4.815997224896215e-06
725,-2.1185098734020288e-06
726,-1.426690610563954e-06
727,-2.9399815984556395e-06
728,-2.167466385125175e-06
729,-5.695206328984809e-06
730,-9.273478634508344e-06
731,-2.436325379672059e-06
732,-4.3515056708653485e-06
733,-2.6392738030889785e-06
734,7.760315070550508e-06
735,-1.4617915662478461e-06
736,-3.0691256018192333e-06
737,-3.476355822311614e-06
738,-4.621288550690119e-06
739,-5.274454576650062e-06
740,-4.345124083789548e-06
741,9.972179283953684e-06
742,-4.074352246082377e-06
743,-1.8396652985824813e-06
744,-4.689920550162433e-06
745,8.113991742739636e-07
746,-3.1216905602732064e-06
747,-3.953675623098602e-06
748,-1.426690610563954e-06
749,-7.078992568112222e-06
750,-3.327313153563817e-06
751,2.1773946738302514e-05
752,-2.7271718019298054e-06
753,-2.000378759594231e-06
754,3.613484231643009e-06
755,-3.972878034373917e-06
756,-5.216962642919935e-06
757,7.112880151514814e-06
758,1.003658340752723e-06
759,-3.2593108510845495e-06
760,-4.061288076630722e-07
761,-2.7126051466684495e-06
762,7.855619528224523e-05
763,-5.402674694735772e-06
764,-3.3432619254636964e-06
765,1.8040902755545006e-06
766,-3.2126633103004535e-06
767,-3.3922894478366467e-06
768,-4.083224661308889e-06
769,-4.398031973508338e-06
770,-3.3009086939400635e-06
771,-1.6459411287248212e-06
772,-2.82956989891615e-06
773,-3.434292325538854e-06
774,-2.4396337000727624e-06
775,-3.3484313770220633e-06
776,-3.873372831362333e-06
777,-2.491500919906527e-06
778,4.581279049646508e-07
779,-3.0950023039438666e-06
780,-4.717770714517907e-06
781,6.56641989240357e-06
782,-2.208252673775982e-06
783,-5.0848517659091345e-06
784,-2.5944799709059376e-06
785,-3.807639663910064e-06
786,-1.941659845233454e-06
787,-2.6068957602587587e-06
788,-5.1870266852604455e-06
789,-2.708021102657114e-06
790,3.6844385626562703e-06
791,-3.6902107422564384e-06
792,-4.270623409627336e-06
793,-2.6870345089192252e-06
794,-5.629989042941088e-06
795,-6.988668813725202e-06
796,-2.671237904004576e-06
797,-5.13596359707478e-06
798,-1.2557151951305617e-06
799,-3.1046330768611403e-06
800,-3.5223056244755012e-06
801,-2.006118773586413e-06
802,3.03886477477824e-06
803,-2.3684989963591644e-06
804,-3.6526721549357823e-06
805,8.68084007333348e-07
806,-4.9732811273661555e-06
807,-1.4337108017007324e-06
808,-2.5402904195312287e-06
809,-3.7767738829274027e-06
810,-2.534662736612224e-06
811,-1.962313899285775e-06
812,-4.95529530514224e-06
813,-4.605100271530669e-06
814,-5.090479448828139e-06
815,3.37043835112756e-06
816,-2.1366582541904242e-06
817,-3.3076968003738794e-06
818,-1.426690610563954e-06
819,-1.65383349313686e-06
820,-2.5312406006270215e-06
821,-1.426690610563954e-06
822,-6.099449508212886e-07
823,-4.075914735421238e-06
824,-3.5392478077917473e-06
825,-3.325008636158732e-06
826,-5.302768910411459e-06
827,-2.055839581045607e-06
828,-1.6372963446673068e-06
829,-4.4161907458759845e-06
830,-1.9297658753344676e-06
831,-3.922456519271872e-06
832,1.1544127082624273e-05
833,-3.70784769517025e-06
834,-1.6538896586734487e-06
835,-5.947754321719815e-06
836,-4.160514805440613e-06
837,-2.294004260242239e-06
838,-3.973803404163123e-06
839,-6.425136226088676e-06
840,-2.364553556408806e-06
841,-6.16282731522736e-06
842,-2.973802376994935e-06
843,-1.426690610563954e-06
844,-3.568487511342351e-06
845,-2.5416829277490026e-06
846,-4.851037561509555e-06
847,-2.2404533129285065e-06
848,-5.442825348348246e-06
849,5.795005968028685e-06
850,-1.426690610563954e-06
851,2.1144139987252192e-06
852,-2.78454695105279e-06
853,-2.1804039939318306e-06
854,-4.2898317589479385e-06
855,-5.854503653351784e-07
856,-2.0802069903453245e-06
857,-1.426690610563954e-06
858,-4.140595234758415e-07
859,5.8320212513841865e-06
860,-1.426690610563954e-06
861,-1.426690610563954e-06
862,-3.6877745951309957e-06
863,-1.426690610563954e-06
864,-1.426690610563954e-06
865,-1.426690610563954e-06
866,6.726879860862921e-07
867,-4.452050059250638e-06
868,1.5278119930694315e-06
869,-3.2148097226750243e-06
870,-2.0938453067948316e-06
871,-3.5132543210599726e-06
872,-3.7537974973341376e-06
873,-2.336472791861692e-06
874,-2.2875635386072053e-06
875,-3.9545433428398974e-06
876,1.6976195624314046e-06
877,-2.436323895160737e-06
878,-1.4203666735360623e-06
879,-4.21875470528225e-06
880,-6.575510783983695e-06
881,-1.426690610563954e-06
882,-3.737959571996114e-06
883,1.688676136555089e-06
884,-1.8418102264457303e-06
885,-1.9346396540966754e-06
886,-3.899134233391146e-06
887,-1.426690610563954e-06
888,-3.1298150093882077e-06
889,-9.262156711554493e-06
890,-3.169092005214099e-06
891,-3.575683621645503e-06
892,-1.426690610563954e-06
893,-2.55469006269414e-06
894,-4.2755046109461514e-06
895,-4.664973671360971e-06
896,-4.389155104747862e-06
897,-3.1355565078917114e-06
898,-2.166654830920468e-06
899,-3.2089499550530572e-06
900,-1.426690610563954e-06
901,-1.6796495761909397e-06
902,-1.4971246066347006e-06
903,-3.7059925020578734e-06
904,-5.283798583839107e-06
905,-3.183015602880514e-06
906,-1.426690610563954e-06
907,3.4509761965894364e-06
908,-1.426690610563954e-06
909,2.947322946828499e-06
910,-1.426690610563954e-06
911,-1.426690610563954e-06
912,-2.9656794123912552e-06
913,-2.3002764852675065e-06
914,-1.8864843049989859e-06
915,-1.7318124688208632e-06
916,-3.4219416087905506e-06
917,-7.658475412159948e-06
918,-1.1034203715186503e-06
919,-2.606257156197782e-06
920,-2.9496670523981803e-06
921,-3.99921445237051e-06
922,-6.08160212272453e-06
923,-4.35951481988453e-06
924,-4.887414240804078e-06
925,4.161805621911917e-06
926,-3.1381094396242964e-06
927,-2.9243713042866135e-06
928,-2.3903134739262965e-06
929,-2.9269818860671085e-06
930,-3.930232099076769e-06
931,-4.1346306807593715e-06
932,-3.0891469898558644e-06
933,-1.4337108017007324e-06
934,2.1185885543558975e-06
935,-2.5097749923699933e-06
936,-3.7740554236076955e-06
937,-3.0163876932215302e-06
938,-4.228039577912062e-06
939,9.85458483471294e-06
940,-2.6667884587362418e-06
941,-2.275960787970413e-06
942,3.5328991277124775e-06
943,-3.492195232160959e-06
944,-2.316457341870348e-06
945,-5.2477678048320435e-06
946,-2.823303611936168e-06
947,8.043439109517301e-06
948,-1.426690610563954e-06
949,-1.426690610563954e-06
950,-1.426690610563954e-06
951,-2.5587418956723906e-06
952,-3.105561415672989e-06
953,-3.859628121884935e-06
954,-5.743605270842908e-07
955,-3.253627002628956e-06
956,-2.2746259298005496e-06
957,-2.7166658867146285e-06
958,-3.2052942498535706e-06
959,-3.911375588088914e-06
960,-2.5803819385844708e-06
961,-1.7875053749752012e-06
962,-1.764123954535243e-06
963,-4.4536746521713744e-06
964,-7.998523791445698e-06
965,-5.916134636580356e-06
966,-4.26290696438167e-06
967,-5.915728117222343e-06
968,5.591866902471679e-07
969,-1.426690610563954e-06
970,-2.3153590219374116e-06
971,-3.0990630439900456e-06
972,-3.666016283100452e-06
973,-2.5729552280896775e-06
974,-3.727515760362812e-06
975,-3.1417651448237822e-06
976,-2.2688238122264926e-06
977,-2.755480197645917e-06
978,-3.565412760155931e-06
