,Initial_Fitness
295,9.645489569760716e-07
296,-2.7521818461502942e-06
297,5.657318208212655e-06
298,-5.625590622758811e-07
299,-7.224668335611764e-07
300,-1.5329529592233724e-06
301,-1.0533155559076404e-06
302,-2.6512395429539685e-06
303,-3.4922853517024e-06
304,2.1426183287251682e-06
305,-1.883909658881589e-06
306,1.0608139643271897e-06
307,-2.307893012981994e-06
308,-7.095892373262582e-06
309,-3.3074130730545605e-06
310,-5.236378494479392e-08
311,-4.883293065880331e-07
312,-1.1922851896137336e-06
313,1.4962821134383103e-06
314,-1.150196763290387e-06
315,-1.4842948146888929e-07
316,-1.4842948146888929e-07
317,4.6252524671117883e-07
318,-1.4842948146888929e-07
319,-3.235214769808942e-06
320,-1.586453413152311e-07
321,-1.4842948146888929e-07
322,7.404992401536013e-07
323,-4.7231896019097774e-07
324,-3.6506443936687853e-06
325,-6.418464679124248e-07
326,8.433047928536114e-07
327,-1.2707445468508204e-07
328,-1.0635514923754214e-06
329,-1.5512946288386343e-06
330,-3.319429966627631e-06
331,-8.739360839636604e-07
332,1.4560880445071251e-06
333,-1.4842948146888929e-07
334,-8.037180486503554e-07
335,-1.4670812410908232e-06
336,-6.128352267716165e-09
337,2.1392593434833704e-06
338,1.5464762729091364e-06
339,-1.4842948146888929e-07
340,-1.4842948146888929e-07
341,5.0791013970225964e-08
342,-4.1854642802989207e-07
343,-1.200592042659116e-06
344,2.3193498453981768e-07
345,-1.5360414984621486e-07
346,3.164725815644799e-06
347,-9.695519743237928e-07
348,-3.924007051140071e-07
349,-4.480200282990972e-07
350,2.474882303482234e-06
351,-1.4842948146888929e-07
352,2.4325580312307467e-06
353,-1.2360411727555002e-06
354,-5.999079769770658e-07
355,-2.8109973788512765e-06
356,-1.4842948146888929e-07
357,1.8609672117144136e-06
358,-1.4842948146888929e-07
359,4.770920120635392e-06
360,-1.4842948146888929e-07
361,-1.2565459626504188e-06
362,3.2867343061159956e-06
363,-1.8170871439111993e-06
364,-1.8552662188798336e-06
365,-1.4842948146888929e-07
366,-1.3700519073909698e-06
367,-1.4842948146888929e-07
368,1.201765675036476e-06
369,-1.389572983488691e-06
370,1.6409764788375305e-07
371,1.6778758901718647e-06
372,-1.4842948146888929e-07
373,-1.5399615782867846e-06
374,-5.074922170716987e-08
375,-1.1588953045034074e-07
376,-1.231764307635219e-06
377,-5.055574036395473e-07
378,-1.5991592741621352e-06
379,-4.295137738870513e-07
380,-1.3320026911888841e-06
381,1.0767072922956155e-06
382,-9.003158437368052e-07
383,-1.2354726650473828e-07
384,2.433338690103805e-07
385,-3.512103848448177e-08
386,-8.982862003654558e-07
387,-3.2997242291116864e-06
388,-1.0310627258667895e-06
389,-1.6240926736362016e-06
390,-2.947056024408654e-06
391,-1.4842948146888929e-07
392,-1.0040850336125739e-06
393,3.091762883253335e-07
394,-2.2275396011498603e-06
395,1.4767774958202686e-06
396,-9.304074531085192e-07
397,-2.1242366759177328e-06
398,6.453002389980741e-07
399,8.719994173652818e-07
400,1.7348775488081996e-06
401,-3.7921940368591407e-06
402,4.21062943471155e-06
403,5.833214137405581e-07
404,3.689919933031916e-07
405,-3.0926797297058617e-07
406,-4.615912997677986e-06
407,-3.228357895204397e-06
408,-2.3893472829953095e-07
409,-5.834807413754051e-07
410,1.053158037343673e-06
411,-1.4842948146888929e-07
412,-4.7210499995515546e-07
413,5.757002127872769e-07
414,-4.1693186479226745e-07
415,1.1944242682377328e-06
416,-1.5537411614145877e-06
417,2.249633103555864e-06
418,-2.925684539145169e-06
419,1.1492731093068035e-06
420,1.0819310333148632e-07
421,-2.53763859143246e-07
422,-1.4693120043600764e-06
423,-1.4842948146888929e-07
424,-2.089566521578883e-06
425,-2.4212965887027133e-06
426,2.0813342518005581e-07
427,1.2396119622697797e-06
428,-6.539145459954119e-07
429,1.1014226337532288e-07
