row_number,reads_t0,reads_t1,reads_t2,freq_t0,freq_t1,freq_t2,freq_mean,freq_std,freq_cv,zero_t0,zero_t1,zero_t2,zero_count
3022,3403.0,1782.0,3184.0,0.0005835431236310615,0.0006866848266930037,0.0006261457543030805,0.0006321245682090486,5.183013013123843e-05,0.08199352554628954,0,0,0,0
3023,408.0,72.0,31.0,6.996344238656276e-05,2.7744841482545605e-05,6.09626833649356e-06,3.4601517401867305e-05,3.248098649644762e-05,0.9387129543457341,0,0,0,0
3024,1137.0,407.0,593.0,0.00019497165194490654,0.00015683542338050085,0.00011661571366260261,0.00015614092966266999,3.918258550897497e-05,0.25094355784399375,0,0,0,0
3025,2715.0,1845.0,3689.0,0.00046556555411646547,0.0007109615629902311,0.0007254559320427336,0.0006339943497164767,0.0001460435417059252,0.23035460605567776,0,0,0,0
3026,130.0,62.0,25.0,2.229227330944402e-05,2.3891391276636493e-05,4.916345432656097e-06,1.7033336672912203e-05,1.0524039248576655e-05,0.6178459139319042,0,0,0,0
3027,183.0,30.0,18.0,3.138066165867889e-05,1.1560350617727336e-05,3.53976871151239e-06,1.5493593662639537e-05,1.4331141987352543e-05,0.9249661377977096,0,0,0,0
3028,602.0,383.0,444.0,0.00010323037332527153,0.00014758714288631898,8.731429488397229e-05,0.00011271060369852094,3.123475832347527e-05,0.27712326601226916,0,0,0,0
3029,1312.0,487.0,791.0,0.00022498048139992733,0.00018766302502777374,0.0001555531694892389,0.00018939889197231333,3.474619166646705e-05,0.18345499785736086,0,0,0,0
3030,219.0,29.0,35.0,3.755390657514031e-05,1.1175005597136424e-05,6.882883605718536e-06,1.8537265259331755e-05,1.6608132435583805e-05,0.8959273447570026,0,0,0,0
3031,668.0,271.0,526.0,0.0001145479890054508,0.00010442850058013692,0.00010343990790308428,0.00010747213249622401,6.147775034486542e-06,0.05720338074025346,0,0,0,0
3032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,3
3033,3478.0,2165.0,4776.0,0.0005964040505403561,0.0008342719695793227,0.0009392186314546207,0.0007899648838580999,0.00017564964447924896,0.22235117767042775,0,0,0,0
3034,119.0,0.0,35.0,2.040600402941414e-05,0.0,6.882883605718536e-06,9.096295878377558e-06,1.038150497416847e-05,1.1412767334418306,0,1,0,1
3035,91.0,21.0,17.0,1.5604591316610814e-05,8.092245432409135e-06,3.343114894206146e-06,9.0133172144087e-06,6.182413034972129e-06,0.6859122226239595,0,0,0,0
3036,3115.0,1698.0,2782.0,0.0005341571642993702,0.0006543158449633672,0.0005470909197459704,0.0005785213096695693,6.595778341325761e-05,0.1140109636580785,0,0,0,0
3037,248.0,97.0,151.0,4.25267983134009e-05,3.7378466997318386e-05,2.9694726413242824e-05,3.653333057465404e-05,6.4576473264178834e-06,0.17675994903413297,0,0,0,0
3038,78.0,6.0,8.0,1.337536398566641e-05,2.312070123545467e-06,1.573230538449951e-06,5.753554882553943e-06,6.611009868873446e-06,1.149010499207929,0,0,0,0
3039,10.0,0.0,3.0,1.7147902545726168e-06,0.0,5.899614519187316e-07,7.682505688304495e-07,8.711869266702612e-07,1.1338404134929514,0,1,0,1
3040,1602.0,0.0,1718.0,0.0002747093987825332,0.0,0.00033785125813212696,0.00020418688563822004,0.0001796272162020768,0.8797192222639575,0,1,0,1
3041,3665.0,2056.0,6028.0,0.000628470628300864,0.0007922693623349133,0.0011854292107220381,0.0008687230671192717,0.0002862421917967219,0.3294975921338842,0,0,0,0
3042,141.0,0.0,52.0,2.4178542589473898e-05,0.0,1.0225998499924681e-05,1.146818036313286e-05,1.2137040095250293e-05,1.0583138631897506,0,1,0,1
3043,379.0,98.0,134.0,6.499055064830218e-05,3.77638120179093e-05,2.635161151903668e-05,4.3035324728416056e-05,1.9851537445536727e-05,0.46128364180936887,0,0,0,0
3044,98.0,0.0,20.0,1.6804944494811646e-05,0.0,3.933076346124877e-06,6.912673613645508e-06,8.789769039962732e-06,1.2715256612211512,0,1,0,1
3045,101.0,53.0,128.0,1.731938157118343e-05,2.0423286091318293e-05,2.5171688615199215e-05,2.097145209256698e-05,3.954749796392776e-06,0.1885768768537867,0,0,0,0
3046,74.0,38.0,37.0,1.2689447883837365e-05,1.4643110782454625e-05,7.276191240331023e-06,1.1536249968874336e-05,3.816447950429425e-06,0.3308193632064212,0,0,0,0
3047,934.0,0.0,889.0,0.0001601614097770824,0.0,0.0001748252435852508,0.0001116622177874444,9.697986990296694e-05,0.8685102711872207,0,1,0,1
3048,1041.0,0.0,1226.0,0.00017850966550100942,0.0,0.000241097580017455,0.00013986908183948813,0.00012510728117038413,0.8944592334425423,0,1,0,1
3049,299.0,0.0,91.0,5.127222861172124e-05,0.0,1.7895497374868194e-05,2.3055908662196476e-05,2.6022735063669623e-05,1.1286747608807723,0,1,0,1
3050,207.0,91.0,136.0,3.549615826965317e-05,3.506639687377292e-05,2.674491915364917e-05,3.2435824765691754e-05,4.933150993860878e-06,0.15208911197989916,0,0,0,0
3051,2725.0,1019.0,1499.0,0.00046728034437103807,0.0003926665759821385,0.00029478407214205955,0.00038491033083174543,8.650930867454794e-05,0.22475179092344072,0,0,0,0
3052,45.0,4.0,5.0,7.716556145576776e-06,1.5413800823636447e-06,9.832690865312193e-07,3.4137351048238796e-06,3.73678654093014e-06,1.0946007719148232,0,0,0,0
3053,470.0,0.0,380.0,8.0595141964913e-05,0.0,7.472845057637267e-05,5.177453084709522e-05,4.4933907578683876e-05,0.8678749967602108,0,1,0,1
3054,296.0,0.0,123.0,5.075779153534946e-05,0.0,2.4188419528667996e-05,2.4982070354672486e-05,2.5388201228360223e-05,1.0162528262326014,0,1,0,1
3055,266.0,0.0,146.0,4.5613420771631606e-05,0.0,2.8711457326711606e-05,2.4774959366114403e-05,2.3060096503870443e-05,0.9307786578065856,0,1,0,1
3056,114.0,11.0,22.0,1.9548608902127832e-05,4.238795226500023e-06,4.326383980737366e-06,9.37126270312174e-06,8.813949153942574e-06,0.9405194776002551,0,0,0,0
3057,1795.0,704.0,1426.0,0.0003078048506957847,0.0002712828944960015,0.00028042834347870375,0.0002865053628901633,1.900423491909536e-05,0.06633114331359523,0,0,0,0
3058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,3
3059,10.0,6.0,0.0,1.7147902545726168e-06,2.312070123545467e-06,0.0,1.3422867927060278e-06,1.2002025603517236e-06,0.8940810255830329,0,0,1,1
3060,39.0,6.0,2.0,6.687681992833205e-06,2.312070123545467e-06,3.9330763461248774e-07,3.1310199169970535e-06,3.226111624464103e-06,1.030337933386516,0,0,0,0
3061,1525.0,516.0,612.0,0.0002615055138223241,0.00019883803062491017,0.00012035213619142125,0.00019356522687955183,7.072425926551556e-05,0.36537669429569125,0,0,0,0
3062,2322.0,271.0,1595.0,0.0003981742971117616,0.00010442850058013692,0.000313662838603459,0.00027208854543178587,0.0001512215746331946,0.5557805412762316,0,0,0,0
3063,457.0,241.0,280.0,7.836591463396859e-05,9.286814996240959e-05,5.506306884574829e-05,7.543237781404216e-05,1.907250031497531e-05,0.2528420233257254,0,0,0,0
3064,1818.0,1084.0,2324.0,0.0003117488682813017,0.0004177140023205477,0.00045702347141971075,0.0003954954473405201,7.51427023622783e-05,0.1899963295859327,0,0,0,0
3065,1671.0,791.0,1402.0,0.00028654145153908425,0.00030480791128741075,0.00027570865186335393,0.00028901933822994964,1.4707027796149561e-05,0.050885946932221066,0,0,0,0
3066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,3
3067,417.0,272.0,240.0,7.150675361567812e-05,0.00010481384560072784,4.719691615349853e-05,7.450583845663483e-05,2.892530936989598e-05,0.38822824017888946,0,0,0,0
3068,2719.0,1308.0,1868.0,0.0004662514702182945,0.0005040312869329118,0.0003673493307280636,0.0004458773626264233,7.058199120965539e-05,0.15829907794373593,0,0,0,0
3069,59.0,0.0,1.0,1.011726250197844e-05,0.0,1.9665381730624387e-07,3.437972106428228e-06,5.785270808011692e-06,1.6827078167426632,0,1,0,1
3070,1171.0,569.0,918.0,0.00020080193881045344,0.00021926131671622847,0.0001805282042871319,0.00020019715327127127,1.9373637339760485e-05,0.09677274299817101,0,0,0,0
3071,2400.0,1199.0,1628.0,0.00041154966109742803,0.0004620286796885025,0.00032015241457456503,0.00039791025178683185,7.191483689355451e-05,0.18073125408931473,0,0,0,0
3072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,3
3073,1273.0,1096.0,974.0,0.00021829279940709413,0.00042233814256763865,0.00019154081805628154,0.00027739058667700475,0.00012623891078249161,0.455094265401509,0,0,0,0
3074,6.0,0.0,0.0,1.02887415274357e-06,0.0,0.0,3.4295805091452333e-07,5.940207690487483e-07,1.731545921937145,0,1,1,2
3075,50.0,0.0,6.0,8.573951272863084e-06,0.0,1.1799229038374633e-06,3.2512913922335153e-06,4.647158881337902e-06,1.429283134733766,0,1,0,1
3076,373.0,126.0,287.0,6.39616764955586e-05,4.855347259445481e-05,5.643964556689199e-05,5.631826488563513e-05,7.704819064509844e-06,0.1368082876723411,0,0,0,0
3077,118.0,0.0,26.0,2.023452500395688e-05,0.0,5.1129992499623405e-06,8.449174751306407e-06,1.0521718051999174e-05,1.2452806142174901,0,1,0,1
3078,1539.0,1439.0,1311.0,0.00026390622017872573,0.0005545114846303212,0.0002578131544884857,0.00035874361976584424,0.00016956731420758389,0.47266977751767264,0,0,0,0
3079,192.0,0.0,107.0,3.292397288779424e-05,0.0,2.1041958451768093e-05,1.798864377985411e-05,1.667300349497194e-05,0.926857578217569,0,1,0,1
3080,348.0,227.0,168.0,5.9674700859127066e-05,8.747331967413683e-05,3.303784130744897e-05,6.0061953946904285e-05,2.721980528894412e-05,0.45319471280497364,0,0,0,0
3081,322.0,223.0,183.0,5.521624619723826e-05,8.593193959177319e-05,3.598764856704263e-05,5.904527811868469e-05,2.519135100748543e-05,0.4266439103302773,0,0,0,0
3082,956.0,900.0,923.0,0.00016393394833714216,0.00034681051853182004,0.0001815114733736631,0.00023075198008087506,0.00010089316432310703,0.4372362073084911,0,0,0,0
3083,1268.0,659.0,1367.0,0.00021743540427980783,0.00025394236856941045,0.0002688257682576354,0.0002467345137022845,2.6442527418583916e-05,0.10716991435376823,0,0,0,0
3084,1953.0,1756.0,1670.0,0.0003348985367180321,0.00067666585615764,0.00032841187490142726,0.00044665875592569975,0.0001992183947661714,0.44601913098373835,0,0,0,0
3085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,3
3086,119.0,37.0,46.0,2.040600402941414e-05,1.4257765761863713e-05,9.046075596087219e-06,1.4569948462455023e-05,5.686394906396206e-06,0.39027975240091,0,0,0,0
3087,3370.0,1873.0,2732.0,0.0005778843157909719,0.0007217512235667766,0.0005372582288806582,0.0006122979227461356,9.694141803074367e-05,0.15832391160756118,0,0,0,0
3088,260.0,69.0,83.0,4.458454661888804e-05,2.658880642077287e-05,1.632226683641824e-05,2.916520662535971e-05,1.4306204707618881e-05,0.4905213201214693,0,0,0,0
3089,1587.0,1563.0,1632.0,0.0002721372134006743,0.0006022942671835941,0.00032093902984379,0.0003984568368093528,0.0001782068400432967,0.4472424083523039,0,0,0,0
3090,942.0,584.0,821.0,0.0001615332419807405,0.00022504149202509213,0.0001614527840084262,0.0001826758393380863,3.668975352967544e-05,0.20084611943213887,0,0,0,0
3091,231.0,76.0,131.0,3.9611654880627446e-05,2.928622156490925e-05,2.5761650067117946e-05,3.1553175504218215e-05,7.197914173965289e-06,0.22811939676446688,0,0,0,0
3092,151.0,105.0,169.0,2.5893332844046515e-05,4.0461227162045675e-05,3.3234495124755215e-05,3.319635171028247e-05,7.284022062373836e-06,0.21942170584808732,0,0,0,0
3093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,3
