Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2,Estimated_Read_Number_t3,Estimated_Read_Number_t4,Estimated_Read_Number_t5,Estimated_Read_Number_t6,Estimated_Read_Number_t7,Estimated_Read_Number_t8,Estimated_Read_Number_t9
0.001213265962144416,-63.174067415686146,,2461,2685,2997,4133,3246,3498,4252,2368,2458,1955
0.012533879383788433,-116.73761312441546,,739,1058,1582,2427,3084,4206,6827,4778,5242,10081
-0.013654696355054077,-163.2654539869081,,121,92,85,108,267,276,242,67,31,90
-0.001273310191154728,-81.47523344198946,,834,857,686,809,750,494,745,420,310,192
-0.007666727090421824,-54.876783657252574,,1560,1375,932,956,706,580,584,353,269,164
-0.0001752569514880441,-79.38513909547247,,1042,1099,1648,1964,1548,1448,1738,939,925,637
0.00034798925307879224,-70.9044882584687,,785,839,1307,1632,1226,1180,1425,807,740,582
0.0013436506979709506,-205.75648596582647,,329,360,1468,2122,1574,1669,1816,1037,824,747
0.00365594639673159,-65.91673097468791,,583,674,688,891,836,859,1161,678,524,439
0.007480414629637598,-55.68164106702177,,144,182,257,313,312,264,384,285,248,234
-0.008776543901968706,-339.22585664550587,,448,384,942,1211,790,976,931,519,632,438
-0.005116967399678394,-51.66515538475786,,816,764,759,869,525,462,506,241,144,80
0.00036967669161109195,-56.83982122663916,,1036,1107,1106,1417,1160,1132,1268,855,668,494
-0.00370130198829064,-56.9625299703311,,113,109,163,186,92,141,199,118,71,109
-0.01680289357621272,-31.444682464809294,,89,63,30,20,15,9,3,4,2,0
-0.016022550104628934,-45.69530085150916,,324,233,245,137,79,54,26,9,8,0
-0.004714509070471236,-47.236420559001225,,1336,1264,1123,1189,853,767,788,440,346,201
-0.005938998185511356,-40.90048912806263,,433,397,353,339,217,211,223,114,94,48
0.00430782007780565,-44.462435492520264,,98,115,107,210,175,225,262,170,117,149
0.005673398468770243,-74.31558220051174,,1135,1378,2154,3142,2705,3056,4204,2875,2938,2963
-0.006054771814428998,-60.887119237871616,,679,622,366,363,249,210,304,159,117,74
-0.0016414420901386274,-77.68114307167748,,820,835,715,772,696,477,691,383,234,166
-0.0014173043879702378,-52.28993563751831,,1806,1850,1804,2169,1755,1773,1979,1104,1037,728
-0.0007064537068919288,-53.58904597768843,,664,691,807,1008,762,750,762,410,328,222
0.0034620854482061555,-68.38040400443106,,152,175,310,520,360,445,783,419,257,291
1.3343908843816907e-06,-70.32105859938139,,6768,7174,6802,8513,6933,7396,9272,5156,5082,3970
-0.002206123031420526,-62.241341870170054,,692,695,567,678,550,482,602,289,181,119
-0.007196376454817718,-44.11914228342849,,108,96,79,73,58,34,42,21,9,1
