694,945,639,1068,216,705,898,815,456
139,38,34,61,8,26,16,6,4
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
407,514,536,587,204,360,418,390,252
0,0,0,0,0,0,0,0,0
828,554,374,649,301,540,413,399,309
888,969,817,1056,434,635,585,491,462
0,0,0,0,0,0,0,0,0
444,586,589,1511,346,805,925,597,643
830,870,662,956,470,512,664,494,523
