242,65,89,90,28,7,27,21,12,0
206,149,144,157,103,125,100,68,37,0
528,293,306,249,208,155,137,139,106,0
0,0,0,0,0,0,0,0,0,0
83,31,14,2,0,0,0,0,0,0
156,31,4,21,9,0,18,1,4,0
1,1,0,0,1,3,0,2,0,0
929,823,1099,1199,1222,1605,1380,1448,894,0
438,362,353,526,484,279,789,626,621,0
567,349,383,373,330,408,326,326,154,0
0,0,0,0,0,0,0,0,0,0
251,188,187,208,153,79,119,64,30,0
445,397,187,652,279,48,656,178,350,0
418,254,146,127,8,6,5,0,0,0
876,308,699,1030,897,665,1690,1473,1353,429
502,298,274,148,26,4,20,3,2,0
1113,1018,902,1314,1386,1092,1558,1359,958,0
522,558,394,1845,1036,129,1245,361,460,0
943,701,545,934,649,197,896,533,551,0
542,379,196,732,410,61,873,267,424,0
662,622,746,750,773,798,786,804,435,0
653,575,596,676,582,553,717,607,396,0
353,243,207,151,77,53,70,42,28,0
710,621,656,772,514,309,415,239,165,0
40,15,8,98,14,3,16,1,2,0
614,465,369,796,510,126,668,280,315,0
322,227,243,138,86,48,96,59,37,0
331,237,183,178,104,38,200,90,102,0
26,24,11,421,16,4,283,14,33,0
957,1070,1318,1207,1394,1682,1584,1675,993,0
807,191,245,418,239,142,288,204,152,0
502,1,1476,1158,1229,1055,777,1060,374,234
267,243,139,184,119,40,219,72,128,0
829,645,755,789,982,1272,1007,1057,675,0
1056,457,796,1008,907,499,1195,909,641,138
317,184,38,504,84,8,442,21,183,0
322,265,296,572,378,137,600,287,309,0
813,686,768,872,982,1128,1226,1157,683,0
664,563,558,547,631,768,813,827,593,0
519,284,181,527,269,52,426,134,139,0
1582,694,2031,2460,2233,2012,2308,2291,1405,138
629,436,471,511,400,461,600,344,266,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
651,565,734,847,684,625,621,436,289,0
1043,489,824,888,1009,889,1106,991,567,96
50,23,13,32,7,10,24,15,11,0
574,552,541,584,692,714,991,895,598,0
610,698,838,976,877,592,748,623,366,0
877,634,532,734,542,256,655,420,295,0
654,561,870,997,911,959,1067,895,610,0
596,450,417,599,586,388,808,619,484,0
435,359,418,686,564,261,698,403,397,0
523,435,391,466,500,627,606,609,377,0
408,586,906,1092,939,849,695,665,339,0
654,428,496,597,597,563,631,517,328,0
706,563,576,668,768,942,993,925,617,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
715,580,662,686,446,410,544,390,240,0
1130,939,1200,1580,1325,1162,1677,1468,1026,0
437,0,228,372,242,136,229,157,100,28
274,0,53,563,292,38,571,29,238,8
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
185,78,53,65,32,23,68,20,22,0
0,0,0,0,0,0,0,0,1,0
368,302,108,514,246,54,886,269,646,0
330,304,71,865,339,18,1718,165,1243,0
0,0,0,0,0,0,0,0,0,0
69,0,10,202,338,31,165,48,441,6
2413,1027,2305,2924,2522,2186,4313,4912,4342,1203
230,0,108,264,246,109,412,211,393,42
0,0,0,0,0,0,0,0,0,0
914,305,289,673,567,194,726,429,635,16
297,49,27,11,5,5,1,3,0,0
472,0,182,768,936,335,2193,1048,3018,133
0,0,0,0,0,0,0,0,0,0
842,899,1364,1606,1540,1576,2155,2087,1680,0
396,0,441,447,425,448,665,1003,556,724
344,0,658,309,291,346,467,634,336,365
