row_number,reads_t1,reads_t2,freq_t1,freq_t2,freq_ratio,ln_freq_ratio,abs_ln_freq_ratio
1671,5.0,0.0,9.233289776827693e-07,0.0,0.00010829203156580338,-9.130678984080685,9.130678984080685
3,4.0,0.0,7.386631821462154e-07,0.0,0.0001353613748176856,-8.907562505407899,8.907562505407899
1308,4.0,0.0,7.386631821462154e-07,0.0,0.0001353613748176856,-8.907562505407899,8.907562505407899
1073,4.0,0.0,7.386631821462154e-07,0.0,0.0001353613748176856,-8.907562505407899,8.907562505407899
2030,4.0,0.0,7.386631821462154e-07,0.0,0.0001353613748176856,-8.907562505407899,8.907562505407899
2683,3.0,0.0,5.539973866096616e-07,0.0,0.00018047369003464697,-8.619925552396493,8.619925552396493
1424,3.0,0.0,5.539973866096616e-07,0.0,0.00018047369003464697,-8.619925552396493,8.619925552396493
3129,3.0,0.0,5.539973866096616e-07,0.0,0.00018047369003464697,-8.619925552396493,8.619925552396493
2089,3.0,0.0,5.539973866096616e-07,0.0,0.00018047369003464697,-8.619925552396493,8.619925552396493
1895,3.0,0.0,5.539973866096616e-07,0.0,0.00018047369003464697,-8.619925552396493,8.619925552396493
977,3.0,0.0,5.539973866096616e-07,0.0,0.00018047369003464697,-8.619925552396493,8.619925552396493
1259,3.0,0.0,5.539973866096616e-07,0.0,0.00018047369003464697,-8.619925552396493,8.619925552396493
959,3.0,0.0,5.539973866096616e-07,0.0,0.00018047369003464697,-8.619925552396493,8.619925552396493
1293,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
841,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
2045,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
2166,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
2399,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
2923,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
2731,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
772,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
2108,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
3794,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
362,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
880,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
2527,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
3104,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
1458,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
2241,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
2503,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
3139,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
3290,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
2580,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
3178,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
2306,2.0,0.0,3.693315910731077e-07,0.0,0.000270686109191487,-8.214550677062247,8.214550677062247
1223,1.0,0.0,1.8466579553655386e-07,0.0,0.0005412257160996885,-7.521674145982618,7.521674145982618
3430,1.0,0.0,1.8466579553655386e-07,0.0,0.0005412257160996885,-7.521674145982618,7.521674145982618
