row_number,reads_t1,reads_t2,freq_t1,freq_t2,freq_ratio,ln_freq_ratio,abs_ln_freq_ratio
2126,28.0,0.0,4.234170176743336e-06,0.0,2.361682080403099e-05,-10.653551353881948,10.653551353881948
579,0.0,33.0,0.0,4.170490142541034e-06,41705.90142541034,10.638397918766795,10.638397918766795
3760,14.0,0.0,2.117085088371668e-06,0.0,4.723252612595635e-05,-9.960427789863934,9.960427789863934
2365,13.0,0.0,1.965864724916549e-06,0.0,5.0865612557847296e-05,-9.886323450974851,9.886323450974851
1136,0.0,13.0,0.0,1.6429203591828317e-06,16430.203591828315,9.706876602423092,9.706876602423092
1879,10.0,0.0,1.5122036345511916e-06,0.0,6.612428728948809e-05,-9.6239744460747,9.6239744460747
3107,8.0,0.0,1.2097629076409533e-06,0.0,8.265399275276951e-05,-9.400847425695677,9.400847425695677
3648,7.0,0.0,1.058542544185834e-06,0.0,9.446059063959743e-05,-9.267327840714694,9.267327840714694
2311,7.0,0.0,1.058542544185834e-06,0.0,9.446059063959743e-05,-9.267327840714694,9.267327840714694
1865,0.0,8.0,0.0,1.011027913343281e-06,10111.279133432809,9.221406825616953,9.221406825616953
6,0.0,8.0,0.0,1.011027913343281e-06,10111.279133432809,9.221406825616953,9.221406825616953
609,6.0,0.0,9.07322180730715e-07,0.0,0.00011020228745066992,-9.113192904195282,9.113192904195282
150,0.0,7.0,0.0,8.846494241753709e-07,8847.494241753708,9.087889561386257,9.087889561386257
1934,0.0,7.0,0.0,8.846494241753709e-07,8847.494241753708,9.087889561386257,9.087889561386257
3342,5.0,0.0,7.561018172755958e-07,0.0,0.00013223983031444535,-8.93089338761593,8.93089338761593
2701,5.0,0.0,7.561018172755958e-07,0.0,0.00013223983031444535,-8.93089338761593,8.93089338761593
2641,5.0,0.0,7.561018172755958e-07,0.0,0.00013223983031444535,-8.93089338761593,8.93089338761593
2515,0.0,5.0,0.0,6.318924458395506e-07,6319.924458395506,8.751462534283947,8.751462534283947
3133,0.0,5.0,0.0,6.318924458395506e-07,6319.924458395506,8.751462534283947,8.751462534283947
3892,0.0,5.0,0.0,6.318924458395506e-07,6319.924458395506,8.751462534283947,8.751462534283947
3813,4.0,0.0,6.048814538204766e-07,0.0,0.0001652943232697414,-8.70778289571283,8.70778289571283
1308,4.0,0.0,6.048814538204766e-07,0.0,0.0001652943232697414,-8.70778289571283,8.70778289571283
1577,4.0,0.0,6.048814538204766e-07,0.0,0.0001652943232697414,-8.70778289571283,8.70778289571283
3038,4.0,0.0,6.048814538204766e-07,0.0,0.0001652943232697414,-8.70778289571283,8.70778289571283
2165,4.0,0.0,6.048814538204766e-07,0.0,0.0001652943232697414,-8.70778289571283,8.70778289571283
2537,4.0,0.0,6.048814538204766e-07,0.0,0.0001652943232697414,-8.70778289571283,8.70778289571283
1103,4.0,0.0,6.048814538204766e-07,0.0,0.0001652943232697414,-8.70778289571283,8.70778289571283
2241,4.0,0.0,6.048814538204766e-07,0.0,0.0001652943232697414,-8.70778289571283,8.70778289571283
3398,0.0,4.0,0.0,5.055139566716405e-07,5056.139566716404,8.528358539622209,8.528358539622209
1222,0.0,4.0,0.0,5.055139566716405e-07,5056.139566716404,8.528358539622209,8.528358539622209
1205,0.0,4.0,0.0,5.055139566716405e-07,5056.139566716404,8.528358539622209,8.528358539622209
2825,0.0,4.0,0.0,5.055139566716405e-07,5056.139566716404,8.528358539622209,8.528358539622209
398,0.0,4.0,0.0,5.055139566716405e-07,5056.139566716404,8.528358539622209,8.528358539622209
