row_number,reads_t0,reads_t1,reads_t2,reads_t3,reads_t4,reads_t5,reads_t6,reads_t7,reads_t8,reads_t9,freq_t0,freq_t1,freq_t2,freq_t3,freq_t4,freq_t5,freq_t6,freq_t7,freq_t8,freq_t9,freq_mean,freq_std,freq_cv,zero_t0,zero_t1,zero_t2,zero_t3,zero_t4,zero_t5,zero_t6,zero_t7,zero_t8,zero_t9,zero_count
140,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.1089715696148125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.039280623367301e-07,0.0,6.148252192982113e-08,1.384927287216561e-07,2.2488966736289417,0,1,1,1,1,1,1,1,0,1,8
3095,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.962237908788118e-07,0.0,0.0,1.0196403116836505e-07,0.0,2.9818782204717686e-08,6.667403462387497e-08,2.2285009519325154,1,1,1,1,1,0,1,1,0,1,8
1935,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1089715696148125e-07,0.0,2.0721355988958834e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.181107168510696e-08,1.3887158223518343e-07,2.2430815435002356,0,1,0,1,1,1,1,1,1,1,8
2106,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.643588627845925e-06,2.033256347470497e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8469142625929746e-07,5.165715678063083e-07,2.7954303847488045,0,0,1,1,1,1,1,1,1,1,8
523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0721355988958834e-07,0.0,0.0,0.0,0.0,1.8466579553655386e-07,0.0,0.0,3.918793554261422e-08,8.278618545676933e-08,2.107165579290215,1,1,0,1,1,1,1,0,1,1,8
3387,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232691470884444e-06,0.0,0.0,2.226197716633526e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.4553112425477966e-07,3.8834331086725833e-07,2.666623037173407,0,1,1,0,1,1,1,1,1,1,8
2427,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0721355988958834e-07,2.226197716633526e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.298333315529409e-08,9.068955155190408e-08,2.1049799286655264,1,1,0,0,1,1,1,1,1,1,8
608,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0544857848074062e-07,0.0,2.0721355988958834e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1266213837032895e-08,8.699781207813077e-08,2.1031127581767324,0,1,0,1,1,1,1,1,1,1,8
934,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1089715696148125e-07,4.066512694940994e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.175484264555806e-08,1.7235724709006492e-07,2.105645084877798,0,0,1,1,1,1,1,1,1,1,8
2145,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1089715696148125e-07,0.0,2.0721355988958834e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.181107168510696e-08,1.3887158223518343e-07,2.2430815435002356,0,1,0,1,1,1,1,1,1,1,8
413,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.217943139229625e-07,4.066512694940994e-07,0.0,0.0,1.9210003955339814e-07,0.0,0.0,0.0,0.0,0.0,1.42054562297046e-07,2.740272873435213e-07,1.927671422679451,0,0,1,1,0,1,1,1,1,1,7
637,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465382941768888e-06,2.033256347470497e-07,2.0721355988958834e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.875922136405526e-07,7.699422062903805e-07,2.6762705759300074,0,0,0,1,1,1,1,1,1,1,7
422,23.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.725317305057035e-06,1.0166281737352485e-06,0.0,2.226197716633526e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.964565250455636e-07,1.4852651157713262e-06,2.489730735336245,0,0,1,0,1,1,1,1,1,1,7
721,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0544857848074062e-07,0.0,0.0,4.452395433267052e-07,1.9210003955339814e-07,0.0,0.0,0.0,0.0,0.0,8.42788161360844e-08,1.514084270533579e-07,1.794389089427014,0,1,1,0,0,1,1,1,1,1,7
2261,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0272428924037031e-06,2.033256347470497e-07,0.0,0.0,0.0,0.0,0.0,1.8466579553655386e-07,0.0,0.0,1.4152343226873067e-07,3.2152102246270084e-07,2.2702530034197603,0,0,1,1,1,1,1,0,1,1,7
1253,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.16345735442222e-07,4.066512694940994e-07,0.0,0.0,0.0,0.0,2.1136845220166665e-07,0.0,0.0,0.0,1.234365457137988e-07,2.204939240754107e-07,1.7848477371727411,0,0,1,1,1,1,0,1,1,1,7
615,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4381400493651844e-06,0.0,0.0,0.0,1.9210003955339814e-07,0.0,0.0,0.0,1.0196403116836505e-07,0.0,1.7322041200869476e-07,4.4913407786193243e-07,2.5913513166550817,0,1,1,1,0,1,1,1,0,1,7
3227,42.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.628840296191107e-06,1.4232794432293478e-06,8.288542395583534e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0880973978978807e-06,2.694233535782242e-06,2.4758683865508337,0,0,0,1,1,1,1,1,1,1,7
1047,16.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28717725569185e-06,4.066512694940994e-07,2.0721355988958834e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9010420850755373e-07,1.0269709554352348e-06,2.6318807768967316,0,0,0,1,1,1,1,1,1,1,7
1457,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0544857848074063e-06,2.033256347470497e-07,0.0,0.0,0.0,0.0,2.1136845220166665e-07,0.0,0.0,0.0,2.469179871756123e-07,6.409407020932909e-07,2.594712674254071,0,0,1,1,1,1,0,1,1,1,7
2495,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.465382941768888e-06,4.066512694940994e-07,0.0,0.0,0.0,0.0,0.0,1.8466579553655386e-07,0.0,0.0,3.0567000067995407e-07,7.705148543834899e-07,2.5199164491940427,0,0,1,1,1,1,1,0,1,1,7
1908,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1089715696148125e-07,2.033256347470497e-07,0.0,0.0,1.9210003955339814e-07,0.0,0.0,0.0,0.0,0.0,8.063228312619291e-08,1.422300803156283e-07,1.761749758684614,0,0,1,1,0,1,1,1,1,1,7
1298,10.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0544857848074063e-06,8.133025389881988e-07,0.0,0.0,5.763001186601944e-07,0.0,0.0,0.0,0.0,0.0,3.4440884424558e-07,6.690225180334487e-07,1.9419603566303283,0,0,1,1,0,1,1,1,1,1,7
1485,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0272428924037031e-06,0.0,0.0,0.0,0.0,1.962237908788118e-07,2.1136845220166665e-07,0.0,0.0,0.0,1.4348351354841815e-07,3.2189252383105126e-07,2.24184877411086,0,1,1,1,1,0,0,1,1,1,7
2215,26.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.341663040499256e-06,1.2199538084822981e-06,0.0,2.226197716633526e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.784236620644907e-07,1.682214950042279e-06,2.4792281302673156,0,0,1,0,1,1,1,1,1,1,7
2511,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16345735442222e-07,4.066512694940994e-07,2.0721355988958834e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2302105648259098e-07,2.2031365938390953e-07,1.789406829976815,0,0,0,1,1,1,1,1,1,1,7
3236,22.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.519868726576294e-06,8.133025389881988e-07,2.0721355988958834e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.540384825454081e-07,1.4167264843605327e-06,2.5566289456254125,0,0,0,1,1,1,1,1,1,1,7
1240,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0721355988958834e-07,2.226197716633526e-07,0.0,1.962237908788118e-07,0.0,0.0,0.0,0.0,6.260571224317527e-08,1.0099837522876752e-07,1.610672642343839,1,1,0,0,1,0,1,1,1,1,7
3074,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.16345735442222e-07,4.066512694940994e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.708677452242433e-07,1.3938647501605647e-07,2.32976944699273e-07,1.670247561080418,0,0,1,1,1,1,1,1,1,0,7
1199,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465382941768888e-06,4.066512694940994e-07,2.0721355988958834e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0792477711525756e-07,7.701543193364621e-07,2.500299899732688,0,0,0,1,1,1,1,1,1,1,7
1564,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.033256347470497e-07,0.0,4.452395433267052e-07,0.0,3.924475817576236e-07,0.0,0.0,0.0,0.0,1.0410127598313786e-07,1.7802119489958863e-07,1.70843584418675,1,0,1,0,1,0,1,1,1,1,7
5,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0544857848074062e-07,0.0,0.0,4.452395433267052e-07,0.0,0.0,0.0,0.0,1.0196403116836505e-07,0.0,7.526521529758109e-08,1.4689206417401292e-07,1.9490697876202785,0,1,1,0,1,1,1,1,0,1,7
3330,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.066512694940994e-07,0.0,0.0,1.9210003955339814e-07,0.0,0.0,0.0,1.0196403116836505e-07,0.0,7.007153402158626e-08,1.3481021434606996e-07,1.92115244772331,1,0,1,1,0,1,1,1,0,1,7
1578,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.099769042411491e-07,0.0,0.0,1.9210003955339814e-07,0.0,2.1136845220166665e-07,0.0,0.0,0.0,1.0134453959962138e-07,1.9746834188563803e-07,1.9465645234824946,1,0,1,1,0,1,0,1,1,1,7
3827,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.643588627845925e-06,2.033256347470497e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0196403116836505e-07,0.0,1.9488782937613396e-07,5.135182453312133e-07,2.6335912706665923,0,0,1,1,1,1,1,1,0,1,7
1674,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4381400493651844e-06,2.033256347470497e-07,0.0,0.0,1.9210003955339814e-07,0.0,0.0,0.0,0.0,0.0,1.8335657236656322e-07,4.48490581373871e-07,2.4446689240314883,0,0,1,1,0,1,1,1,1,1,7
885,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.217943139229625e-06,8.133025389881988e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.708677452242433e-07,9.402113423442068e-07,2.571070241083288e-06,2.734275473774017,0,0,1,1,1,1,1,1,1,0,7
2524,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.465382941768888e-06,0.0,0.0,2.226197716633526e-07,1.9210003955339814e-07,0.0,0.0,0.0,0.0,0.0,2.8801027529856386e-07,7.69926104009796e-07,2.672331291245807,0,1,1,0,0,1,1,1,1,1,7
1598,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0544857848074062e-07,0.0,2.0721355988958834e-07,0.0,0.0,0.0,0.0,1.8466579553655386e-07,0.0,0.0,5.973279339068828e-08,9.636041590500785e-08,1.6104950219490226,0,1,0,1,1,1,1,0,1,1,7
2760,13.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.670831520249628e-06,4.066512694940994e-07,0.0,6.678593149900578e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.7453421047337853e-07,8.394431739757228e-07,2.2407007969587807,0,0,1,0,1,1,1,1,1,1,7
2750,33.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.779803089864441e-06,6.099769042411491e-07,4.144271197791767e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.804207113884766e-07,2.119197613642446e-06,2.7151074695668007,0,0,0,1,1,1,1,1,1,1,7
3390,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0721355988958834e-07,6.678593149900578e-07,0.0,0.0,2.1136845220166665e-07,0.0,0.0,0.0,1.0864413270813128e-07,2.1489394564870395e-07,1.9761428989045162,1,1,0,0,1,1,0,1,1,1,7
1581,16.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.28717725569185e-06,6.099769042411491e-07,2.0721355988958834e-07,0.0,1.9210003955339814e-07,0.0,0.0,0.0,0.0,0.0,4.296467759375985e-07,1.022604653590701e-06,2.379551658903402,0,0,0,1,0,1,1,1,1,1,6
1607,16.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.28717725569185e-06,2.033256347470497e-07,2.0721355988958834e-07,0.0,0.0,0.0,0.0,1.8466579553655386e-07,0.0,0.0,3.882382245865042e-07,1.0228840136933931e-06,2.634002910175897,0,0,0,1,1,1,1,0,1,1,6
1695,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.033256347470497e-07,2.0721355988958834e-07,0.0,0.0,0.0,0.0,1.8466579553655386e-07,1.0196403116836505e-07,0.0,6.97169021341557e-08,9.43824538830202e-08,1.351856799685281,1,0,0,1,1,1,1,0,0,1,6
1713,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0544857848074062e-07,4.066512694940994e-07,0.0,2.226197716633526e-07,0.0,1.962237908788118e-07,0.0,0.0,0.0,0.0,1.0309434105170045e-07,1.4504914134885896e-07,1.4055920108660729,0,0,1,0,1,0,1,1,1,1,6
2561,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0544857848074062e-07,1.0166281737352485e-06,0.0,2.226197716633526e-07,0.0,1.962237908788118e-07,0.0,0.0,0.0,0.0,1.6409203147581535e-07,3.1526767338524664e-07,1.9201155534255263,0,0,1,0,1,0,1,1,1,1,6
29,52.0,21.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0683326080998513e-05,4.269838329688044e-06,6.21640679668765e-07,0.0,0.0,0.0,0.0,1.8466579553655386e-07,0.0,0.0,1.5759470885891876e-06,3.4632903726072893e-06,2.19745361523905,0,0,0,1,1,1,1,0,1,1,6
3094,22.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.519868726576294e-06,6.099769042411491e-07,0.0,0.0,0.0,0.0,2.1136845220166665e-07,0.0,1.0196403116836505e-07,0.0,5.443178114187474e-07,1.4100252013961907e-06,2.5899689022327887,0,0,1,1,1,1,0,1,0,1,6
211,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232691470884444e-06,6.099769042411491e-07,2.0721355988958834e-07,2.226197716633526e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.2725017066785338e-07,4.0382486681876565e-07,1.7762241639516185,0,0,0,0,1,1,1,1,1,1,6
227,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0544857848074062e-07,6.099769042411491e-07,2.0721355988958834e-07,0.0,1.9210003955339814e-07,0.0,0.0,0.0,0.0,0.0,1.2147390821648762e-07,1.962316439913778e-07,1.6140934092695822,0,0,0,1,0,1,1,1,1,1,6
3812,10.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0544857848074063e-06,1.2199538084822981e-06,0.0,0.0,0.0,0.0,4.227369044033333e-07,1.8466579553655386e-07,0.0,0.0,3.8818422932295917e-07,7.004075894506975e-07,1.8038527876138042,0,0,1,1,1,1,0,0,1,1,6
3576,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4381400493651844e-06,2.033256347470497e-07,0.0,2.226197716633526e-07,0.0,0.0,0.0,0.0,1.0196403116836505e-07,0.0,1.9660494869439518e-07,4.4509790224045407e-07,2.2627692144744525,0,0,1,0,1,1,1,1,0,1,6
1744,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8490372063266657e-06,4.066512694940994e-07,2.0721355988958834e-07,2.226197716633526e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.6855218073737063e-07,5.73061769960376e-07,2.133099267564072,0,0,0,0,1,1,1,1,1,1,6
2501,7.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4381400493651844e-06,6.099769042411491e-07,4.144271197791767e-07,0.0,0.0,1.962237908788118e-07,0.0,0.0,0.0,0.0,2.658767864264322e-07,4.6471826392229425e-07,1.7472136202789745,0,0,0,1,1,0,1,1,1,1,6
3579,30.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.163457354422219e-06,2.4399076169645963e-06,4.144271197791767e-07,0.0,0.0,0.0,0.0,0.0,1.0196403116836505e-07,0.0,9.119756122334357e-07,1.9946179547104104e-06,2.1868997788748135,0,0,0,1,1,1,1,1,0,1,6
260,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.217943139229625e-07,0.0,2.0721355988958834e-07,0.0,1.9210003955339814e-07,0.0,2.1136845220166665e-07,0.0,0.0,0.0,1.4324763655676155e-07,2.5704810353744933e-07,1.7931799205888244,0,1,0,1,0,1,0,1,1,1,6
835,190.0,25.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.903522991134072e-05,5.083140868676242e-06,0.0,4.452395433267052e-07,0.0,1.962237908788118e-07,0.0,0.0,0.0,0.0,4.475983411422247e-06,1.2245089548040667e-05,2.7356705455472885,0,0,1,0,1,0,1,1,1,1,6
1892,3.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,6.16345735442222e-07,0.0,0.0,4.452395433267052e-07,0.0,3.924475817576236e-07,0.0,1.8466579553655386e-07,0.0,0.0,1.6386986560631046e-07,2.3516035863730634e-07,1.434168148932459,0,1,1,0,1,0,1,0,1,1,6
7,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.033256347470497e-07,2.0721355988958834e-07,0.0,0.0,1.962237908788118e-07,0.0,0.0,1.0196403116836505e-07,0.0,7.087270166838149e-08,9.600336480712401e-08,1.3526801509642088,1,0,0,1,1,0,1,1,0,1,6
2213,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.033256347470497e-07,2.0721355988958834e-07,0.0,1.9210003955339814e-07,0.0,2.1136845220166665e-07,0.0,0.0,0.0,8.140076863917029e-08,1.0519662519907649e-07,1.2907439642049914,1,0,0,1,0,1,0,1,1,1,6
76,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.033256347470497e-07,0.0,2.226197716633526e-07,0.0,0.0,0.0,3.693315910731077e-07,1.0196403116836505e-07,0.0,8.972410286518751e-08,1.3216118859929382e-07,1.471333243346142,1,0,1,0,1,1,1,0,0,1,6
901,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.226197716633526e-07,1.9210003955339814e-07,1.962237908788118e-07,0.0,0.0,1.0196403116836505e-07,0.0,7.129076332639276e-08,9.691846420472204e-08,1.3575770826488955,1,1,1,0,0,0,1,1,0,1,6
2683,7.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,1.4381400493651844e-06,0.0,0.0,2.226197716633526e-07,5.763001186601944e-07,0.0,0.0,5.539973866096616e-07,0.0,0.0,2.791057326298393e-07,4.6878580699898826e-07,1.678997786268548,0,1,1,0,0,1,1,0,1,1,6
999,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.16345735442222e-07,4.066512694940994e-07,2.0721355988958834e-07,0.0,0.0,0.0,2.1136845220166665e-07,0.0,0.0,0.0,1.4415790170275764e-07,2.1731860797092903e-07,1.5064589558408554,0,0,0,1,1,1,0,1,1,1,6
2083,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.341663040499256e-06,0.0,0.0,2.226197716633526e-07,0.0,0.0,2.1136845220166665e-07,0.0,1.0196403116836505e-07,0.0,5.87761529553264e-07,1.6727675248913934e-06,2.845512830483373,0,1,1,0,1,1,0,1,0,1,6
355,17.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.4926258341725907e-06,1.0166281737352485e-06,0.0,0.0,0.0,0.0,0.0,1.8466579553655386e-07,1.0196403116836505e-07,0.0,4.795883834612758e-07,1.1043558205450365e-06,2.302235906936839,0,0,1,1,1,1,1,0,0,1,6
2056,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,6.16345735442222e-07,0.0,0.0,4.452395433267052e-07,1.9210003955339814e-07,0.0,0.0,0.0,2.039280623367301e-07,0.0,1.4576133806590553e-07,2.2214752845720064e-07,1.5230048716324416,0,1,1,0,0,1,1,1,0,1,6
2031,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0272428924037031e-06,0.0,0.0,2.226197716633526e-07,1.9210003955339814e-07,1.962237908788118e-07,0.0,0.0,0.0,0.0,1.6381864944992658e-07,3.182989902865018e-07,1.941810717417696,0,1,1,0,0,0,1,1,1,1,6
2022,68.0,31.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3970503336690363e-05,6.303094677158541e-06,4.144271197791767e-07,0.0,1.9210003955339814e-07,0.0,0.0,0.0,0.0,0.0,2.088012517318148e-06,4.612960672902829e-06,2.2091533069431777,0,0,0,1,0,1,1,1,1,1,6
736,18.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.6980744126533315e-06,8.133025389881988e-07,2.0721355988958834e-07,0.0,0.0,0.0,0.0,0.0,2.039280623367301e-07,0.0,4.922518573867848e-07,1.154634169310256e-06,2.3451402731343642,0,0,0,1,1,1,1,1,0,1,6
2633,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.643588627845925e-06,2.033256347470497e-07,0.0,0.0,0.0,1.962237908788118e-07,0.0,1.8466579553655386e-07,0.0,0.0,2.2278038490083402e-07,5.076108663262204e-07,2.2775035432214965,0,0,1,1,1,0,1,0,1,1,6
2790,26.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.341663040499256e-06,8.133025389881988e-07,4.144271197791767e-07,0.0,0.0,1.962237908788118e-07,0.0,0.0,0.0,0.0,6.765616490145443e-07,1.6609141399543584e-06,2.454571117445816,0,0,0,1,1,0,1,1,1,1,6
1218,42.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,8.628840296191107e-06,1.8299307127234473e-06,0.0,0.0,5.763001186601944e-07,0.0,0.0,0.0,1.0196403116836505e-07,0.0,1.1137035158743114e-06,2.702770071781332e-06,2.4266129826854757,0,0,1,1,0,1,1,1,0,1,6
1223,13.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.670831520249628e-06,2.033256347470497e-07,2.0721355988958834e-07,0.0,0.0,0.0,0.0,1.8466579553655386e-07,0.0,0.0,3.26603651042282e-07,8.289901346421445e-07,2.5374376196819926,0,0,0,1,1,1,1,0,1,1,6
3868,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.8490372063266657e-06,2.033256347470497e-07,0.0,0.0,0.0,0.0,0.0,1.8466579553655386e-07,2.039280623367301e-07,0.0,2.440956698946999e-07,5.715613172279117e-07,2.3405874374200644,0,0,1,1,1,1,1,0,0,1,6
288,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0544857848074062e-07,4.066512694940994e-07,2.0721355988958834e-07,0.0,0.0,1.962237908788118e-07,0.0,0.0,0.0,0.0,1.0155371987432402e-07,1.4371423369031902e-07,1.4137626627731386,0,0,0,1,1,0,1,1,1,1,6
1311,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.4381400493651844e-06,0.0,0.0,6.678593149900578e-07,0.0,0.0,0.0,0.0,2.039280623367301e-07,3.708677452242433e-07,2.6807951719162156e-07,4.6841886880657514e-07,1.7466616157410602,0,1,1,0,1,1,1,1,0,0,6
1071,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0544857848074062e-07,0.0,2.0721355988958834e-07,0.0,0.0,1.962237908788118e-07,0.0,1.8466579553655386e-07,0.0,0.0,7.935517247856946e-08,1.0262086421972978e-07,1.2915567485226787,0,1,0,1,1,0,1,0,1,1,6
613,4.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,8.217943139229625e-07,4.066512694940994e-07,8.288542395583534e-07,4.452395433267052e-07,0.0,1.962237908788118e-07,0.0,0.0,0.0,0.0,2.6987631571809326e-07,3.3929997691391297e-07,1.256776825076044,0,0,0,0,1,0,1,1,1,1,5
581,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.1089715696148125e-07,0.0,2.0721355988958834e-07,2.226197716633526e-07,1.9210003955339814e-07,1.962237908788118e-07,0.0,0.0,0.0,0.0,1.229054318946632e-07,1.4363620912558507e-07,1.1677224892685163,0,1,0,0,0,0,1,1,1,1,5
2479,13.0,6.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,2.670831520249628e-06,1.2199538084822981e-06,0.0,0.0,3.842000791067963e-07,0.0,0.0,5.539973866096616e-07,1.0196403116836505e-07,0.0,4.930946825616749e-07,8.59917574440941e-07,1.7435661917003873,0,0,1,1,0,1,1,0,0,1,5
1673,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.226197716633526e-07,1.9210003955339814e-07,3.924475817576236e-07,0.0,1.8466579553655386e-07,1.0196403116836505e-07,0.0,1.0937972196792934e-07,1.3553842270929157e-07,1.2380230811053374,1,1,1,0,0,0,1,0,0,1,5
3569,16.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.28717725569185e-06,4.066512694940994e-07,0.0,0.0,1.9210003955339814e-07,1.962237908788118e-07,0.0,0.0,1.0196403116836505e-07,0.0,4.1841163867865244e-07,1.0168589674120545e-06,2.4297029602869267,0,0,1,1,0,0,1,1,0,1,5
1116,16.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,3.28717725569185e-06,0.0,0.0,0.0,3.842000791067963e-07,7.848951635152472e-07,0.0,0.0,1.0196403116836505e-07,3.708677452242433e-07,4.929104274706501e-07,1.015848691808421e-06,2.0605014320288313,0,1,1,1,0,0,1,1,0,0,5
