601,980,1103,980,821,776,493,130
144,19,5,18,11,9,7,11
173,18,4,9,3,3,7,6
3102,4983,5257,4779,5255,3446,2881,621
858,485,175,205,238,80,104,41
339,62,6,12,6,5,4,5
731,421,129,87,53,9,12,14
0,0,1,1,1,0,0,0
852,706,259,151,96,36,39,34
1440,1802,1651,1554,2030,1213,1243,394
1762,2041,1956,1984,1717,1750,1019,1006
8,34,0,2,0,0,0,1
99,16,3,6,5,2,5,4
0,0,0,0,0,0,0,0
1040,356,66,67,44,11,31,15
966,1265,1058,888,742,365,239,57
589,386,159,108,103,26,17,9
1742,2547,2532,2243,3481,1152,1142,70
1832,1656,995,730,613,347,439,300
953,609,294,222,212,31,35,7
1962,2354,2045,1818,2014,1596,1767,388
0,0,0,0,0,0,0,0
864,739,345,247,196,41,28,12
56,1,0,8,2,0,2,2
1980,2861,2666,2105,2224,1680,1806,296
698,600,408,304,412,147,120,16
1136,1533,834,672,348,130,78,24
2,2,0,0,0,0,0,0
370,66,9,18,9,11,8,7
195,39,8,12,2,3,4,10
346,193,124,94,96,23,29,7
121,42,4,1,2,1,1,1
94,43,12,8,3,3,2,0
814,1354,1510,1355,1116,793,621,116
736,158,40,19,13,8,12,21
124,9,8,3,3,0,4,6
986,1384,1341,1285,1453,1069,1297,117
1531,3273,4021,3926,3712,3427,2915,601
3276,5273,5419,4546,5126,3004,2723,677
1489,2054,1733,1879,1707,811,893,213
176,56,11,13,8,14,4,9
951,454,135,88,37,22,30,28
1873,2339,2707,2408,3603,2751,3401,1924
762,238,52,32,14,15,7,20
15,0,0,0,0,0,1,0
415,199,55,43,29,4,5,1
0,0,0,0,0,0,0,0
423,170,64,32,10,16,11,8
1302,410,51,75,22,20,31,40
1440,752,236,163,91,22,23,18
840,606,240,258,183,50,37,7
195,75,11,14,4,1,2,4
637,234,57,47,22,22,20,28
2282,3016,3039,2611,3591,2157,2219,598
1437,328,48,58,30,17,46,35
1350,1078,521,452,330,89,68,14
795,169,23,36,18,9,11,17
1010,536,172,179,79,30,33,33
2355,1911,875,635,497,85,72,31
8,2,1,0,1,0,1,0
247,52,4,14,6,2,4,4
509,321,39,20,20,18,32,12
101,37,10,6,2,4,1,2
1011,391,75,75,38,9,20,12
536,157,24,19,12,15,6,12
1,2,0,0,0,0,0,0
425,133,30,24,12,9,7,9
78,4,0,3,1,0,0,1
562,122,21,14,9,7,7,7
1114,1782,1867,1973,1673,1207,1011,228
893,1002,310,282,191,100,44,25
344,51,5,14,4,3,3,7
4,1,0,0,0,0,0,0
1695,2341,2087,1992,1870,648,403,76
1158,742,237,168,80,46,36,37
240,41,3,4,3,4,3,4
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
208,60,6,22,11,5,3,10
230,40,3,9,6,1,3,4
268,67,25,12,6,2,3,5
542,303,125,55,60,11,14,13
648,511,165,87,49,25,24,12
1457,2523,2875,2435,2879,1769,1543,392
283,89,8,13,8,1,3,5
829,284,68,48,34,12,21,18
268,28,6,7,6,2,4,6
2537,5003,7905,7481,8849,9695,10463,6205
577,584,385,226,228,182,980,973
415,158,40,41,26,20,18,4
486,336,61,30,19,5,5,2
446,163,26,25,9,6,14,2
2750,4201,3958,3825,3238,2473,2055,886
569,142,21,21,4,2,5,3
2186,3186,2388,1998,1850,1198,905,413
325,105,19,15,7,5,8,3
459,73,18,27,19,10,11,10
512,155,65,51,63,34,43,14
