5,27
77,64
109,87
0,0
0,0
2,12
1,1
1987,968
445,522
365,162
0,0
62,69
47,367
2,1
732,1699
8,5
498,1011
62,801
109,522
44,518
674,520
429,362
79,47
231,250
0,16
89,333
36,50
27,86
4,95
1885,1154
76,152
1021,775
19,105
1076,656
479,928
5,269
112,307
941,487
617,373
35,186
1215,1548
131,282
0,0
0,0
206,256
671,555
2,8
698,529
453,453
152,326
635,552
232,461
255,340
328,287
384,461
494,437
738,456
0,0
0,0
216,335
838,1048
95,180
15,363
0,0
0,0
15,42
0,0
39,499
17,866
0,0
1,179
2493,4780
38,420
0,0
55,434
5,1
58,1964
0,0
1300,1167
574,638
592,603
314,774
23,318
88,569
115,519
0,0
30,221
0,50
70,501
207,191
139,228
155,1279
77,651
0,0
452,572
295,560
232,317
0,0
50,512
87,300
477,773
1,1
331,1702
9,281
214,378
406,443
348,2973
199,1725
29,2206
0,0
16,30
0,0
134,869
537,672
64,227
1,0
4,5
372,823
66,300
41,72
0,0
19,48
0,0
676,1129
0,0
19,97
1518,1257
118,162
4,5
4,239
257,1238
835,1023
1101,1372
0,0
9,226
1121,1725
1132,1056
5,9
13,112
0,9
785,1052
804,1048
492,275
469,421
548,1235
472,1582
1078,896
0,0
361,223
101,248
877,763
154,367
94,411
817,1490
597,618
29,225
0,0
359,282
724,604
292,112
1428,1867
0,0
772,451
3,398
94,881
316,360
97,848
683,824
94,233
0,0
126,600
350,417
96,119
234,308
611,321
1552,1217
977,673
928,774
187,830
243,758
779,1238
2182,2123
1081,1181
834,598
451,371
116,354
431,1947
159,127
1,21
5,185
1042,1095
784,1446
323,305
382,353
994,1737
309,247
89,447
1025,834
5,17
0,0
894,1082
1840,1263
977,1255
141,309
237,320
239,341
151,307
780,1339
792,534
770,870
7,20
871,793
0,7
0,1
0,0
607,510
229,160
72,71
731,876
633,988
21,535
299,1648
0,0
456,1072
383,419
830,780
0,1
164,74
0,0
1581,1921
442,895
17,286
71,486
509,913
8,263
75,554
0,0
28,274
24,53
642,274
22,70
892,802
1,2
648,701
637,460
314,147
2,72
29,12
65,224
1053,807
11,81
212,721
23,392
207,619
82,525
385,268
638,1369
19,183
771,874
0,7
28,346
0,0
451,544
1680,2269
594,2054
116,476
76,319
1119,1342
559,850
1172,1802
613,497
957,1115
1337,1581
242,732
1,0
168,250
8,287
129,55
258,457
376,604
0,0
242,458
3,0
179,557
20,412
4,445
142,389
3,0
277,382
1471,1617
12,18
0,0
0,0
179,388
227,224
123,291
194,383
937,746
306,592
295,395
243,765
102,360
514,628
46,133
362,519
4,559
99,598
59,740
3,1
109,617
279,205
398,553
182,981
216,705
8,26
0,0
0,0
204,360
0,0
301,540
434,635
0,0
346,805
470,512
90,83
780,450
546,379
656,620
172,412
167,179
136,259
302,550
573,471
0,0
527,446
61,538
308,748
1694,1291
159,302
0,0
0,0
373,732
151,358
25,9
543,584
169,549
1072,1446
1,127
112,277
288,577
683,1161
0,0
1410,574
85,334
5,24
298,237
0,0
1338,1313
0,0
981,431
0,1
78,140
296,362
26,544
137,545
0,0
95,111
0,0
608,1402
152,900
315,501
1620,2022
0,1
131,312
538,964
605,500
48,411
30,285
230,643
405,684
580,892
321,338
161,280
91,171
34,146
377,333
2,59
98,549
207,1002
54,560
166,5159
0,0
401,626
517,483
4,20
1133,1058
10,120
1,282
576,331
1381,922
1014,472
1442,1460
590,507
88,594
1357,1266
151,166
23,14
528,1134
5,9
91,314
140,1023
0,0
11,12
704,945
483,534
415,317
234,457
244,687
276,635
1082,998
467,523
2,40
48,30
1,0
1106,1085
549,696
10,0
708,1490
32,121
610,605
1470,962
5,6
26,229
118,191
1705,1202
131,165
1013,1072
2380,2428
897,761
0,0
234,181
0,0
121,463
2183,1774
75,151
652,301
416,202
0,0
0,0
277,474
484,312
757,683
35,60
441,279
2,8
0,0
20,114
19,193
300,531
1,0
185,367
0,0
72,266
181,356
0,0
564,294
421,1080
858,565
28,20
7,459
398,400
0,0
501,1405
970,1380
554,678
347,508
1188,1228
104,447
66,172
28,713
110,1153
101,621
47,103
252,683
0,0
266,347
5,151
108,78
125,264
527,1048
8,29
247,950
158,268
1532,1679
342,572
21,38
201,258
1598,1289
1851,1600
3,114
183,415
313,972
0,0
0,0
0,0
17,31
160,1824
49,144
0,0
160,145
662,664
1349,787
0,0
333,255
22,104
6,119
392,1688
14,748
0,0
1,8
0,0
160,588
0,0
11,104
559,596
20,121
219,731
0,0
772,1392
328,1773
438,817
15,70
383,755
0,0
135,210
252,685
667,1247
586,269
298,530
991,1526
115,248
4,13
479,877
544,658
467,459
236,406
417,238
192,326
577,623
0,0
402,806
71,458
607,857
435,909
256,2569
1507,1840
342,597
574,506
10,150
32,46
20,58
0,0
0,0
0,0
124,904
0,0
182,224
976,417
2,3
427,1991
17,799
0,0
1,11
831,428
21,937
920,553
547,565
788,487
15,226
13,22
0,2
54,442
0,0
215,987
12,431
41,143
0,0
47,84
5,570
0,0
0,0
31,445
418,706
1,1
327,584
145,102
0,0
65,74
548,291
1138,2252
505,1477
624,317
964,1335
9,397
0,0
129,1411
705,744
0,4
1,23
140,1243
1089,1975
8,458
4,18
316,378
1,8
2684,2044
58,400
0,0
0,0
231,536
71,50
840,793
436,537
0,0
120,243
57,339
221,473
402,1045
479,787
176,958
1042,2898
39,231
547,545
3620,4259
2087,5190
989,2660
6,7
22,127
93,313
102,314
225,254
234,760
320,234
300,325
6,119
708,505
333,635
438,1459
391,309
232,407
666,622
53,168
757,403
865,764
979,1006
154,645
530,404
66,225
631,747
894,1052
21,84
0,0
0,0
657,385
445,274
1256,981
472,368
278,389
0,1
7,0
42,1183
143,427
390,1268
243,309
43,309
464,681
208,733
91,804
144,274
0,0
0,0
100,253
0,0
1,1
1,2
1564,1598
645,1435
65,1015
351,382
12,213
377,432
41,916
2,2
0,0
1204,981
791,649
239,675
0,0
9,81
445,217
407,479
218,515
50,405
281,433
83,363
492,226
277,614
348,244
38,346
852,302
4,27
103,75
119,238
520,756
1,1
322,546
716,462
644,1266
375,497
1090,836
0,23
8,147
772,671
20,106
965,968
193,445
0,0
646,885
1,7
954,818
1625,1050
718,297
1487,1483
253,213
268,445
2,2
187,173
255,391
102,842
875,1320
340,1194
1087,848
338,247
2,34
392,724
392,362
142,532
738,1571
0,0
428,1609
2010,1133
940,1342
55,149
33,229
42,29
72,23
70,50
516,891
454,859
325,333
520,691
272,278
2196,3150
1543,1570
465,1100
250,444
248,497
291,501
442,495
338,549
89,421
4,11
20,7
331,381
20,19
338,467
298,197
72,272
492,399
373,365
891,722
415,668
449,380
292,1375
216,358
384,623
5,103
113,314
270,530
120,153
446,1012
820,581
920,712
127,136
953,673
1246,2260
453,273
97,163
41,196
198,446
19,561
85,85
749,1076
3,98
137,431
14,310
292,509
0,0
43,85
390,456
37,17
1,5
3427,3699
42,1012
1151,1039
119,580
10,20
401,595
0,0
13,23
93,291
0,0
549,1822
21,459
604,549
146,923
275,1091
25,51
12,23
731,1725
31,88
163,242
797,1133
138,419
3,115
483,879
239,457
132,194
414,642
810,2613
48,78
1040,713
206,316
0,0
1218,1065
638,433
784,651
164,111
3482,3601
589,3334
0,0
149,441
168,160
42,108
1037,1118
111,1608
49,79
0,0
26,397
1111,1490
0,0
0,0
267,479
0,0
0,0
0,0
0,10
250,953
40,291
235,431
92,237
5,355
15,448
0,26
277,1048
48,418
376,1027
4,79
12,26
11,82
801,1079
0,0
91,512
77,937
1,21
10,6
7,7
0,1
103,368
1672,2045
70,91
25,534
0,0
153,207
1111,1598
350,746
136,430
344,548
612,440
25,308
0,0
2,35
28,11
664,784
1547,2007
980,744
0,0
87,659
0,0
171,812
0,0
0,0
424,335
90,508
16,94
214,237
571,689
877,1200
211,201
75,313
198,275
288,559
880,1066
448,475
2129,1192
795,657
581,412
101,319
190,222
95,394
583,883
387,464
326,420
4,22
818,1486
537,281
1016,911
662,611
239,620
793,618
96,158
115,131
209,474
3,540
2,13
1331,1009
665,297
323,512
0,0
0,0
0,0
245,499
242,393
802,493
422,506
164,199
19,55
714,440
57,279
65,669
605,889
2,8
30,64
581,942
646,1776
732,1082
680,622
742,853
170,217
0,0
186,445
197,453
375,1259
32,113
256,498
287,301
99,62
412,381
60,95
941,980
341,1161
786,697
19,378
317,395
28,309
746,1022
527,283
268,346
135,784
1192,915
403,291
208,603
106,545
845,914
758,780
787,1070
1367,1135
0,0
0,12
0,22
338,178
332,393
672,920
4,43
686,823
32,22
1414,1620
283,198
25,347
638,1372
0,0
407,326
889,673
768,716
810,541
17,377
1011,970
269,467
212,426
715,955
212,442
26,31
106,185
1889,1643
206,244
485,448
786,1076
0,1
47,113
1391,1539
260,436
36,269
1848,2565
20,25
43,20
1,10
551,559
18,227
245,302
0,1
1304,818
1973,1587
17,20
546,367
356,668
924,1236
10,10
0,0
219,643
57,121
59,288
0,0
52,68
0,0
77,1013
0,0
238,248
393,452
147,448
0,0
127,382
0,0
95,518
615,811
140,141
721,1088
0,0
3,4
668,675
78,377
0,1
35,168
65,103
71,68
0,0
645,474
0,0
612,428
327,325
610,269
24,18
395,228
856,751
1521,1207
420,371
113,253
97,66
0,0
119,519
498,679
620,622
1617,1278
689,535
274,293
1052,863
152,251
825,1041
85,345
4,5
64,171
1,0
45,117
10,32
3,26
0,0
101,158
90,361
1,19
45,162
53,381
431,931
399,655
31,422
6006,16185
10,6
1,24
729,918
38,92
0,0
159,170
9,299
39,73
247,593
34,217
350,638
20,139
264,388
846,834
468,425
427,536
108,269
465,383
342,371
973,1086
185,471
151,782
483,980
191,289
44,313
187,332
258,539
207,160
675,733
354,564
39,316
173,781
3,23
430,211
29,232
72,260
310,718
753,757
85,404
104,597
26,246
15,22
1463,1143
6,104
142,491
1369,861
854,868
0,0
487,511
1,0
170,198
566,594
258,635
200,125
383,445
28,260
9,394
49,862
370,715
439,974
1318,1281
594,528
42,196
103,511
104,251
93,348
0,0
408,1159
791,391
78,530
14,117
10,163
0,0
87,393
1,0
938,442
288,596
0,0
121,477
93,214
417,1576
0,0
16,86
209,1432
0,7
0,22
783,1207
0,0
4,79
378,912
33,250
17,148
469,781
648,777
212,690
56,45
1,5
22,96
17,124
33,1008
350,624
388,1183
27,397
1,22
0,0
170,186
1624,2589
24,192
5,5
336,324
199,581
388,361
21,489
128,101
607,444
1117,634
642,605
88,281
93,575
122,304
4,34
18,329
264,389
621,1986
1547,1190
0,0
0,0
33,1033
42,853
679,804
0,0
201,157
355,1196
67,376
21,222
1106,1549
1,28
571,1805
1,2
84,701
43,486
16,644
370,595
378,505
42,212
3,76
64,210
147,629
819,702
55,24
107,231
56,290
0,0
1640,1477
290,504
1181,655
1013,755
0,0
500,456
4,10
3,4
0,0
2,0
30,280
201,999
1,55
1,0
17,251
86,197
0,0
288,260
422,943
0,3
78,354
83,127
6,149
211,290
9,356
0,2
21,423
499,423
55,622
0,4
23,28
38,243
0,0
61,145
58,316
123,108
15,39
1,1
623,953
704,999
0,17
36,248
197,180
0,36
12,493
750,431
248,124
0,0
693,696
98,490
22,406
532,966
414,898
172,466
270,766
736,1364
106,311
7,10
47,683
567,1023
24,32
1219,1494
163,381
270,338
118,703
65,722
926,1247
359,796
234,603
6,756
453,1217
437,683
67,270
1162,2351
258,1130
281,328
15,61
108,726
6,254
1248,2088
181,745
71,202
86,350
364,830
707,886
83,661
24,340
304,1451
46,177
649,902
586,487
305,856
799,1385
0,0
114,523
340,587
192,214
75,321
313,613
207,712
39,519
48,349
249,1317
226,1034
15,216
481,347
594,672
515,515
393,768
371,551
16,14
511,340
0,0
775,702
52,171
8,100
0,0
47,304
431,363
17,20
81,347
483,373
35,344
489,647
1211,892
597,526
126,732
540,996
101,606
1,0
54,178
84,310
10,79
5,21
406,491
55,618
398,444
363,963
0,0
377,365
450,548
23,149
122,564
0,0
35,67
46,241
156,272
254,254
91,151
0,0
330,761
42,603
0,0
355,400
305,222
647,471
25,39
392,603
447,546
35,387
304,1137
24,406
1411,1468
398,262
506,781
1098,820
120,569
549,306
112,447
180,695
1340,999
1,1
510,837
150,161
114,437
13,61
588,415
379,681
541,384
211,602
27,12
465,824
673,793
467,497
221,365
802,649
0,0
83,715
550,576
0,0
87,134
609,642
0,3
207,1054
10,2
125,226
178,160
40,32
63,388
625,272
128,339
621,866
0,0
1261,481
1272,1199
632,442
36,426
351,468
0,0
1,2
898,1337
262,904
383,545
10,167
83,497
12,51
30,413
0,3
80,267
0,0
634,1100
174,546
1861,2469
313,618
275,633
721,599
948,787
45,344
252,607
366,551
343,463
7,330
440,750
281,261
384,407
1007,578
532,544
479,521
134,611
870,1152
17,41
84,837
0,0
240,514
0,0
4,4
1078,702
39,344
624,386
350,617
494,458
1118,1901
0,0
1314,747
820,655
46,474
206,612
358,1139
858,703
515,567
1589,832
737,281
307,291
1771,1371
765,1599
25,105
27,660
0,0
596,637
715,403
203,288
0,0
19,221
529,467
0,0
0,0
0,0
28,14
205,418
471,856
106,239
0,0
1,0
125,222
549,603
2558,4505
1295,840
0,1
951,664
0,0
352,163
328,407
535,579
257,644
0,0
0,1
0,0
1339,1039
392,405
1,19
0,0
138,594
252,414
584,893
283,181
8,8
550,930
0,0
0,0
2,215
0,0
383,362
920,836
4,6
74,879
326,578
806,629
129,431
0,1
23,141
486,579
157,120
151,95
485,264
425,782
1,23
2,0
415,335
349,515
202,738
0,0
1027,1113
0,0
413,487
555,402
222,289
0,0
182,611
0,19
4,2
259,433
1007,618
318,718
836,808
100,108
31,517
535,734
1744,1192
20,34
707,335
406,639
377,441
783,907
327,141
612,1669
645,1706
15,92
230,414
352,684
2206,1479
2308,1796
3,48
159,74
276,331
491,329
11,20
29,515
317,349
1952,1849
167,252
123,31
34,403
403,670
399,349
521,555
812,455
715,910
1269,820
1,1
1222,1312
758,504
3921,2672
493,610
1041,1414
196,149
190,102
397,243
91,747
288,774
262,676
304,297
29,49
487,637
0,1
219,334
91,180
517,1160
1527,1346
489,742
150,197
294,180
544,1154
651,834
374,302
0,0
0,0
0,2
610,970
1,28
235,514
147,241
1045,898
63,55
0,0
517,475
27,391
218,343
383,1485
523,844
277,894
11,40
0,0
255,286
100,318
131,153
486,917
247,270
0,0
544,732
5,47
1194,1342
26,319
0,13
281,163
169,262
132,518
468,572
3,0
5995,3217
131,317
208,409
580,295
0,0
56,116
0,0
0,1
895,965
136,937
1927,2138
3,0
5,130
615,1050
80,82
37,43
401,689
1319,1588
93,67
1516,1057
861,771
0,0
924,1085
2006,2245
914,841
1152,649
108,205
327,583
893,885
197,602
310,204
847,1322
453,772
66,272
144,1580
1018,1598
0,0
946,496
0,0
1028,768
675,560
1060,1577
1215,1203
146,433
10,114
1686,1160
369,363
393,204
0,0
2,237
1487,2097
1339,1041
119,195
1127,967
169,910
1033,949
114,395
2339,2260
925,1336
36,220
382,326
868,521
103,580
1607,1448
241,252
95,1268
669,2003
1160,2192
0,0
871,900
306,1438
580,749
34,69
1492,964
541,386
847,833
1993,1236
142,472
313,506
8,7
445,381
833,865
743,807
149,153
573,464
53,331
2509,2349
4502,3866
608,821
387,272
512,937
49,1903
813,574
86,325
774,954
624,371
796,758
773,343
112,213
8,382
177,317
99,461
765,417
1312,654
119,1198
2,20
694,601
1121,1146
1423,858
2,0
228,394
1,19
313,510
384,464
256,462
417,588
186,1414
805,1106
