53,49
264,358
692,733
936,1348
71,20
136,94
1514,1667
1334,1736
693,871
875,968
982,1291
327,538
867,1369
409,328
1301,1813
654,740
1964,2375
1789,3789
1388,1793
937,1265
1112,1366
957,1073
399,462
1102,1548
16,39
1094,1548
394,391
515,700
32,400
1875,2674
976,1516
2551,4048
388,440
1342,1547
1701,1481
526,834
511,1065
1224,1374
976,1055
935,1379
2576,3499
846,1252
946,1481
623,914
957,1561
1443,1208
19,9
893,984
1089,2234
1231,1638
1073,1703
834,970
839,1249
821,929
1204,2294
894,1162
976,1123
50,32
1309,1607
1373,1638
1763,2887
617,492
199,622
591,909
1451,2154
110,119
744,1087
1390,1613
940,1620
2615,2719
1290,2394
4368,4674
268,429
144,146
1104,1086
251,873
1416,2173
233,250
1660,2581
953,788
1808,1315
2813,3212
564,540
1306,1402
1077,1385
1128,1711
701,806
42,86
1072,1101
1507,1389
709,830
1372,2646
1585,1900
667,669
1133,1531
1107,1427
1122,1284
760,1055
1045,1552
1119,1149
1123,1750
2973,4138
1136,2186
426,523
755,948
1695,1984
1376,2053
1157,1678
1105,2396
667,975
5882,251
900,1321
1301,1320
1084,1241
123,340
105,41
434,340
1304,1334
337,351
120,267
1573,2510
691,523
905,1009
2012,2326
816,970
258,718
6554,8278
799,923
118,142
725,1857
1666,1457
1654,2348
1724,1953
1067,1613
118,179
1303,1817
1570,1909
321,132
589,570
1099,1752
2107,2901
2165,3111
974,1306
1541,1828
1095,1207
1640,2522
1225,1357
1358,1855
552,393
571,894
1450,2233
774,1162
694,642
3507,4059
1376,1936
348,1344
895,771
849,588
799,998
1051,1222
2114,2989
1143,1599
847,668
101,617
1233,2114
1031,1137
1058,1702
1499,2112
1300,971
591,887
1168,1476
1724,1823
1337,1194
872,1043
1309,1212
1965,2377
964,1240
1817,2463
949,846
1437,1751
2281,2562
2073,2695
2552,2931
1211,1198
1240,1268
508,549
1309,2274
1726,2820
752,709
401,626
2141,2165
1259,1343
1371,1737
818,996
1282,1809
1720,1421
871,620
1755,1577
966,320
1608,1650
