Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2,Estimated_Read_Number_t3,Estimated_Read_Number_t4,Estimated_Read_Number_t5,Estimated_Read_Number_t6,Estimated_Read_Number_t7,Estimated_Read_Number_t8,Estimated_Read_Number_t9
-0.001851334139814019,-57.9784815374708,,3182,3526,2680,1983,2279,2311,2123,2003,1380,443
0.0017950017683632407,-75.21745129611264,,2011,2432,2561,2251,2868,2586,2326,2655,1734,628
0.00032333221415939374,-61.22101487432904,,692,807,619,539,560,629,707,590,403,102
-0.005371805569036131,-46.74958075671975,,622,633,405,342,361,289,219,204,114,27
-6.635472153798195e-05,-60.567504242354104,,1489,1722,1786,1303,1559,1445,1255,1284,879,266
-0.0009931173676427144,-52.957376043338506,,562,635,637,508,541,489,414,383,217,51
-0.0022514754072752888,-54.48391300019438,,842,924,955,632,687,575,503,431,268,98
-0.0007873828373396352,-191.18390590826758,,719,817,778,356,275,472,1070,476,361,152
0.00029111782441138207,-82.78562617914436,,538,627,954,676,719,760,624,534,401,120
-0.0014457078987023969,-51.8393703254677,,401,448,394,265,246,283,178,260,152,56
-0.003998766066055448,-53.19177995832152,,1776,1869,1294,893,1032,873,675,705,427,134
0.002136294887352324,-52.32124358297206,,1251,1525,1348,1163,1449,1400,1318,1583,1157,417
0.003117069046970758,-69.74589024910573,,3718,4641,3984,3467,4270,4667,4614,5530,4258,1557
-0.002944798041893578,-139.60024544308752,,1222,1319,700,701,466,730,921,605,455,109
-0.0019828143352368798,-69.16644877791552,,1475,1629,1326,989,1196,1055,1229,995,697,248
-0.006042579484986993,-62.990081456098466,,1024,1026,579,470,568,423,366,331,190,37
-0.013634865993429248,-55.23165127277017,,689,575,229,178,177,160,98,107,52,10
0.006755400361907384,-147.38219883534657,,89,121,356,417,273,435,725,359,454,169
-0.02846788267953523,-23.635867561254305,,318,186,75,22,18,8,4,4,1,0
-0.004953151090577847,-72.03655298264127,,498,512,516,302,343,299,296,255,182,61
-0.0002740304548181538,-54.24432901561231,,1762,2027,1707,1287,1735,1643,1423,1499,1023,338
-0.004329840204362789,-57.15276185400129,,600,626,624,412,468,266,273,166,123,35
0.0007985343979520186,-57.462024349812175,,900,1062,1044,927,1046,1046,881,889,744,224
-0.005005888967585982,-85.2691031170588,,761,781,694,470,547,465,391,352,266,105
-0.005828514001660852,-47.27566574134422,,980,987,805,512,582,424,330,317,154,38
-0.0004960523429137112,-57.06404419764868,,558,638,673,506,622,571,553,426,336,135
-0.004069862057724409,-59.83722463571867,,1355,1423,1168,826,786,767,768,576,384,118
0.005172714570266954,-74.84093835867355,,2456,3221,3163,3205,4553,4995,5352,6369,4863,1987
-0.0034394464284938308,-47.56426227419233,,304,324,346,269,278,171,145,119,72,13
-0.0006043884649167218,-51.57190809621614,,1711,1953,1466,1103,1339,1348,1224,1181,909,287
-0.00952871972805133,-39.149982341464,,91,83,52,34,52,29,44,50,28,8
0.005374730228405304,-79.58625821915948,,400,527,567,544,565,775,782,957,641,184
-0.002079770868885143,-56.72238882511416,,434,478,353,331,366,316,306,280,201,28
-0.0039001566527369145,-161.79827117635847,,1232,1299,1264,874,1254,1109,959,972,643,241
0.001374185276410339,-63.583758598306815,,3270,3915,3371,2685,3691,3352,3111,3508,2503,886
0.0015554536538368818,-77.50899202931564,,918,1103,815,820,843,921,770,900,611,173
0.0012980429016538155,-63.572882966576195,,783,935,794,825,861,895,967,795,624,176
0.001962020777875914,-63.291595222378156,,336,408,522,433,544,569,627,662,518,203
0.007718583512234308,-56.455150786430025,,1832,2554,2535,2218,2913,3317,3782,4852,4300,2243
-0.004958801250188726,-47.58385995393745,,1776,1826,1351,917,1003,876,707,674,416,100
0.0009751119944503418,-65.1370544929444,,2701,3203,3087,2439,3139,2970,2732,2872,1997,758
-0.0037203973641655283,-48.796220132694074,,1892,2004,1499,1023,1153,1004,816,799,583,158
0.0014990954042166348,-108.32793468447778,,1233,1480,991,1027,852,1177,1153,1285,857,250
0.0014571194118298725,-71.23599355570614,,2195,2633,2088,2138,2689,2625,2561,2521,1915,632
-0.004374912499254436,-50.612942074290274,,1857,1936,1450,1039,1005,752,710,605,472,137
-0.06139248173613239,-14.035646152708315,,106,28,3,0,0,0,0,0,0,0
-0.0029133058327744173,-137.08803637789433,,832,898,955,670,927,843,751,755,576,229
0.0074767853483248044,-139.70768477436013,,303,420,927,1065,1221,1543,1719,1654,1269,417
-0.011125781365076715,-44.67032890345716,,531,470,289,186,192,129,95,76,53,16
-0.002471312774617549,-56.35738404684271,,1657,1809,1555,1157,1196,1196,993,980,666,168
0.002533339448185871,-53.87135806939884,,1137,1399,1381,1001,1276,1117,1242,1296,1022,420
0.008247346992781015,-85.55572649737752,,412,581,408,342,488,509,513,639,489,215
0.0011630202403127778,-52.06404871982488,,2160,2573,2255,1901,2305,2219,2150,2080,1591,547
-0.013044895792861125,-25.074288272919087,,38,32,10,8,6,4,4,1,0,0
-0.0012538894388500177,-78.52208794686638,,799,898,622,577,448,580,602,504,359,75
-0.000915609934896968,-62.55663906151241,,1465,1660,1626,1262,1262,1315,1194,1008,658,233
-0.004912440966620472,-61.10607091073584,,745,767,773,436,479,425,403,276,149,45
-0.0005241067472588896,-47.10266821853648,,760,869,742,621,638,638,625,622,416,121
-0.004145532506302034,-108.48574649758923,,1361,1427,1142,658,811,804,940,762,561,223
-0.006679137205155224,-43.794649114929435,,935,922,685,434,444,343,287,285,139,35
0.005821863962067757,-79.52295771243195,,2529,3369,3380,3220,4387,4979,6120,6930,5857,2683
-0.018922889230200825,-35.31573976618968,,781,574,286,132,102,66,42,26,14,2
-0.003927309733671849,-130.28198104650332,,717,755,799,505,720,630,606,598,398,167
-0.004368639002693376,-68.92010218880009,,429,447,446,284,335,274,256,283,207,59
-0.0014132969509245779,-110.99326232212229,,821,919,998,635,836,820,941,711,636,252
-0.003222299712496024,-51.68711654841919,,517,554,341,288,331,308,234,233,155,36
-0.0012650824997102596,-93.60894885147195,,694,779,742,594,752,721,753,808,563,244
0.00044561057033605,-50.066081050895,,205,240,223,188,203,257,188,216,117,29
0.010334687695005467,-79.87950267724769,,1377,2044,2475,2747,4586,5897,6819,9401,8506,4482
-0.00430545940224073,-46.926028788651955,,867,905,612,429,482,457,358,371,208,59
-0.0019021477741223282,-48.79045679843167,,1200,1328,1022,846,904,858,724,746,482,148
-0.00014163116385282727,-49.05027348639937,,1411,1629,1351,1073,1297,1153,1143,1132,808,244
-0.0006893935131576114,-50.71491453397954,,1493,1701,1495,1185,1355,1253,1192,1134,762,213
-0.006720869286231449,-50.44404818578496,,1257,1239,1001,641,529,507,355,291,165,31
