Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2,Estimated_Read_Number_t3,Estimated_Read_Number_t4,Estimated_Read_Number_t5,Estimated_Read_Number_t6,Estimated_Read_Number_t7
-0.016673933210006212,-112.82205636959594,,713,585,265,341,305,270,73,207
0.017731961881458147,-351.59165952893323,,532,998,516,488,442,553,149,1
-0.004790069120360157,-54.57573463165345,,509,556,227,137,75,76,22,8
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
0.016672971004079763,-239.98163643034297,,471,861,1005,1155,399,821,268,511
-0.008340133030837148,-40.18157898221619,,306,307,154,178,119,54,9,20
-0.0024839513721041234,-67.03455673481939,,971,1121,589,547,538,531,147,172
0.018063499463012014,-306.6376832869714,,412,779,569,429,150,237,51,1
0.008298977159422953,-134.36000997526781,,405,605,463,376,168,184,52,0
0.0013901784862529708,-46.30552247398944,,232,294,149,165,75,45,8,4
-0.9999999,-688.7000362001854,,345,0,0,0,0,0,0,0
-0.016545509158002063,-25.91550493801151,,277,228,104,71,25,12,4,3
0.008585472391362987,-155.2485677034648,,403,607,548,394,55,36,7,7
-0.01470273449334609,-41.77773818144111,,200,172,89,112,94,50,12,21
-0.04689015160720829,-12.21763486669784,,65,25,2,0,0,0,0,0
-0.025418598055965372,-18.614283975763662,,240,159,58,26,11,5,1,0
0.049564906722998014,-2175.048533189963,,904,3641,2521,3150,3047,3232,1308,575
0.0229347090397648,-543.5970640991593,,1236,2627,1803,1778,923,838,275,232
-0.0016134389527127767,-56.4852073490046,,865,1020,787,701,328,344,81,151
-0.008948914920380453,-57.84753842346023,,591,584,302,374,293,203,57,108
-0.00429698731517265,-47.19079072038842,,1048,1158,631,527,409,312,80,59
0.002284235602683921,-88.77642686267025,,852,1103,571,439,254,232,57,28
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
0.058655088878410096,-2659.144407296213,,324,1623,3188,2624,651,1385,373,27
-0.008685124657005178,-42.601063828053356,,318,316,134,166,106,56,11,23
0.030184608031762726,-791.1828007799581,,963,2436,1795,1719,950,1033,360,71
-0.0018996471794990415,-38.163585030137995,,69,80,106,57,13,17,6,0
-0.012171214552469773,-39.72310168571457,,475,434,168,170,107,47,9,10
0.015713597081495476,-241.26052771673722,,379,677,548,388,141,226,63,1
-0.018305819564223152,-25.94926931397575,,226,178,73,35,31,25,3,0
0.019511563780179507,-318.43735699343006,,446,873,673,512,377,422,127,1
0.010713275075507431,-299.98661862412905,,661,1047,535,398,206,188,59,0
-0.012654729470125635,-41.16223117364835,,762,689,328,269,167,145,37,29
0.008807110547070878,-126.52788776179081,,618,935,844,624,322,143,34,68
-0.007157424800776184,-48.23224291516777,,968,999,525,429,358,291,89,140
-0.0025456964442077176,-80.9578350812461,,200,230,60,64,13,2,0,0
0.012275953202120226,-254.42630708249868,,501,824,536,295,138,154,37,0
-0.007567520180392804,-126.26143031073626,,619,632,170,186,40,8,1,2
-0.0018832940033954842,-44.86313166318106,,941,1102,763,679,478,351,87,148
-0.9999999,-444.64531029391145,,335,0,0,0,0,0,0,0
-0.003447697636539464,-37.848314060188954,,429,484,288,217,136,87,17,9
0.008674932887427374,-154.76026835574328,,560,845,600,406,110,104,35,7
-0.011405916857470885,-96.35590550420238,,770,717,562,540,397,344,114,297
-0.01595176938188669,-45.48370118606771,,224,187,131,107,71,72,22,51
0.0031179575787417223,-86.11527839882787,,618,816,517,393,147,115,22,15
0.028306268258158067,-229.7568219501468,,254,614,593,563,189,106,17,31
-0.0013262635755289381,-75.5760873825315,,904,1073,643,683,687,541,163,162
0.006419919000404631,-104.83556832872452,,850,1215,793,727,580,447,136,45
0.015409650836194652,-253.5419641180354,,970,1721,1143,1116,882,929,266,184
-0.0002465434535406288,-110.26298691586163,,907,1105,799,852,954,838,293,322
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
0.010476933541718133,-6.390314358909819,,1,1,1,0,0,0,0,0
0.032851284252212815,-38.24264898753161,,3,8,32,12,0,0,0,4
0.015209870734768337,-133.30821250455975,,230,406,253,145,200,241,70,1
-0.005142826251959006,-51.211491608832105,,397,430,171,196,156,73,15,19
-0.0033085915198996767,-69.28513398555998,,424,480,583,504,277,217,57,172
-0.011374542656041564,-28.776306195593936,,78,72,68,12,8,7,1,0
0.013517367035853236,-214.31874014511772,,810,1373,579,529,400,410,104,53
-0.014378828144817037,-25.714062023029662,,170,147,85,41,15,19,2,0
0.017397408799047935,-503.6096574432113,,1710,3182,1707,1636,1430,1487,507,212
-0.004580172964446161,-43.60008263822808,,148,162,162,171,125,123,23,32
-0.005023612987928639,-50.29882829741316,,283,307,94,77,18,8,3,8
0.01522082909879979,-326.95461115315123,,1250,2208,1573,1211,785,609,198,60
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
0.03779719461811763,-1180.7758511380323,,535,1624,1126,903,1338,1166,459,6
-0.01544210398114114,-76.22835818953521,,685,579,360,355,211,192,53,169
-0.012751849481151767,-36.98693155411959,,665,600,325,237,137,123,24,59
-0.019621210646251205,-54.18371730633014,,392,300,123,123,94,79,25,62
-0.0009818439720947342,-29.408788001707062,,108,129,59,33,10,12,5,11
-0.0032179373755097255,-53.86608036274296,,1035,1174,604,614,396,409,103,180
0.07574456731680385,-4154.600004208338,,414,3125,3603,2985,1638,2889,1114,94
0.0066557902272616105,-78.57167764117654,,278,399,406,244,112,199,54,13
-0.00500497398643023,-81.73430300477456,,479,520,325,510,436,214,73,217
-0.011536026985029412,-38.01873296154568,,431,400,158,167,87,41,9,7
-0.010651115517710941,-29.75985622948385,,137,130,49,68,26,10,3,0
0.035894398407780546,-466.1723767522359,,237,687,676,615,364,561,181,5
-0.00013313441576448884,-99.83412121849284,,2136,2610,1471,1322,1035,1009,227,136
-0.008994209456644671,-33.1109393383552,,399,394,191,171,78,63,12,4
0.028208859926768484,-620.066068316021,,495,1194,835,768,703,838,287,3
-0.010490095406819624,-33.42083226835159,,888,846,470,340,169,97,25,41
-0.019614684354852363,-16.866535409691963,,72,55,23,13,7,5,0,0
-0.0015766573406801338,-66.96589273634193,,207,244,84,67,30,13,2,0
-0.011753538176097877,-58.99530578240292,,958,885,463,412,295,248,78,227
0.011342822192092174,-131.02846581955177,,646,1039,672,620,420,297,84,36
0.03246485954195539,-555.9373429373665,,83,221,1385,587,124,189,121,41
-0.0022305359970862387,-53.86650890512128,,1183,1374,892,887,631,467,150,269
-0.036091107194879346,-24.01100110737523,,268,138,32,6,2,0,0,0
0.002908544235167043,-34.226568584743944,,104,136,95,73,57,72,16,0
0.0030610644783202225,-25.550424192544654,,4,5,12,3,0,1,0,0
0.006003205823404949,-84.9320261682755,,606,858,687,927,815,723,258,393
0.020880137405266883,-103.55551778043343,,80,161,226,133,19,31,9,1
0.02725993698839696,-342.98626713441433,,295,695,613,443,173,239,75,2
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
0.041544187797055904,-1745.5846569310218,,658,2186,1578,1428,1371,1745,531,8
-0.002932319691463462,-122.91941200313273,,1187,1356,715,817,968,941,232,302
-0.018808496616173564,-18.986826178039404,,47,36,13,1,2,1,0,0
0.012971545230242694,-324.1571172447663,,642,1074,571,419,561,488,135,1
0.015320687262964941,-232.71446613954993,,761,1347,738,674,449,352,115,24
0.03558964955690543,-1781.133618211282,,851,2451,1601,1461,1903,1832,712,5
0.0030807745164178387,-28.402241883857453,,57,75,38,29,15,11,3,0
0.0016877320890273887,-7.008420964016805,,1,1,0,0,0,0,0,0
-0.004993220413995034,-82.53135495977554,,535,581,172,206,96,26,11,22
-0.009639149153993751,-32.385999823078095,,248,241,181,133,78,61,13,12
0.0031988027440151747,-66.517171976241,,544,720,513,443,213,196,51,40
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
0.010082082495942776,-97.38111167468,,353,551,229,209,135,219,58,50
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
-0.015602925059682197,-64.47923830622163,,426,359,93,95,25,5,4,17
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
-0.005821308634212259,-33.06489352352804,,267,284,144,135,108,72,21,55
-0.01640547316811592,-43.45054737062798,,394,325,113,130,97,56,11,18
-0.010824478996728625,-48.722902202235986,,574,542,275,193,38,35,7,7
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
0.024832273234372752,-419.3812491953198,,182,404,810,586,75,176,32,2
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
-0.017370560726143902,-32.942452341726415,,433,349,178,119,21,16,2,1
-0.0061697036358891975,-50.84654858054199,,825,872,487,464,291,233,69,46
0.015994199777965658,-151.80024021480529,,246,442,381,301,143,198,46,1
0.007561316356214969,-105.1929466776269,,833,1224,1023,1101,977,787,290,216
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
-0.021045575129434137,-29.266969136367315,,50,36,2,4,1,1,0,3
0.00947678978504364,-151.0864640345503,,967,1488,933,818,597,575,154,80
0.018808154855546513,-234.99473162041403,,159,306,567,375,62,102,33,1
0.009251128889304898,-30.98051650102842,,27,41,64,41,17,10,5,0
0.008546828951999503,-57.820439195074414,,62,93,174,98,33,32,7,0
-0.005633106324960642,-28.555581113425372,,74,79,55,60,21,29,6,5
0.01231140297051489,-129.96788967882958,,493,812,394,364,250,337,87,88
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
-0.007495660101174681,-55.22108495092993,,454,464,332,328,284,265,70,160
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
-0.012249500233761004,-44.18432359065085,,549,501,210,157,130,122,22,30
0.023079635133161344,-369.32104064129544,,400,853,591,431,196,321,80,2
0.02135457441116565,-360.792382010603,,448,916,581,458,375,460,121,1
-0.029139650710566962,-22.602533826836655,,138,84,28,7,1,3,0,0
-0.013948957270673995,-40.004651693368814,,654,573,243,132,104,103,23,14
-0.014210529844956968,-82.64933172298701,,603,525,267,307,268,206,69,201
-0.011877750688333542,-167.8495960795475,,782,720,513,582,587,617,217,580
-0.0025657725231437774,-62.095003845421544,,601,692,432,197,135,145,46,13
0.005137815083682811,-66.14229492741029,,185,256,233,138,56,72,12,0
0.006835875002980121,-156.02802541395107,,421,608,316,177,101,114,23,0
0.002536223806838697,-19.5777799800647,,16,20,20,4,0,1,1,0
0.004765021767896982,-86.7851923559021,,360,494,403,238,48,30,15,28
0.0014098366457712189,-174.9625683261683,,853,1081,603,366,254,222,53,0
-0.005688627338589788,-42.61904485227265,,467,499,415,277,123,93,30,56
-0.015537343904449816,-63.23264341144473,,923,779,341,278,224,226,47,109
-0.011565584115875143,-40.62600665772671,,693,643,330,298,162,141,33,26
0.01373932938448763,-175.42237568019615,,357,608,453,338,215,275,66,1
-0.010987085733836537,-40.18625464351588,,804,757,402,329,183,170,46,69
0.010998979283287327,-144.21833449807366,,296,472,443,304,108,134,31,0
-0.0016016094396878247,-49.54119747864593,,719,848,689,652,457,382,109,263
0.004106680904464923,-59.457907235040544,,338,457,311,210,108,57,26,10
0.04958474404465966,-84.21859083181383,,11,44,111,105,32,70,22,14
-0.0001735903030400162,-48.56369252334049,,116,141,163,102,31,51,10,28
0.0011270299300032705,-12.811292157720331,,2,2,0,2,3,0,0,0
0.009471356204917469,-98.84042675063081,,164,252,290,206,45,70,16,0
0.006757234463731224,-46.52732177932634,,42,60,68,33,1,9,1,6
0.01795974918513866,-33.90436513522967,,4,7,28,6,1,1,0,1
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
0.0018998295428349458,-51.6356774677684,,151,193,138,64,29,45,7,0
0.06915247457287041,-1791.8544003245115,,176,1134,2443,1606,396,854,396,58
0.005590857242243889,-28.069597924852882,,10,14,23,8,0,0,0,0
0.003240795263487313,-52.16127211198425,,173,229,122,103,66,31,12,0
0.00794122408105653,-61.50563046751881,,222,329,153,106,85,37,8,28
0.02810716177036656,-432.0776660696074,,671,1614,1111,987,497,611,176,122
-0.0018568776725845799,-65.55858534708054,,390,457,154,169,116,91,21,56
-0.011809794956213376,-43.08863264751788,,288,265,72,64,22,5,1,3
0.04280057325094951,-50809.73305273286,,2231,7639,11129,22421,44524,44858,24280,885751
-0.03931754032407514,-16.397237606838335,,23,10,1,0,0,0,0,0
-0.01426620001035332,-19.474999799148485,,41,35,35,14,4,2,0,1
0.005827614904663193,-126.28403644965583,,927,1307,625,586,415,421,124,74
-0.004132515133998551,-38.64616836235748,,103,114,80,36,14,36,4,0
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
-0.016196911619707648,-35.04553782182973,,508,422,168,76,48,30,4,1
-0.024011506291571123,-29.446922156866503,,174,119,27,18,4,0,0,0
-0.012204566851720437,-27.728916835608437,,232,212,85,69,48,30,4,5
0.0010749073368537948,-66.51797378092317,,539,678,386,363,149,85,18,21
-0.012962612337586811,-38.721656186716416,,189,169,55,82,34,6,0,4
-0.0032412231259423187,-41.299721621034244,,263,298,280,233,179,113,27,99
-0.008124917459933365,-28.968657127113232,,114,114,73,20,17,13,2,2
0.03642396176623863,-452.288263533564,,444,1304,653,550,308,387,99,55
-0.012172981786333071,-35.608973405590916,,533,487,250,215,108,98,22,52
-0.01676247973976333,-40.92842887034899,,250,204,69,95,64,47,9,29
0.0012565492270177822,-72.67071187607573,,350,442,206,365,361,205,68,204
0.03412224095713542,-491.8182456136679,,225,625,796,645,137,291,71,4
-0.013356690313023539,-64.60443218243739,,471,419,157,182,175,117,42,147
0.010881807015651078,-161.0287528479177,,585,931,476,332,233,298,81,8
0.00660287781013217,-99.1486021466522,,1002,1439,970,915,782,702,235,169
0.031298739399776475,-498.3484305335094,,306,795,838,530,147,314,89,3
0.021660194278958024,-307.8932067837847,,206,424,931,714,159,157,45,289
0.002007363597832875,-55.47559724493996,,580,746,585,509,243,174,43,112
0.0050277015147358745,-60.172143129533424,,214,295,99,93,57,31,7,34
0.041039252334390444,-653.4651658309268,,101,331,1127,800,83,128,37,7
-0.003402240143911755,-46.65478156636382,,371,419,352,220,95,44,13,15
0.012228066374624456,-109.00852263188602,,355,583,412,435,287,142,35,117
0.014545392702287791,-183.36788444311023,,315,547,402,299,129,216,46,1
-0.004985496910836825,-60.106159401573805,,724,787,326,266,211,119,28,11
0.0020965014675116325,-72.513611414127,,380,489,392,230,95,96,32,84
0.005573128643820466,-117.43015567179312,,70,98,260,134,8,15,1,0
0.022596364665316518,-549.0639633992612,,504,1062,779,631,105,173,29,2
0.03822964898839554,-155.92838009017788,,12,36,229,72,6,2,2,6
0.007002358186895933,-112.83690851148927,,401,581,363,243,234,244,66,0
0.012500401564915435,-138.7361401877369,,69,114,321,158,18,21,6,0
0.010828876781330328,-81.52177821144187,,145,230,206,114,27,27,10,0
0.008496281351484909,-89.30241744555295,,306,459,600,594,291,240,125,246
-0.00402950654522906,-64.49290514902788,,604,672,600,625,407,374,125,294
0.03945657494991267,-653.4315184611562,,167,527,1156,830,135,173,52,6
0.023132578414720793,-427.5656276926475,,440,939,655,586,179,115,34,2
0.038954804968401924,-426.4149852834654,,112,349,821,492,115,200,43,6
-0.012776515754384004,-16.686565334103655,,47,42,18,7,5,1,0,0
-0.014265951366762921,-197.68954728758712,,797,693,623,732,524,516,155,583
-0.006122408065153458,-33.28966253461131,,225,238,124,78,28,7,1,5
0.021066235474065276,-146.28267004350732,,165,335,540,388,166,276,89,36
-0.006874141859809542,-77.51282083490213,,936,972,528,573,523,513,130,200
-0.0009529571249463249,-57.958655479549435,,758,908,501,392,282,231,62,22
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
-0.00565154386610216,-59.050410908997634,,792,847,351,240,161,121,36,16
-0.024663122216757764,-7.542905829367515,,16,10,4,1,0,0,0,0
-0.013933239705280312,-30.174080720428492,,489,429,191,121,60,49,11,8
-0.002939200043414041,-46.59032541080704,,484,552,307,359,306,251,61,118
-0.0047065747467286345,-49.70322026617933,,385,421,158,138,95,37,11,11
-0.011832679879026434,-59.098826187202114,,477,440,198,259,207,144,45,96
0.006279496622521759,-119.54864632489867,,666,949,467,612,473,285,60,95
0.0029496187665327845,-55.46677563100975,,139,182,188,51,27,21,7,20
-0.012766788790030782,-39.65836882195947,,233,210,47,30,5,4,1,6
0.1205157078490221,-3989.7568100320705,,28,619,5015,2813,246,822,274,2378
-0.005791653929191852,-60.4288963338911,,697,743,316,357,194,109,22,34
-0.012601798103078985,-69.3758213223546,,1051,952,307,182,113,68,25,9
-0.0188527092304177,-189.96606399220883,,741,577,527,468,338,306,93,346
-0.010604710460377498,-39.08046942316467,,575,546,283,253,169,140,34,49
-0.00448455678504345,-30.17826425419285,,128,140,116,90,28,19,2,2
0.0150558413747135,-454.10663451825826,,651,1145,541,624,259,83,19,1
0.03398594135919566,-301.3633368210208,,330,914,450,506,239,159,28,140
0.03864910578067462,-638.5383572426142,,185,573,995,746,62,180,37,6
-0.015652667049007484,-6.469359749636425,,1,0,0,0,0,0,0,0
0.01753972376851384,-281.9511476226419,,705,1316,1711,2044,1195,780,237,831
0.012999306765996074,-302.85506114811653,,625,1046,624,429,462,516,128,1
0.02438539099647174,-345.0176217601146,,355,781,522,449,177,111,20,2
0.012948020339799537,-61.23887917158521,,52,86,143,44,9,14,4,1
0.007810324082791378,-89.96474173137233,,45,66,177,69,4,23,3,7
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
-0.007778884470572364,-44.35116718835057,,328,333,246,206,46,29,5,2
-0.0354824310091002,-11.502231888234315,,16,8,1,0,0,0,0,0
0.041378248950586616,-1739.4521059968974,,596,1972,1360,1317,1813,2159,721,7
-0.0014757027494583831,-47.0323372867756,,405,479,318,230,216,226,89,142
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
0.02753567538846545,-491.67383107182013,,255,605,884,740,119,239,81,2
-0.005467593736761484,-38.28935796878919,,179,192,128,52,43,54,17,19
0.012746109890038503,-171.71303649522423,,595,990,866,813,340,207,55,152
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
-0.002435149311260423,-51.256594428438305,,123,142,155,57,10,22,2,0
0.024785089882840852,-502.52988699390846,,788,1751,1655,1570,531,329,64,120
0.023797658665093736,-47.633652667296175,,1,2,19,4,1,2,0,2
-0.0319289041983861,-19.628447169553077,,117,66,22,14,1,0,0,0
0.011071097163072308,-125.04170668754439,,771,1232,1012,1124,868,797,255,188
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
0.021870236201754184,-85.43436177325484,,24,49,160,97,5,4,3,1
0.013799492181631578,-234.20971139216095,,707,1207,950,818,238,445,153,76
0.017043771518413457,-164.082777956899,,140,258,475,246,83,106,30,1
0.009673266696929618,-175.00886648998048,,65,100,391,154,18,30,7,0
0.0020922925953734666,-73.4817079707802,,647,834,440,569,467,244,78,169
0.009166917941417031,-140.44118434611715,,845,1290,870,757,569,697,192,78
0.00555162941848511,-139.91090676356941,,293,410,664,472,112,78,28,66
-0.019766282037035378,-26.60861852646102,,372,283,110,64,27,25,3,0
-0.019648134233475868,-24.489203591647907,,48,36,35,3,0,0,0,0
-0.037757490057601796,-24.797117597168775,,271,134,29,26,6,1,0,0
-0.0017879939551137154,-55.204899741686475,,112,131,178,80,14,15,3,0
0.03241536143834309,-722.7641365843238,,673,1796,1451,1213,117,64,16,83
0.008006649869898089,-61.51522921307666,,336,499,509,482,293,214,75,187
0.03017743932280137,-633.3964585688711,,611,1545,2030,1267,689,1163,408,142
-0.0007420358490915387,-185.66863532182253,,481,579,206,207,39,7,0,0
-0.03251673482310266,-20.844610931448447,,58,32,6,10,1,0,0,0
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
0.01656849666530923,-165.209470651464,,506,923,629,589,475,402,138,26
0.018830882328393347,-737.1078742686158,,2382,4588,2893,2102,1560,1538,493,251
-0.031612936246794246,-20.425975513990075,,147,84,21,9,3,0,0,0
0.04062944711711538,-71.83784212202754,,18,58,57,63,55,48,9,7
0.0074304907998159475,-74.19779813830553,,325,476,274,166,137,139,33,6
0.017590141375508336,-99.04026400127707,,125,233,194,396,422,321,151,748
-0.008736018115871094,-35.15210727510018,,481,478,272,185,117,84,21,25
0.01278793927326756,-157.69954688935815,,369,614,261,304,56,7,0,20
0.017664480931909136,-118.36762307700344,,190,355,248,218,141,186,56,1
0.01684847114095377,-310.66133185060033,,504,925,539,321,281,269,88,1
0.04360080733147117,-2160.3596617294843,,642,2241,1627,1462,2096,2700,917,9
-0.0011069229866499351,-94.397969191123,,598,713,388,521,547,324,157,467
0.03730495114335672,-335.0700762759714,,135,405,656,309,87,176,50,5
0.009546620764174282,-141.23324563024926,,521,803,480,336,118,90,34,8
-0.01844724543121743,-35.251320785450844,,503,396,136,68,25,24,4,2
0.021885269752800612,-57.40830017658263,,7,14,48,13,2,0,1,1
-0.00012340095455557962,-69.90458144095115,,341,416,183,141,29,6,0,8
0.005182700045328659,-91.57041124157433,,468,649,324,234,132,153,36,5
0.06299169412422365,-5048.460989543744,,862,4792,5306,5915,4789,6668,3584,1134
0.011329887388490216,-183.0979661008832,,971,1562,1208,1136,1290,1307,437,210
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
0.013392237647218006,-232.4190638569095,,650,1098,444,498,113,26,5,63
0.0610212612164848,-1414.872769400635,,316,1675,1473,2186,1192,430,110,984
-0.011169463737114317,-101.29995518448808,,412,386,248,203,289,316,118,297
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
-0.018140830590082944,-39.52742831133702,,552,437,135,115,68,32,7,12
-0.0031553349275066653,-76.26769602301542,,954,1084,625,400,133,119,32,38
0.02011871765696962,-249.9237905891577,,588,1168,629,779,482,237,54,120
-0.023985415432032614,-29.91755388888933,,177,122,57,51,5,0,0,0
0.00423988272367209,-111.6497328950203,,1554,2109,1333,1197,806,755,240,165
-0.022201317766619134,-18.51251472866011,,12,8,0,1,0,0,0,0
-0.00734029279419646,-47.75951828630385,,738,758,399,313,138,80,46,86
-0.015956913145469924,-25.03914547460741,,21,17,1,5,0,0,0,0
0.021343501803781827,-277.05002699563823,,504,1031,680,568,214,70,22,18
0.002529996929487967,-93.06402435671886,,406,528,210,175,34,14,3,9
-0.010915966459859183,-84.50185057473121,,484,456,127,100,11,5,2,1
-0.004429581012458882,-60.039118673169995,,421,464,210,353,239,174,43,153
0.022213900341172675,-536.4957524830553,,1023,2137,1075,1168,753,786,158,40
0.046862857023075986,-125.17551112071203,,27,101,188,135,70,155,45,11
-0.017659415128107613,-24.86837829603828,,184,147,82,30,3,2,0,1
0.02368850411760004,-230.67799549955,,232,502,417,321,101,171,44,2
0.011523697997044901,-166.86222127065116,,448,724,553,407,54,101,24,27
-0.004069722851354398,-48.74065207696839,,865,961,451,428,292,263,67,75
-0.01654305614853263,-30.632008820084522,,137,112,44,48,41,26,6,9
0.0188047769446299,-140.61527649238832,,162,311,317,139,43,80,18,1
0.04021263013920054,-624.6954447299615,,152,489,1108,594,42,110,34,7
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
-0.0046134642371449715,-127.87139029399407,,1017,1116,918,1157,876,971,316,826
0.010479666449950315,-112.2537924958699,,540,851,606,475,234,158,51,60
0.03144018581859975,-1186.9483699423063,,714,1861,1317,1046,1322,1514,494,3
-0.012583509897299703,-83.56904404350513,,699,633,296,369,332,272,62,199
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
-0.006979909900758001,-37.931898058240684,,437,453,344,265,140,103,31,85
-0.045347087349868795,-9.290735271150941,,22,9,0,0,0,0,0,0
-0.021174573936154573,-21.497140199590085,,35,25,0,1,0,0,0,0
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
-0.01560933938809031,-19.146844092730532,,123,103,52,24,5,5,1,0
-0.006936445724881312,-31.257541362499943,,182,188,103,52,15,16,2,2
0.02134137354698651,-219.27723186452306,,366,748,551,624,593,344,115,282
0.018133268433232725,-19.97610853760245,,1,1,8,6,1,0,0,1
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
0.012340574051084248,-74.59002594966609,,38,62,176,70,17,12,3,0
0.017365716351748554,-171.85931007321793,,205,381,379,286,55,79,27,1
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
0.012015677969390938,-117.07329226471498,,265,433,339,201,183,132,45,0
-0.002886269844372959,-223.81607786457096,,1154,1320,578,366,231,157,34,0
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
0.024188030172064667,-232.40966788005295,,190,416,605,435,306,277,120,2
0.0004804693987254041,-48.03037180784922,,353,437,282,177,83,70,19,8
0.0175629785132805,-75.94894511169605,,39,72,179,75,19,27,11,1
-0.007847838191085628,-54.12049841778002,,403,409,144,170,126,48,11,25
0.023805533252907574,-179.8732337649946,,199,431,183,145,49,20,6,2
-0.04684271215592959,-10.645433553310092,,36,14,1,0,0,0,0,0
0.0025418116592106875,-51.10749060906799,,164,213,176,76,17,20,6,24
0.028633989043362597,-576.9751368796784,,445,1084,804,610,758,716,288,3
-0.007496182572223909,-44.91865913673176,,431,441,278,165,45,30,9,21
-0.031953055719613675,-4.561431592492752,,3,1,0,0,0,0,0,0
-0.019977326534454807,-23.95001459099364,,156,118,39,23,10,10,3,0
0.02207843515809265,-234.24715646674468,,282,587,278,259,85,92,31,1
-0.02115801358186315,-3.4108783072439346,,1,0,0,0,0,0,0,0
0.004338838602212557,-64.2142254358055,,231,314,100,116,54,21,6,11
0.02492641306854998,-185.1409060771892,,137,305,403,285,59,66,22,2
-0.016663530893948793,-31.541061705003248,,276,226,83,68,47,42,5,7
4.176476369995366e-06,-48.6180247554079,,200,245,110,108,66,45,14,0
-0.00910112408813326,-17.3246675458672,,51,50,25,21,7,5,1,0
0.0009356016638731712,-70.59925362386014,,870,1090,568,536,490,367,132,108
-0.010383875925384586,-50.91192100797055,,910,869,429,352,144,171,34,34
0.009693081837978477,-24.922930773337065,,2,3,11,9,0,0,0,0
-0.01599369424005849,-52.55564967794903,,440,367,99,118,27,9,2,5
0.02012434673248756,-179.54822150282504,,241,478,433,300,180,186,66,1
-0.031168047561994282,-6.450792629670367,,3,1,0,0,0,0,0,0
-0.011277419881215275,-47.53986782829008,,299,279,103,70,9,2,2,9
0.02579454160918919,-661.8519567620777,,586,1334,693,564,830,743,240,2
-0.02218575765336271,-38.410193456144874,,358,257,81,85,63,29,7,5
-0.015652667049007484,-6.469359749636425,,1,0,0,0,0,0,0,0
-0.01630481455487877,-53.11414537810533,,640,530,185,226,123,67,23,40
0.011240531212087172,-115.26358730696714,,233,374,520,299,93,83,36,9
0.0013866830564020702,-71.95343689605073,,340,430,165,145,41,9,1,13
0.012523013560523433,-190.2448192094999,,423,700,958,477,231,352,111,19
0.006430800440998009,-143.63311901224583,,1012,1447,916,839,755,489,212,90
-0.005258792425059625,-40.256651247458166,,332,358,250,240,150,91,25,36
0.010167514743365327,-142.74872517194632,,624,976,661,538,478,252,118,16
0.00818422699461397,-155.7825698966558,,995,1484,844,1160,916,499,144,219
0.043364609080262885,-669.4102319022494,,120,416,526,634,1080,1417,442,9
-0.011749591282770564,-40.37961431195308,,167,154,149,103,63,32,11,26
0.018370959073174962,-280.7918822891038,,438,834,876,722,88,119,28,45
-0.0003261024799782273,-106.76937676980447,,808,982,352,253,185,245,51,23
