Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2,Estimated_Read_Number_t3,Estimated_Read_Number_t4,Estimated_Read_Number_t5,Estimated_Read_Number_t6,Estimated_Read_Number_t7,Estimated_Read_Number_t8,Estimated_Read_Number_t9
-0.006221475222357197,-98.7480413211556,,654,236,745,580,423,368,731,428,292,50
-0.0057687824141296196,-183.28713795728913,,706,258,991,681,479,479,1236,681,528,96
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
-0.009248578606464669,-99.77275634034716,,715,240,939,720,452,256,495,343,205,31
-0.0038868605470302915,-188.56573228025664,,1130,432,1729,1484,1186,865,1595,1203,877,175
0.01376882280811037,-931.9189968457755,,437,255,2,430,426,241,285,251,143,39
-0.01574494077136366,-566.8716913514472,,274,78,1,49,318,143,39,308,13,23
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
-0.02067839059295077,-42.23131803006501,,185,47,96,43,32,13,21,32,7,1
-0.008522273431834702,-8.001251506677479,,1,0,1,0,0,0,0,0,0,0
-0.01635644275062715,-485.1715330018259,,368,104,412,99,286,119,54,471,119,60
0.02081322515151276,-6108.268829900027,,330,228,1013,158,1175,400,44,2230,178,695
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
0.01335001314296616,-572.1167322949298,,69,39,2,18,229,333,64,179,43,172
0.007003586458080809,-106.72017178716104,,2413,1198,2456,3703,2851,2139,3899,4019,3814,1251
0.010790951451744918,-443.1118348796925,,230,125,2,190,281,228,212,420,179,135
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
-0.004195224422195568,-189.3243192175606,,914,347,557,354,501,367,264,517,254,106
-0.03840926913864072,-26.17134116013002,,297,49,39,14,3,1,2,0,0,0
0.005407355416331697,-1497.3891760098486,,472,225,2,281,720,764,575,1966,783,805
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
-0.0023075629907639856,-279.9064394740866,,842,334,1719,1752,1252,1044,2248,1606,1296,309
0.023087052443618174,-2000.3512009509782,,396,289,3,1042,641,530,1175,911,1145,346
0.02398030242161784,-3184.638366140292,,344,256,3,1589,452,370,927,654,740,218
-0.0042292915545557586,-301.28278600272483,,956,362,1456,1044,848,532,630,999,722,225
0.008941101492589545,-756.8663424206931,,496,258,2,287,406,253,184,403,147,89
-0.007515128939480552,-375.9484866363264,,487,170,655,308,335,213,122,586,314,140
0.018857186929853033,-1278.8401973827918,,435,287,3,640,495,454,808,544,857,287
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
-0.018550832859083558,-246.41394146871423,,431,115,471,148,205,131,25,198,63,17
0.028577278155389615,-204.63192313661278,,22,18,4,10,108,146,32,6,24,62
-0.011474123426409778,-416.86630995768104,,676,215,760,324,396,206,119,564,196,98
-0.010388523160487878,-61.49137638637504,,1608,526,1071,944,598,353,472,209,177,26
-0.01219388310300044,-111.8571603404583,,687,215,546,296,179,89,141,206,114,34
-0.005652229845782809,-857.898244126161,,736,269,1096,760,1251,568,388,1698,641,312
-0.01151358963081291,-474.99075894128026,,794,252,935,395,454,232,137,658,245,114
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
-0.002952412101956968,-140.93913896142615,,559,218,762,582,396,368,724,617,534,131
-0.000993491102600746,-178.8191497101338,,478,196,556,446,300,301,610,710,656,195
-0.005288404712373812,-93.3138840825846,,448,165,495,370,252,182,350,305,238,62
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
-0.012156079959803178,-440.60150430001624,,634,198,576,206,307,155,86,551,191,99
-0.007862860553456986,-174.55245359026242,,562,195,517,285,250,151,133,380,200,64
-0.0011176911093795225,-142.2367094061774,,1139,465,1129,938,1047,600,898,936,624,216
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
0.022233201188136327,-1770.6589361153597,,374,267,3,949,962,1058,1838,1707,2622,1250
0.010775034598658847,-478.8270211302188,,168,91,2,177,203,402,341,171,481,281
-0.005885330030360877,-190.47462010174746,,548,199,802,540,310,219,449,560,340,118
0.020543160766859934,-4084.846075190859,,607,417,3,1798,994,489,987,385,450,108
-0.0011403167988567873,-1661.7462802726952,,1020,416,1107,800,1265,1130,809,3541,1415,1102
-0.0059783297818218235,-1012.6318050591237,,921,335,730,351,738,573,344,1622,495,396
-0.030619565667154937,-2370.394426741458,,686,138,243,65,704,274,67,1204,62,118
-0.012334057469384195,-8.19078685034416,,1,0,1,0,0,0,0,0,0,0
-0.004086278141369027,-90.22999309204154,,156,59,172,131,66,15,9,37,13,2
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
-0.008165351295603288,-231.64389371390777,,1037,357,453,302,504,192,162,467,144,64
-0.004482921707387013,-55.559513074429226,,792,298,708,826,655,386,599,485,219,47
0.007932505960582871,-297.8391291234782,,82,41,12,141,374,88,124,406,131,134
-0.050798514134735254,-21.000749015650616,,353,43,39,8,7,0,0,0,0,0
-0.041745853670914414,-35.52421546709676,,724,111,68,27,25,1,1,1,0,0
-0.004003387154441237,-374.16615657740306,,565,215,923,507,382,352,450,945,580,243
-0.010102347107399047,-64.29293656327673,,285,93,260,237,100,49,62,125,50,13
-0.005712635334573937,-76.66434133743981,,86,31,107,78,97,36,60,138,57,22
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
-0.02501599353758431,-78.2073937113989,,595,137,359,117,68,16,15,16,7,1
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
-0.0008074913484341266,-64.57835766360333,,1346,554,1193,1537,1202,935,1778,1258,810,186
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
0.011309801365292615,-519.6011862304397,,127,69,267,106,447,76,33,259,23,20
-0.006006929960313491,-283.7017029979437,,2255,819,3338,2637,1852,1347,2345,1755,1157,203
-0.010239800030132777,-78.79790049050628,,522,171,597,394,268,158,211,210,110,18
-0.02685783373137815,-43.42745038172881,,147,32,55,33,0,0,0,3,1,0
-0.0020183288505799795,-170.17613174208427,,98,39,1,31,175,214,48,26,34,20
0.0027033230083843805,-238.116898535038,,1140,510,703,633,1149,1041,933,1493,809,291
-0.00022832885755381884,-71.51493121566432,,1195,499,1055,1547,1191,1040,1976,1298,895,184
0.0031695841778697177,-65.37476421437283,,1238,561,1224,1623,1326,1110,2331,1819,1496,345
-0.014718623691577748,-13.086744898905879,,1,0,1,0,0,0,2,0,0,0
0.0005674565687350132,-253.27679555992313,,189,80,2,63,237,149,94,227,53,35
0.005675684665500486,-122.62046521865219,,810,389,894,1380,1062,1142,2826,1909,1948,470
0.000929512521249877,-90.97632393975168,,1028,441,1023,1463,1154,991,2126,1228,1035,208
-0.013645481092354816,-85.12848709773952,,336,101,113,24,15,4,4,19,7,1
0.0012408139685005295,-168.8687969399755,,251,108,2,54,105,90,83,30,77,17
0.03886945563709593,-173.559654699973,,1,1,5,0,75,1,0,2,0,0
0.018765049189695085,-4377.110000795204,,478,314,3,1875,1581,1327,2351,1715,1366,391
0.01880285620369196,-4950.641176267227,,646,426,3,2045,1414,1255,2623,1620,1701,410
-0.009910600472987845,-164.47168562099066,,633,209,1002,747,360,306,788,380,274,44
-0.0034230218065322915,-66.11016582301414,,1184,458,825,1222,681,472,752,534,421,62
0.016964978751636307,-4227.460253866445,,583,367,3,1736,1581,1384,2442,2004,1511,475
-0.0009044034151606951,-288.25271192482325,,1086,446,1026,926,1335,1125,1026,1516,631,229
0.0031335660827070547,-76.95513402414569,,995,450,1181,1191,871,834,1635,1355,1104,263
-0.011668541431137243,-8.190315725851008,,1,0,1,0,0,0,0,0,0,0
0.02172438049231718,-2152.766083396654,,329,232,3,1091,455,271,523,364,304,63
0.014793593573360686,-507.07672436750687,,231,138,2,269,353,307,378,256,274,113
-2.917119026390764e-05,-322.5893952459931,,652,273,143,1478,1346,540,1089,973,586,81
-0.008950932227747354,-195.23412125772975,,572,193,802,424,418,267,197,428,192,46
-0.005423679558950465,-62.763142779193345,,499,183,308,220,206,146,161,225,116,28
0.016727171088379598,-6794.227035111891,,764,479,3,2556,2006,1910,3565,2152,1840,491
-0.003617035100968862,-176.64458346395355,,717,276,1460,1217,1086,764,1078,1034,657,122
0.0077710450751814555,-635.82698893288,,332,168,2,240,529,283,199,280,87,50
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
0.019311984233791483,-3111.344039410746,,624,416,3,1383,725,599,831,616,629,109
0.018779574396380894,-1108.1617438319386,,491,323,60,1308,1129,680,1308,1354,1008,237
-0.02393315903549429,-327.13806703410745,,745,176,81,867,329,82,174,27,32,1
0.0007741491211264697,-206.92191291025503,,1213,518,1326,3369,2442,1994,3027,1710,1612,229
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
0.01916722590221643,-3150.9311575290703,,508,337,3,1381,809,760,1554,1028,1324,235
0.04206748674639629,-2426.0027156737196,,89,102,38,18,1167,403,66,851,28,255
0.005288817676460099,-1029.1985789797163,,461,219,2,280,817,664,477,993,205,163
-0.002198141681473527,-63.84838031045908,,757,301,481,754,451,312,584,369,345,54
0.003078610300030455,-185.65354773177702,,600,271,363,482,923,785,707,1161,543,175
0.019015070287237354,-4525.786053857771,,570,377,3,1897,1122,1021,2065,1289,1472,291
-0.008042620247899732,-75.7718791078178,,586,202,615,444,316,189,285,279,189,24
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
-0.003937440407436454,-300.74720352966375,,1036,395,601,497,761,402,308,897,273,117
-0.008076445451804165,-111.99505873369579,,1087,376,996,632,499,317,485,441,296,56
-0.014305879328883492,-78.52706149797021,,522,155,481,264,160,112,82,88,66,11
-0.0004889558791258913,-50.06012522327816,,557,231,399,511,446,252,348,358,230,44
-0.006786191069271315,-135.91635622383947,,559,199,776,506,315,305,698,427,334,63
0.0009985861156136839,-149.74750434621419,,1234,530,1209,2274,1532,1250,2816,1627,1471,240
-0.0035760663904052734,-194.43600472748537,,632,243,1011,776,578,550,1386,889,723,152
0.018909000425456957,-4095.9503206387244,,382,252,3,1738,1149,942,2297,1269,1354,252
0.012777002633977502,-1717.7304790078854,,540,308,2,710,845,837,1284,992,649,212
0.0006615171176476598,-106.43512375228823,,811,346,768,823,979,670,759,964,467,144
-0.00043536959924385,-211.34775751237228,,1423,591,1482,2127,1525,1358,2776,1310,1562,234
0.003324741989152742,-172.26143572486131,,1511,687,1539,2937,1971,1880,3556,2271,2074,382
0.0008755997866781418,-101.09747359230971,,1470,630,1658,2484,1687,1464,2628,1665,1421,261
0.0017365450402778624,-104.44943854881726,,909,397,727,1146,691,603,1116,813,676,105
-0.005971035417202898,-125.33860612786985,,663,241,860,616,417,361,764,515,361,73
-0.009890311074272597,-252.88959308721596,,385,127,483,107,246,212,147,378,176,50
0.003947915331375439,-377.31472794293126,,609,281,128,1088,2031,1177,1659,2300,1026,306
-0.013055537311941756,-57.07323717047148,,330,101,379,434,188,93,135,66,35,4
-0.012924061617755764,-122.52936662698903,,333,102,237,83,85,17,5,28,6,0
0.01379831381768692,-1145.9074545113617,,281,164,284,73,536,72,8,330,14,17
0.0002828895470024526,-83.69250499413725,,1553,656,1423,1621,1181,1162,1885,1366,1193,217
0.0044569110435140405,-114.09821907778773,,690,322,915,1611,829,582,1199,1304,1126,369
-0.012751850284909667,-158.13584604945606,,1000,309,1173,853,373,194,500,272,222,43
-0.006003877848652832,-132.15969435987893,,579,210,899,623,419,355,682,510,355,72
0.005508126717876171,-81.03851480159264,,871,417,1017,1353,1322,1265,1713,1842,1443,467
-0.009474762732272029,-103.7124710033496,,1193,399,803,1257,485,286,605,308,215,26
-0.00458089266504144,-99.54171434004914,,910,342,592,418,386,289,344,483,222,67
0.0011879078086476926,-98.5549033892647,,1153,498,952,1608,960,766,1273,994,916,146
-0.046619538155120537,-34.40306154621463,,1723,236,105,65,19,3,2,1,0,0
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
-0.00023796060292324015,-60.45745102359397,,1535,640,1200,1530,1043,795,1349,1099,776,146
-0.003804713728006435,-170.56743039352375,,2099,804,2087,2209,1330,1185,2726,1427,1161,189
0.018840960278858516,-3804.6520522106525,,1000,660,3,1583,603,463,988,668,751,176
-0.009739051445129964,-98.28296016613669,,1380,458,832,548,560,335,316,327,139,32
-0.013606782432767561,-92.3072211132912,,318,96,439,221,121,80,138,151,63,12
-0.0030520802364566455,-54.27514162306116,,903,352,672,699,426,304,413,390,284,61
0.016294315236405392,-1698.0216177788684,,391,242,2,779,559,452,755,435,390,89
0.006337579657436698,-336.25543774399694,,570,278,51,1173,1677,1111,2524,2093,1683,329
0.019876120203020015,-5725.482369233842,,643,435,3,2341,1070,865,2018,932,1014,173
0.002387312007565946,-219.04151897241871,,754,335,175,1123,627,472,1010,781,764,130
-0.01946101984519011,-25.920359430706853,,118,31,55,24,5,3,7,4,2,0
-0.0018968165779306967,-148.5393490369465,,1146,459,796,1387,836,784,1645,755,715,94
-0.027708285626349832,-29.89070609555412,,298,64,51,37,15,7,5,2,3,0
-0.007438394383378441,-8.355300121914896,,1,0,1,0,0,0,0,0,0,0
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
-0.00149306245524892,-128.4528637539656,,407,164,632,547,435,500,897,668,511,133
-0.005078953638779982,-105.94858449519242,,844,313,544,1037,807,585,955,328,285,31
-0.016631347490242483,-57.60450637409546,,611,172,138,251,95,69,89,38,37,2
0.001310174834803543,-154.6257128295204,,1246,539,1156,1659,1025,1083,2039,1174,1359,234
0.004182351801872652,-132.99591878764429,,970,450,400,1208,870,661,1236,1034,1021,190
0.0006000389021049883,-651.3940615283491,,460,195,2,147,506,416,227,534,100,78
-0.00345035158386348,-509.0944723458532,,464,179,638,686,1264,844,492,1343,302,135
-0.018179455123881617,-5.715773147401117,,1,0,1,0,0,0,0,0,0,0
-0.0002455298665791001,-131.30388131179294,,708,295,1169,2083,2038,1704,2005,1082,819,141
0.01580523516236046,-1655.6110767970054,,459,281,2,744,567,546,953,668,799,172
-0.0019913690505923417,-206.8738183411157,,1024,409,1071,1002,820,956,1862,742,918,161
0.0035932424872942804,-43.32800443677168,,2,0,2,0,6,0,1,4,0,0
-0.013592510285806164,-46.14966399428214,,564,170,281,211,157,82,170,67,43,4
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
-0.00231273532769798,-130.93119040617592,,2008,797,1955,2824,1764,1463,2724,1758,1221,268
-0.003329968404314098,-274.50088106938415,,887,343,1308,768,848,786,908,1193,687,181
0.009754478274485686,-846.4131026626737,,460,244,2,341,468,485,375,320,175,80
0.01178075345847058,-1092.5359760681713,,454,252,2,455,599,478,450,632,277,113
-0.004359742680421555,-177.1985755495418,,1352,511,1322,1105,1253,863,957,1006,350,113
-0.003320622182389224,-566.2325781961345,,619,240,1,125,395,297,147,272,38,27
-0.009682369593824342,-269.1432095094689,,809,269,669,296,535,319,195,469,133,52
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
-0.007970546123676437,-211.50908478367,,389,134,71,122,400,153,118,301,53,25
0.010438105553014436,-374.9999657771145,,236,127,2,181,142,139,185,73,68,18
-0.0077796669081216276,-155.27764716144802,,1312,457,1112,1740,788,558,1110,432,387,35
0.014286650368616557,-1643.2535333798664,,594,351,2,688,778,288,167,143,30,4
-0.005034950437786127,-176.70908594585185,,1199,446,1856,1568,1097,862,1370,1192,706,125
-0.016995904822465047,-30.028605279247383,,9,2,18,10,2,0,1,0,0,0
-0.00043990574719028424,-135.78685781649276,,1169,485,874,1376,896,611,1394,692,829,140
0.01782677790654688,-3158.2227739699706,,593,382,3,1337,663,524,1084,474,574,97
0.022383556745097753,-3444.99325873096,,491,352,3,1636,626,352,526,295,205,36
0.03688589970726284,-749.7771336125045,,81,82,132,36,373,67,3,248,19,59
-0.02526137503540113,-33.602578374418044,,369,84,172,97,32,11,13,5,3,0
-0.00808971927371124,-125.26120620086957,,372,128,457,266,226,160,136,310,137,31
0.001087767488348805,-125.43300240597144,,1163,501,772,1808,1274,902,1686,1085,964,146
-0.0026612890033423315,-228.66270495126662,,367,144,242,80,219,106,12,72,12,5
0.005389443891498049,-116.66467654230482,,435,207,407,695,803,524,648,1154,700,241
-0.021054664363297226,-563.9446693605108,,455,115,378,84,323,141,36,460,82,37
-0.004114380395040935,-257.9601912581101,,882,335,895,522,761,592,520,924,356,116
-0.004611940999955169,-209.455265928156,,495,186,584,342,614,359,318,600,246,71
-0.008797443729673655,-121.60358112219423,,887,301,764,1106,610,433,791,204,186,20
0.0014471599152940627,-64.93889500133459,,1111,483,1323,2203,2112,1588,2172,1777,1104,227
-0.004291142013282071,-268.8191413969155,,270,102,1,53,284,205,69,124,20,7
-0.00033454545922277255,-92.14757099680543,,964,401,980,1434,922,804,1489,875,797,124
-0.02456884392905285,-24.02172346014482,,84,19,21,13,7,2,0,2,0,0
0.009335759924102049,-657.3430045824474,,243,127,2,259,454,324,235,476,119,64
-0.005579168244776612,-13.409837838663266,,1,0,1,0,0,0,0,1,0,0
-0.0057270978370564316,-118.23221284666094,,948,346,1098,958,608,452,889,627,498,80
0.002824991206540624,-164.21441921693275,,1936,870,1813,3292,2351,2057,3359,2452,2497,398
0.017560655949820654,-2864.057393951436,,489,313,3,1273,973,1005,1980,1984,1590,622
-0.004593845633285027,-98.98184233051788,,925,347,690,614,658,414,403,534,218,52
0.0024605203583745426,-82.08752892509663,,211,94,246,250,393,261,385,413,275,109
-0.00028244996771962746,-85.52231490496419,,1181,492,1050,1555,1310,1046,2163,1577,974,207
0.016584648505977677,-2023.745750587098,,455,284,3,922,875,836,1261,1329,1080,383
-0.0025600635943247773,-195.5615822423037,,1890,746,1913,1772,2018,1711,2562,1960,876,219
-0.003565752672884566,-85.09326190147426,,1317,507,844,1387,819,566,1036,585,480,64
0.018474893881260085,-6256.381295697936,,781,511,3,2454,1448,1346,2734,1444,1793,402
0.0021246743023838337,-169.41877015066927,,1284,567,1295,2616,1708,1591,3230,1986,1885,320
-0.007521885336414593,-178.63837744018315,,1615,566,945,769,837,464,411,652,196,68
-0.06531071878235076,-21.94050051766134,,471,41,14,3,0,0,0,0,0,0
-0.005950709282310815,-79.86320920358565,,629,228,699,545,480,301,347,315,206,43
-0.0152133219998067,-260.4447338168832,,310,90,84,101,413,131,51,196,15,9
-0.016038772656242956,-57.428200552341416,,372,106,264,187,98,65,151,42,38,3
-0.005614682427773861,-55.00270756282761,,1257,461,897,1319,796,502,729,499,322,44
-0.0033754635692019993,-63.87630963060582,,887,343,824,908,762,554,809,599,338,77
0.004204986856998322,-78.67477520441439,,1,0,2,0,12,0,0,2,0,0
-0.008535765664375139,-139.68761483110615,,898,307,1245,810,629,404,789,532,293,46
0.0051208410468134265,-122.28334229135284,,122,57,2,61,24,0,0,0,0,0
0.015538989166486909,-1937.9446887854758,,551,335,2,849,775,584,783,686,389,149
-0.02685759789936705,-551.0043929551526,,422,93,326,58,309,107,30,348,40,17
0.020271879115784763,-1408.7691558617046,,139,94,3,6,472,467,56,278,28,155
-0.00254276847958004,-90.93337619620769,,676,267,528,417,456,339,302,454,248,62
-0.012864604187288088,-17.889552214539965,,2,0,2,0,0,0,2,0,0,0
-0.004698544665626867,-102.94719844591047,,825,309,706,561,404,343,393,555,257,67
-3.757059675255428e-05,-294.9987434175619,,1333,559,1402,2826,1763,1732,3642,1647,1726,251
-0.02597504206320688,-46.11014032469776,,874,196,230,290,100,14,14,4,2,0
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
0.00027270034205032065,-74.78947647256443,,546,230,561,596,536,550,573,404,430,87
0.017983676347900407,-1299.8747059383295,,325,210,3,648,337,290,510,310,277,63
-0.004786456473266049,-98.5252778947841,,425,159,558,449,410,246,233,369,173,44
0.013081786060061091,-746.195734684004,,357,205,2,353,410,332,400,286,203,74
-0.0005753666441201369,-160.83866585212155,,538,222,809,1730,1226,1130,1849,810,773,110
0.001419512556282553,-70.38866843572214,,624,271,581,598,569,583,776,783,507,136
0.01782728949235713,-1834.211212186313,,375,241,3,860,509,476,876,466,541,135
-0.0026131697678652708,-127.4192078763434,,1076,424,909,845,980,700,747,886,365,102
0.013356317337298902,-1247.3413112607886,,450,260,2,542,650,453,442,399,153,79
0.003466823329649566,-64.84879852799774,,900,410,610,872,907,616,907,970,592,165
-0.01168759953222679,-96.92543807623922,,763,242,345,207,333,142,113,162,52,10
-0.0044324962942792825,-162.30909487583745,,780,294,1169,813,764,578,681,722,492,102
0.03324842039858275,-3653.167735005495,,138,128,413,36,697,105,10,1217,43,321
-0.008994098034873858,-352.400644438181,,861,291,1114,491,694,426,228,627,313,82
-0.0007444030041928078,-336.93381261217286,,319,131,119,202,678,443,294,813,232,127
-0.03543830362885825,-38.07914165689826,,980,175,123,133,38,2,1,1,0,0
-0.003766042483274293,-142.95120860857432,,820,314,631,403,492,443,352,482,251,89
-0.009786495322745222,-95.62706015315268,,597,198,697,546,305,234,512,245,165,26
-0.005472915700283152,-62.569695205156144,,1029,378,764,747,633,509,819,415,252,41
0.011758918075920007,-2157.4113358883806,,593,330,2,788,1209,907,873,1358,437,276
0.0010993362798609018,-77.30149286479312,,698,300,670,1114,790,594,726,866,610,157
0.007294743399136571,-90.29965954472894,,136,68,2,35,28,21,17,32,10,1
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
-0.011668541431137243,-8.190315725851008,,1,0,1,0,0,0,0,0,0,0
-0.006587480415773863,-150.2022872207857,,650,233,951,539,415,375,503,519,332,65
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
-0.0009089712643675419,-88.69330616011847,,795,326,520,635,341,214,337,571,332,90
-0.0029078769678200934,-55.114814698338435,,1025,401,888,981,722,560,843,670,429,85
-0.020538169228191093,-5.395645591388974,,1,0,1,0,0,0,0,0,0,0
0.015803996901081266,-2223.518496829915,,350,214,2,974,889,807,1579,938,851,226
