Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2,Estimated_Read_Number_t3,Estimated_Read_Number_t4,Estimated_Read_Number_t5,Estimated_Read_Number_t6,Estimated_Read_Number_t7,Estimated_Read_Number_t8,Estimated_Read_Number_t9
-0.012742252627142825,-30.224067541444818,,122,77,39,10,6,7,2,4,4,0
-0.007715895951469055,-43.56998138023604,,179,128,64,23,14,14,6,15,13,1
-0.019487814704376327,-35.75699800756967,,464,250,107,66,50,29,8,5,3,0
-0.0016729683936624173,-74.89741901103866,,1408,1166,821,846,955,896,493,387,397,56
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.008013535474154067,-26.378254951220974,,50,35,45,13,13,9,9,5,3,0
0.002967730527824025,-6.020664837823425,,1,0,0,0,0,0,0,0,0,0
0.00044130815737699995,-74.30156239235345,,291,253,463,396,468,403,362,245,224,20
0.0005827447138678568,-195.91067367938015,,963,842,1788,1500,1680,1433,1248,728,804,71
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.011924321121359457,-56.46758873322678,,567,367,256,85,113,105,104,68,60,2
-0.9904185934732836,-65.75817067676279,,499,0,0,0,0,0,0,0,0,0
-0.03113201715804853,-28.724830750468698,,91,37,6,0,0,0,1,0,1,0
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.012702969054794793,-39.87476692881127,,741,471,276,165,146,96,55,42,31,3
-0.003259678388630338,-13.780921612170285,,1,0,0,0,0,0,0,0,2,0
-0.021168758537806164,-57.623916451626954,,1043,541,226,108,64,24,11,8,9,0
-0.008406131292603454,-4.263842085242155,,1,0,0,0,0,0,0,0,0,0
-0.01596112557265065,-32.094316107317155,,198,116,81,39,17,14,13,13,19,1
-0.01566136998041607,-45.95515196827493,,317,187,55,28,21,16,6,7,14,1
