647,0,1533,1566,1432,2400,1576
431,326,390,397,0,0,0
392,588,591,708,0,0,0
639,0,956,826,804,578,977
482,269,304,218,0,0,3
308,0,490,555,645,179,971
405,336,336,279,0,0,0
0,0,0,0,0,0,0
327,0,452,459,292,50,277
19,45,34,14,0,0,0
467,0,652,571,583,129,727
1266,365,917,372,87,78,72
394,0,326,247,286,150,269
556,0,1268,1081,1240,207,1455
493,0,757,718,741,152,1042
0,0,0,0,0,1,1
396,0,714,939,760,914,981
275,0,332,407,471,582,831
296,0,380,329,306,358,373
0,0,0,0,0,0,0
362,0,520,529,585,99,756
291,0,295,266,298,111,360
996,164,891,692,441,687,549
0,0,0,0,0,0,0
381,344,486,448,0,0,1
192,272,184,94,0,0,0
389,0,553,408,527,534,575
577,314,452,243,0,0,0
954,337,1697,1917,1419,984,2777
800,174,1181,1170,801,374,1173
679,230,1362,1221,934,9,1325
1,0,0,0,0,0,0
68,0,71,42,36,23,33
0,0,0,0,0,0,0
929,131,761,588,524,73,708
687,176,847,936,358,402,297
99,63,321,74,91,2,47
190,0,19,5,0,0,2
634,81,161,23,1,0,0
386,0,674,723,999,949,1451
252,122,251,174,127,62,123
83,0,152,76,81,83,91
0,0,0,0,0,0,0
434,0,208,100,48,20,32
0,0,0,0,0,0,0
1198,562,1392,1333,432,467,392
0,0,0,0,0,0,0
118,0,439,105,142,19,45
1626,0,2479,2169,1418,1695,1100
403,0,469,353,196,120,122
47,0,16,8,8,1,1
68,218,211,71,0,0,0
1040,604,1307,1406,539,8,425
1012,471,1256,1220,390,697,426
1241,493,1540,1505,609,690,616
0,0,0,0,0,0,0
203,121,312,205,0,0,0
643,339,1346,1886,985,1786,1334
892,401,1288,1331,498,752,446
200,0,41,30,27,8,48
235,108,117,54,0,0,0
0,0,54,0,0,0,0
558,619,1026,922,0,0,0
638,711,897,884,0,0,0
437,0,604,510,386,508,247
1060,375,873,678,177,205,172
678,679,969,975,0,0,0
890,434,2013,2253,718,748,610
818,336,1112,1081,563,861,515
0,0,0,0,0,0,0
412,392,321,241,0,0,0
232,152,230,190,0,0,0
607,566,1223,832,282,2,179
362,0,596,543,362,221,369
478,138,490,463,198,154,262
819,1137,1510,1673,1,1,0
578,0,1655,1277,797,716,548
360,219,476,282,0,0,0
0,0,0,1,0,0,0
663,481,512,439,0,0,0
488,373,801,626,213,1,100
585,610,693,281,6,2,9
1017,1245,2389,3027,700,243,608
0,0,1,0,0,0,0
644,461,595,560,0,0,0
87,76,509,257,44,1,18
476,326,632,692,0,0,0
686,210,508,496,120,116,95
442,384,992,1044,363,20,267
554,527,670,715,0,0,0
318,0,402,647,332,104,221
0,0,0,0,0,0,0
823,240,834,614,242,48,206
672,0,662,481,457,403,384
363,0,382,233,149,133,191
476,222,481,425,99,18,72
375,0,532,565,401,702,385
1071,584,1464,1439,503,938,463
442,0,813,830,677,1107,750
425,419,627,620,0,0,0
679,608,886,983,0,0,0
747,314,863,761,264,91,233
1019,621,1452,1221,566,543,402
1441,918,2721,3082,1046,1037,911
1295,836,2063,1826,501,567,431
749,302,767,718,241,211,180
431,0,656,674,459,480,326
240,3,500,516,475,168,438
566,807,2050,1790,704,18,375
225,0,486,420,170,165,82
250,0,122,58,22,1,3
195,0,468,176,174,5,96
1363,570,1573,1419,617,635,492
578,479,976,1016,593,561,724
622,0,643,395,292,436,411
411,0,632,638,445,509,343
820,456,1639,1880,868,954,1207
1129,471,744,449,102,77,70
758,303,654,738,262,34,214
983,494,1109,1075,366,259,310
1357,81,154,89,63,57,78
0,0,0,0,0,0,0
1302,531,1306,1225,445,189,381
1673,369,1896,1970,1066,1865,964
1042,1002,1103,1057,0,0,0
1244,278,759,550,146,180,128
223,0,281,394,410,402,283
757,279,547,500,178,55,108
414,328,376,295,0,0,0
589,645,1612,1138,340,8,168
686,614,591,573,0,0,0
719,541,673,722,109,20,116
95,0,52,33,23,14,23
1018,519,1157,1416,359,448,254
152,59,39,31,5,2,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
283,8,544,596,502,957,449
738,326,758,510,72,66,27
669,155,296,187,32,36,17
1178,522,1443,1233,465,356,376
831,398,788,946,257,41,302
431,281,455,374,0,0,0
351,269,1227,970,600,318,384
0,0,0,0,0,0,0
540,629,2023,1842,464,333,306
516,354,418,413,0,0,0
834,468,1053,1050,480,855,389
1,0,2,6,5,0,7
468,134,385,384,52,118,58
0,0,0,0,0,0,0
1594,679,1957,1512,840,1661,870
556,0,1420,1629,1171,705,1123
524,382,430,288,0,0,0
582,390,462,426,0,0,0
1069,274,1398,1089,349,543,269
609,354,392,306,0,0,0
692,152,885,706,287,85,259
0,0,0,0,0,0,0
375,204,581,267,140,1,85
277,167,190,155,0,0,0
962,624,1150,738,139,257,73
619,476,543,101,0,0,0
783,0,1655,1831,941,1014,668
4,0,1,2,3,4,2
928,434,887,763,293,495,278
663,586,610,818,0,0,0
445,391,376,247,0,0,0
49,0,106,147,106,1,78
292,7,69,27,14,17,1
244,0,405,359,249,82,178
1038,516,1221,987,321,134,241
439,46,446,304,44,13,29
438,285,920,740,300,24,305
325,0,756,644,474,26,364
737,203,1134,966,364,157,259
351,54,821,632,395,94,305
782,361,871,533,133,115,85
1021,779,1893,1653,509,364,431
416,182,488,245,0,0,0
969,459,1069,989,297,215,266
47,0,24,5,13,5,1
268,168,289,215,0,0,0
0,1,0,0,0,0,0
592,0,840,786,649,529,718
1734,1123,2881,3171,947,293,726
597,582,833,1099,0,0,0
711,257,765,611,188,66,149
178,67,349,281,173,85,151
903,418,1230,1277,496,957,419
632,486,817,815,0,0,0
1504,680,2840,2806,889,1469,597
1042,383,941,689,215,225,176
801,740,870,936,0,0,0
1122,767,1681,1662,592,312,488
1314,355,1138,787,291,169,210
194,2,18,3,0,1,2
375,7,589,417,246,213,234
238,169,538,271,41,6,18
242,0,266,215,78,103,47
947,450,1243,711,250,178,144
671,202,897,701,250,365,246
0,0,9,0,3,0,0
613,0,805,670,424,256,305
104,35,14,7,0,0,0
633,392,572,480,0,0,0
285,2,709,596,456,19,441
133,90,374,221,0,0,0
530,211,480,558,206,71,142
0,1,2,3,1,0,1
741,246,641,515,193,270,131
1104,941,2235,2393,776,837,565
599,174,226,66,3,7,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
539,251,580,472,211,152,173
292,230,216,199,0,0,0
321,22,490,378,205,118,199
394,335,454,436,0,0,0
495,431,1214,1290,298,316,190
515,258,749,871,318,222,249
326,325,340,283,0,0,0
815,338,1014,1013,340,235,285
405,322,398,351,0,0,0
925,396,1147,873,320,31,304
627,151,365,273,50,37,52
556,0,892,883,543,422,484
110,0,569,503,792,6,960
498,0,931,1002,641,163,608
405,256,1021,705,427,11,347
892,60,77,3,3,2,1
655,267,752,645,341,126,273
379,0,405,399,207,272,193
950,553,1397,1377,294,264,215
561,449,816,691,0,0,0
579,362,727,752,309,117,306
145,40,53,27,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
434,0,621,631,434,198,357
0,0,0,0,0,0,0
720,398,507,479,240,31,218
805,350,923,676,269,377,200
0,0,0,0,0,0,0
347,487,709,816,6,0,0
708,301,702,585,183,198,148
673,308,380,198,27,1,14
709,310,588,550,189,214,167
538,313,630,486,148,110,108
451,407,489,513,0,0,0
416,236,282,324,0,0,0
624,592,567,229,0,0,0
413,241,385,254,0,0,0
643,305,678,557,60,14,68
420,0,641,623,472,648,347
0,0,0,0,0,0,0
560,373,449,405,0,0,0
438,377,566,563,0,0,0
530,610,642,729,0,0,0
1372,730,1686,1728,587,936,512
237,0,506,374,347,289,224
3,0,0,0,0,0,0
0,0,0,0,0,0,0
589,448,634,547,1,0,0
382,312,419,335,0,0,0
137,66,48,21,0,0,0
500,229,530,636,221,196,184
343,162,560,584,189,82,145
1099,613,1416,1631,548,381,509
120,69,144,110,0,0,0
193,140,216,217,0,0,0
651,284,647,666,213,246,172
573,680,894,830,0,0,0
1,0,2,0,0,0,0
388,0,978,1224,710,1953,595
350,243,324,317,0,0,0
38,15,30,16,0,0,0
729,307,528,321,102,3,52
0,0,0,0,0,0,0
845,922,1164,1555,0,0,0
0,0,0,1,0,0,0
300,0,861,900,454,907,432
1,1,1,1,0,0,0
312,97,191,206,45,15,31
330,555,662,555,0,0,0
214,153,396,367,0,0,0
322,208,513,402,0,0,0
0,0,0,0,0,0,0
371,211,225,154,0,0,0
0,0,0,0,0,0,0
853,927,1393,1727,0,0,0
617,543,801,856,0,0,0
585,464,539,481,0,0,0
779,216,2240,2907,1143,2713,1090
0,0,0,0,0,0,0
387,358,656,364,65,8,15
425,472,751,930,0,0,0
638,579,677,510,0,0,0
227,175,386,419,0,0,0
143,0,368,398,305,29,298
883,297,824,711,245,182,177
530,444,609,597,0,0,0
1140,387,1380,1154,362,484,309
410,0,544,518,334,404,266
347,278,298,262,0,0,0
180,0,329,286,179,126,129
90,0,286,354,190,47,122
530,224,432,355,106,78,80
37,43,49,37,15,1,5
445,179,754,740,260,109,253
746,282,1225,1140,443,247,451
308,153,673,430,235,71,187
509,401,1239,1710,0,0,0
0,2,0,0,0,0,0
491,451,597,569,0,0,0
611,312,650,597,217,152,150
510,192,341,80,8,1,1
987,536,1529,1912,586,264,517
89,30,322,96,2,0,1
130,86,446,112,0,0,0
409,0,463,641,352,740,294
1085,555,1256,1171,428,802,341
522,0,632,752,498,994,365
927,359,769,1264,697,78,1080
514,763,803,593,0,0,0
478,0,802,857,617,84,510
632,602,1427,1685,474,7,436
205,220,219,171,0,0,0
1097,285,468,65,7,1,3
871,220,881,1034,917,1957,1991
71,40,15,16,0,0,0
198,173,333,209,0,0,0
510,531,1356,1047,439,5,243
0,0,0,0,0,0,0
113,0,53,24,10,4,4
786,405,889,831,275,383,234
474,415,501,491,0,0,0
412,0,580,425,340,398,270
376,122,680,526,384,292,300
358,0,742,780,738,313,754
940,380,938,715,311,286,268
873,436,990,1095,349,236,352
621,0,896,1003,705,645,630
40,0,71,103,49,2,41
287,0,136,69,50,21,19
1,0,0,0,0,0,0
902,306,743,887,430,799,556
1093,473,1008,891,304,163,247
22,10,23,5,1,1,1
769,787,1068,1270,0,0,0
228,0,175,342,195,44,145
951,471,990,790,261,192,174
844,461,1134,1109,371,735,259
127,0,73,16,4,4,0
272,206,553,313,0,0,0
396,0,349,334,221,103,173
1262,524,1354,1443,543,666,432
394,10,437,224,134,101,86
1204,653,1362,1198,422,256,320
1180,628,1558,1825,830,674,1133
858,403,958,766,293,307,198
0,0,0,0,0,0,0
280,0,384,336,164,242,155
0,0,0,0,0,0,0
571,277,784,585,252,109,205
390,0,1591,2420,2083,3586,2180
163,0,207,196,160,82,177
313,0,491,445,327,704,276
251,0,367,465,262,547,233
0,0,0,0,0,0,0
0,0,0,0,0,0,0
546,0,828,844,636,398,457
420,0,559,574,588,1004,693
786,324,759,712,236,496,235
118,0,156,75,66,22,36
340,0,501,434,294,444,167
145,21,16,9,0,0,0
263,0,33,9,0,0,1
141,137,141,90,0,0,0
205,0,389,277,205,26,150
597,418,1029,757,195,33,143
46,3,8,2,0,0,0
751,197,704,619,180,182,111
1,0,0,0,0,0,0
302,163,221,121,0,0,0
244,446,539,451,0,0,0
0,0,0,0,0,0,0
472,0,540,514,320,540,223
658,593,899,1074,0,0,0
444,434,535,468,0,0,0
178,165,131,39,0,0,0
252,93,541,345,0,0,0
689,614,732,779,0,0,0
0,0,0,1,0,0,0
837,584,1332,1105,384,67,229
1111,641,1727,1546,580,338,469
616,229,711,716,247,529,227
369,334,450,429,0,0,0
808,427,1522,1347,586,1159,527
298,213,553,403,84,28,105
231,146,167,124,0,0,0
602,233,797,441,367,10,288
649,717,1201,1340,0,0,0
699,444,666,655,0,0,0
262,23,132,143,68,82,70
556,339,750,742,272,69,243
0,0,0,0,0,0,0
197,0,374,375,339,391,362
54,163,96,33,0,0,0
89,66,72,62,0,0,0
416,265,273,198,1,0,0
1440,641,1580,1206,466,561,414
522,74,92,24,9,1,3
618,542,1039,733,0,0,0
364,214,404,372,109,13,72
1000,743,2208,2633,979,1886,883
580,425,513,637,76,4,76
67,100,80,29,10,0,3
208,249,231,243,0,0,0
909,1018,1552,1646,351,20,225
1025,717,1843,1963,718,477,588
11,0,547,102,225,3,83
303,0,599,606,487,256,347
825,733,1099,1386,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
601,381,911,199,6,2,0
716,409,1326,1626,699,89,660
402,192,260,176,0,0,0
0,0,0,0,0,0,0
346,140,239,212,76,52,34
773,265,891,748,301,265,236
1052,595,1208,1223,392,682,322
0,0,1,0,0,0,0
440,161,325,314,104,21,88
194,154,205,207,0,0,0
111,29,44,44,0,0,0
1198,671,1247,1249,828,315,1410
351,183,884,585,217,7,125
0,0,0,0,0,0,0
6,0,13,13,11,0,7
0,0,0,0,0,0,0
508,422,493,556,0,0,0
0,0,0,0,0,0,0
57,0,120,157,125,6,144
543,270,815,645,393,736,362
295,157,269,137,0,0,0
538,290,792,883,324,208,260
0,0,0,0,0,0,0
864,536,1544,1559,650,259,572
1112,1090,2139,1518,170,1,49
505,364,703,756,266,28,290
265,196,347,126,0,0,0
644,658,961,1059,0,0,0
0,0,0,0,0,0,0
297,184,214,209,1,0,0
954,378,1180,1058,463,118,471
1097,513,1511,1318,508,587,443
449,0,739,642,329,580,345
774,275,731,684,252,211,260
765,897,1011,922,0,0,0
399,117,318,212,137,10,119
17,0,42,48,14,3,19
893,35,1472,1317,941,409,693
557,0,758,836,639,642,559
672,239,467,467,152,78,104
691,226,567,486,225,180,151
734,0,895,722,329,368,168
508,558,619,487,0,0,0
562,664,818,795,0,0,0
1,0,0,0,0,0,0
663,206,976,887,392,474,308
479,103,774,502,173,65,166
785,295,1120,998,419,560,377
950,480,1538,1253,400,345,270
2198,1127,3572,3195,1092,73,779
1437,839,2175,2287,787,226,611
461,408,572,577,1,0,0
865,422,867,674,199,330,165
22,0,499,195,216,10,121
420,0,239,121,48,25,41
528,142,134,94,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
599,577,807,738,0,0,0
0,0,0,0,0,0,0
243,21,271,326,201,225,177
568,275,508,562,192,386,174
426,23,14,2,2,0,0
2261,908,2680,2538,1008,254,737
243,59,908,446,150,12,122
1,0,2,1,1,0,2
5,0,9,13,11,2,11
570,0,789,701,488,943,427
307,177,1155,643,143,5,47
547,534,594,678,0,0,0
557,493,471,578,0,0,0
401,345,473,500,0,0,0
157,192,229,215,81,1,62
926,141,201,81,15,4,6
68,7,30,6,0,0,0
237,261,237,322,0,0,0
0,1,1,0,0,0,0
691,737,1075,927,0,0,0
449,232,540,448,0,0,0
251,107,192,142,0,0,0
0,0,0,0,0,0,0
139,75,84,63,0,0,0
165,77,439,410,0,0,0
1,0,3,0,0,0,0
0,0,0,0,0,0,0
188,0,656,665,589,32,406
516,268,688,761,282,21,236
0,0,2,0,0,0,0
991,342,1136,963,343,81,225
265,50,148,139,49,107,31
0,0,0,0,0,0,0
288,0,170,143,118,123,80
434,0,613,585,299,543,253
1003,451,1561,1866,1354,1411,1303
732,300,2160,2490,856,877,768
385,0,510,559,394,689,385
1069,343,1610,1457,631,947,480
164,0,658,584,429,12,283
0,0,0,0,0,0,0
926,365,1666,1730,691,110,632
714,318,893,683,247,85,181
0,0,37,2,0,0,0
87,0,44,51,22,0,18
545,547,1400,1496,0,0,0
761,483,1410,1841,647,913,830
90,21,546,197,0,0,0
12,0,17,28,26,4,13
529,0,582,590,351,509,347
59,32,27,13,0,0,0
2031,973,2428,2408,788,1183,648
439,191,554,481,143,10,92
0,0,1,0,0,0,0
0,0,0,0,0,0,0
652,389,975,696,230,11,133
746,165,330,113,34,21,17
993,456,1249,1150,390,384,283
678,640,754,709,0,0,0
0,0,0,0,0,0,0
163,0,189,325,267,183,333
308,123,496,414,301,69,210
501,219,536,539,207,232,152
751,277,1132,1080,363,442,318
526,541,716,839,0,0,0
609,501,855,819,0,0,0
647,319,2220,2866,2313,1366,3007
574,247,292,232,0,0,0
629,444,702,799,245,6,177
1007,732,2353,3671,2062,597,2995
872,430,1216,3092,2332,3862,4215
727,590,2464,3000,1125,798,939
25,7,29,18,3,6,4
360,135,194,132,0,0,0
315,167,345,266,119,15,68
528,411,577,351,0,0,0
261,124,278,255,128,232,127
565,475,513,681,0,0,0
210,1,697,573,261,333,173
370,0,543,585,463,353,412
89,0,155,122,104,8,89
482,311,449,471,49,1,30
502,239,745,728,300,124,228
960,561,2160,1670,630,455,515
376,0,670,612,336,405,280
872,437,1088,781,238,247,167
876,457,920,986,291,204,235
316,145,304,244,70,15,46
515,0,639,894,486,1048,440
737,692,820,728,0,0,0
1052,670,1441,1246,375,512,301
307,251,335,401,0,0,0
360,565,626,497,0,0,0
431,538,770,263,0,0,0
687,199,795,786,350,752,306
803,386,968,939,416,791,359
127,0,232,122,96,21,64
0,0,0,0,0,0,0
0,0,0,0,0,0,0
548,0,623,564,422,684,363
742,336,667,605,127,104,109
777,289,802,1076,373,659,442
453,90,391,453,300,597,249
528,428,366,355,0,0,0
0,0,0,0,0,0,0
97,0,42,11,2,1,0
302,208,2008,1025,605,8,231
569,381,447,391,0,0,0
482,411,1483,1234,715,1,552
297,277,296,264,1,0,1
231,21,533,451,271,54,141
539,417,1036,1037,298,449,184
562,288,817,770,293,189,253
358,467,854,564,24,0,28
307,304,321,251,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
689,193,480,319,90,81,95
0,0,0,0,0,0,0
411,5,13,0,0,0,1
343,21,16,1,1,0,0
708,414,1470,1696,1300,2895,1526
1026,508,1770,1552,532,455,396
455,152,793,1060,922,120,1002
341,0,542,611,414,568,460
37,0,467,170,236,4,147
338,0,827,705,566,579,527
377,197,1057,935,385,30,322
369,191,99,6,0,0,0
0,0,0,0,0,0,0
628,627,793,723,0,0,0
766,248,748,781,246,545,173
746,283,810,705,261,171,306
1,0,0,0,0,0,0
57,26,114,56,0,0,0
537,402,553,350,48,1,21
676,358,776,643,211,68,124
422,446,547,505,0,0,0
274,0,702,724,510,66,421
309,0,499,560,466,378,459
233,0,519,458,397,158,488
335,0,405,372,241,580,253
494,292,572,584,259,32,187
441,359,321,261,0,0,0
366,264,578,413,119,4,68
462,396,455,480,0,0,0
194,18,250,68,20,1,4
301,235,402,135,26,0,9
168,150,261,192,0,0,0
613,475,598,691,0,0,0
184,49,56,3,0,1,0
595,498,555,449,0,0,0
494,0,580,607,457,648,410
920,414,1526,1186,455,633,488
496,280,469,564,126,8,119
862,726,1124,1138,1,0,0
0,0,135,18,27,0,9
168,55,183,133,125,4,97
600,518,612,547,0,0,0
309,0,267,224,143,21,95
741,555,1163,1258,408,23,283
360,275,438,278,0,0,0
0,0,0,0,0,0,0
501,0,1535,1965,866,866,646
275,30,21,8,0,0,0
959,629,1419,1243,371,6,247
1853,740,1733,1821,483,825,460
360,0,429,490,288,798,266
1070,724,1416,1108,651,816,747
474,0,435,398,201,273,181
431,227,615,689,216,28,151
133,25,15,5,0,0,0
891,398,655,426,53,20,48
521,0,775,611,450,238,330
838,279,982,1031,291,104,252
1101,613,1493,1245,484,109,402
726,874,1767,1879,430,120,256
1129,561,1237,1079,415,234,329
687,229,388,343,127,67,104
35,1,138,99,38,2,16
787,240,835,804,286,266,268
695,368,675,512,128,115,90
365,169,462,441,206,118,202
889,767,2146,2387,606,499,589
0,0,0,0,0,0,0
1487,1038,2525,1845,623,170,476
839,944,1961,2046,479,324,373
1283,698,1810,1857,686,234,584
247,167,342,189,40,2,21
358,232,344,313,9,0,11
519,448,333,72,0,0,0
632,640,530,134,1,1,0
809,651,678,225,9,0,1
686,642,1317,932,222,12,102
631,584,1167,810,257,5,145
516,340,385,325,0,0,0
1651,733,1316,1224,301,241,249
496,232,253,214,0,0,0
7833,1983,3883,3267,1148,768,1795
944,748,1694,1442,508,177,422
585,546,793,882,0,0,0
392,0,622,721,569,369,530
442,301,431,314,0,0,0
524,483,496,445,0,0,0
666,524,762,798,143,9,70
589,274,801,563,259,338,234
473,284,593,528,122,84,85
241,23,31,8,0,0,0
242,0,55,33,11,7,8
561,233,570,463,190,236,152
271,159,171,50,3,3,1
845,716,2035,1127,235,244,148
1049,552,976,350,94,1,43
456,236,434,335,128,53,82
413,411,458,416,0,0,0
474,228,528,469,136,146,153
768,381,746,764,334,196,268
852,465,945,896,246,46,241
562,259,644,346,122,139,87
723,867,1383,1712,0,0,0
330,1,656,548,376,252,276
591,433,608,553,0,0,0
182,23,187,69,111,9,132
275,7,687,389,230,75,206
979,360,763,632,196,260,189
408,245,161,153,0,0,0
672,157,937,1058,910,436,1231
1044,655,1351,767,222,122,175
495,453,679,541,113,1,52
979,301,498,338,88,69,48
606,453,938,916,176,136,119
1894,1097,2839,3375,1055,384,902
515,2,837,840,379,518,223
736,280,647,389,72,44,45
172,271,293,213,46,6,33
333,0,684,871,494,421,429
481,271,477,448,0,0,0
275,0,240,180,73,84,62
731,528,1445,1023,373,14,183
20,0,93,184,182,2,318
547,447,609,490,0,0,0
319,123,409,344,0,0,0
930,506,1006,795,156,30,115
0,1,0,1,0,0,0
353,153,212,114,0,0,0
577,570,599,487,17,0,15
509,213,133,56,0,0,0
288,35,60,20,2,0,1
899,792,2216,2427,1613,1780,2027
475,474,812,760,0,0,0
1067,482,1048,1110,436,280,386
626,435,591,604,0,0,0
940,70,188,67,11,1,5
482,426,541,451,0,0,0
10,0,7,0,1,0,0
99,37,75,38,9,2,1
302,247,316,263,0,0,0
0,0,0,0,0,0,0
1649,979,2018,1824,651,213,518
280,223,727,381,202,9,109
621,450,857,694,206,252,148
1459,446,1299,1038,417,63,319
825,754,1113,1124,0,0,0
169,30,72,47,18,3,10
407,379,316,97,1,0,0
606,1014,1298,1275,0,0,0
363,168,218,131,30,26,17
865,426,742,430,106,80,52
805,404,1356,1197,640,856,543
512,369,403,383,1,0,0
43,189,104,31,0,0,0
790,167,1137,973,371,435,287
923,429,806,578,154,134,127
228,0,341,292,197,141,217
479,466,820,561,177,4,113
1095,821,2623,3011,1061,366,960
553,52,114,61,33,36,26
1159,512,1119,875,293,259,212
423,313,387,319,0,0,0
0,0,0,0,0,0,0
861,607,1657,1410,509,80,431
503,373,427,349,0,0,0
946,398,962,878,290,489,244
271,0,292,184,117,136,95
1256,831,2053,2388,1641,607,2772
902,412,1448,1729,1510,616,3101
0,0,1,1,0,0,0
832,421,764,570,239,27,204
727,251,632,409,76,50,45
362,180,428,227,57,15,36
644,495,1266,1460,455,612,347
712,699,1361,1406,0,0,0
170,0,169,128,111,46,65
0,0,0,0,0,0,0
385,222,410,332,0,0,0
1199,714,1927,1762,638,75,559
0,0,0,0,0,0,0
0,0,0,0,0,0,0
583,201,769,657,210,284,168
0,0,0,0,1,0,0
0,0,0,0,0,0,0
1,0,0,0,0,0,0
43,0,55,68,19,2,10
981,428,1175,1099,334,66,287
140,0,383,428,337,35,308
401,338,448,387,0,0,0
338,250,278,244,0,0,0
141,36,307,181,0,0,0
276,157,450,290,0,0,2
253,59,89,33,0,0,0
373,462,658,722,0,0,0
425,370,430,339,0,0,0
478,356,1244,1220,455,381,339
27,0,394,82,130,0,51
220,58,444,87,20,13,2
568,89,181,115,0,0,0
980,340,1465,1349,453,853,379
0,0,0,0,0,0,0
437,98,717,546,235,84,183
954,388,1374,826,116,27,73
71,25,52,20,0,0,0
242,71,37,11,0,0,0
612,50,86,27,6,0,1
0,0,0,0,0,0,0
345,0,792,569,376,128,309
1966,1079,2996,2354,840,313,806
535,219,589,183,39,16,26
545,401,596,573,0,0,0
0,0,0,0,0,0,0
456,72,233,262,78,95,83
704,208,1147,1575,821,1502,745
810,354,1047,994,354,266,246
661,239,744,513,170,38,101
404,340,514,457,1,0,0
243,1,664,653,435,816,420
324,0,478,442,327,41,276
0,0,1,0,0,0,0
143,69,180,35,0,0,0
183,127,88,19,0,0,0
563,314,892,924,329,88,267
1109,584,2038,2358,942,1855,951
484,560,623,569,0,0,0
0,0,0,0,0,0,1
608,163,772,775,315,96,266
0,0,0,0,0,0,0
445,180,662,750,386,107,526
0,1,0,0,0,0,0
0,0,0,0,0,0,0
394,0,760,784,440,674,315
452,0,960,853,551,86,442
84,0,148,154,105,26,96
235,217,350,224,0,0,0
547,315,756,847,236,387,239
1045,563,1278,1443,481,348,372
262,1,360,287,196,259,160
369,83,521,336,134,67,176
348,162,335,292,121,79,134
577,230,624,595,170,163,157
1239,549,1227,1155,416,537,382
544,332,665,584,157,100,136
1001,686,1682,1911,560,1171,546
674,235,762,832,287,551,295
623,340,669,593,188,68,136
430,0,488,532,296,97,267
419,308,365,258,0,0,0
429,120,486,344,126,71,121
705,623,909,922,125,10,100
709,357,752,1106,196,34,124
386,164,930,828,395,316,276
55,7,29,19,2,1,4
709,333,1096,1275,768,822,973
336,336,349,359,0,0,0
1018,522,1261,1462,387,734,312
385,164,500,602,231,504,238
492,0,1120,1229,710,386,495
663,349,833,804,312,291,258
837,292,621,486,76,51,21
297,0,310,228,149,147,103
501,137,1024,758,406,197,313
265,127,600,508,0,0,0
130,24,39,7,0,2,4
626,713,749,694,0,0,0
393,0,531,505,340,764,304
548,87,766,635,284,336,244
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
388,76,1114,780,409,230,323
335,283,362,343,0,0,0
768,476,980,822,218,348,146
455,0,754,830,604,530,457
484,0,523,441,235,175,165
282,188,176,48,0,0,0
358,180,442,422,161,232,142
283,196,273,252,0,0,0
