398,910,187,84,7
208,52,0,84,66
0,0,0,0,0
208,442,47,17,3
715,1117,158,696,194
0,0,0,0,0
0,0,0,0,0
594,612,41,271,92
0,0,0,0,0
0,0,0,0,0
0,0,1,0,0
26,3,0,4,1
738,849,97,299,41
43,68,0,54,6
330,460,82,100,12
260,356,55,39,4
30,154,40,0,0
172,301,64,14,0
148,159,27,1,0
240,519,105,194,17
261,472,105,35,1
445,807,118,1068,685
4,14,0,5,0
237,357,28,352,161
277,241,35,5,1
1045,807,105,567,473
0,0,0,0,0
249,402,44,89,12
474,775,124,140,23
37,78,11,1,0
179,54,4,9,3
436,196,19,5,2
1,1,0,0,0
292,337,0,216,56
1490,1954,239,1679,311
401,564,44,305,65
362,599,105,19,0
0,0,0,0,0
488,214,17,21,6
769,906,112,430,399
632,935,91,314,89
510,484,67,153,14
296,431,55,161,25
399,415,0,510,315
122,183,0,36,3
0,1,0,0,0
80,134,22,1,0
155,175,30,69,14
376,551,61,357,145
1082,1304,121,823,476
418,532,115,588,196
0,0,0,1,0
363,458,53,103,11
0,0,0,0,0
285,435,41,65,9
0,0,0,0,0
0,0,0,0,0
475,428,0,334,141
176,369,0,212,20
